subject	subject_value	predicate	object	object_value	levenshtein_dist	jaccard_index	monge_elkan
MONDO:0001224	Angelucci syndrome	skos:exactMatch	<https://icd.codes/icd10cm/H10.1>		18	1.0	2.0
MONDO:0001224	Angelucci syndrome	skos:exactMatch	ICD10CM:H10.1	Acute atopic conjunctivitis	22	0.6764705882352942	1.962962962962963
MONDO:0001234	adhesive otitis media	skos:exactMatch	<https://icd.codes/icd10cm/H74.1>		21	1.0	2.0
MONDO:0001234	adhesive otitis media	skos:exactMatch	ICD10CM:H74.1	Adhesive middle ear disease	14	0.4516129032258065	1.9591836734693877
MONDO:0001238	polycythemia neonatorum	skos:exactMatch	<https://icd.codes/icd10cm/P61.1>		23	1.0	2.0
MONDO:0001238	polycythemia neonatorum	skos:exactMatch	ICD10CM:P61.1	Polycythemia neonatorum	0	0.0	0.0
MONDO:0001239	anemia of prematurity	skos:exactMatch	<https://icd.codes/icd10cm/P61.2>		21	1.0	2.0
MONDO:0001239	anemia of prematurity	skos:exactMatch	ICD10CM:P61.2	Anemia of prematurity	0	0.0	0.0
MONDO:0001241	transient neonatal neutropenia	skos:exactMatch	<https://icd.codes/icd10cm/P61.5>		30	1.0	2.0
MONDO:0001241	transient neonatal neutropenia	skos:exactMatch	ICD10CM:P61.5	Transient neonatal neutropenia	0	0.0	0.0
MONDO:0001244	vitamin K deficiency hemorrhagic disease	skos:exactMatch	<https://icd.codes/icd10cm/E56.1>		40	1.0	2.0
MONDO:0001244	vitamin K deficiency hemorrhagic disease	skos:exactMatch	ICD10CM:E56.1	Deficiency of vitamin K	26	0.46341463414634143	1.979375
MONDO:0001246	typhus	skos:broadMatch	<https://icd.codes/icd10cm/A75.9>		6	1.0	2.0
MONDO:0001246	typhus	skos:broadMatch	<https://icd.codes/icd10cm/A75.3>		6	1.0	2.0
MONDO:0001246	typhus	skos:broadMatch	<https://icd.codes/icd10cm/A75.2>		6	1.0	2.0
MONDO:0001246	typhus	skos:broadMatch	<https://icd.codes/icd10cm/A75.1>		6	1.0	2.0
MONDO:0001246	typhus	skos:broadMatch	<https://icd.codes/icd10cm/A75.0>		6	1.0	2.0
MONDO:0001246	typhus	skos:broadMatch	ICD10CM:A75.9	Typhus fever, unspecified	19	0.76	1.8333333333333333
MONDO:0001246	typhus	skos:broadMatch	ICD10CM:A75.3	Typhus fever due to Rickettsia tsutsugamushi	38	0.8636363636363636	1.8333333333333333
MONDO:0001246	typhus	skos:broadMatch	ICD10CM:A75.2	Typhus fever due to Rickettsia typhi	30	0.8333333333333334	1.8333333333333333
MONDO:0001246	typhus	skos:broadMatch	ICD10CM:A75.1	Recrudescent typhus [Brill's disease]	31	0.8378378378378378	1.8333333333333333
MONDO:0001246	typhus	skos:broadMatch	ICD10CM:A75.0	Epidemic louse-borne typhus fever due to Rickettsia prowazekii	56	0.9032258064516129	1.8333333333333333
MONDO:0001251	chronic apical periodontitis	skos:exactMatch	<https://icd.codes/icd10cm/K04.5>		28	1.0	2.0
MONDO:0001251	chronic apical periodontitis	skos:exactMatch	ICD10CM:K04.5	Chronic apical periodontitis	0	0.0	0.0
MONDO:0001258	vertebral artery occlusion	skos:exactMatch	<https://icd.codes/icd10cm/I65.0>		26	1.0	2.0
MONDO:0001258	vertebral artery occlusion	skos:exactMatch	ICD10CM:I65.0	Occlusion and stenosis of vertebral artery	35	0.38095238095238093	1.9615384615384615
MONDO:0001260	cercarial dermatitis	skos:exactMatch	<https://icd.codes/icd10cm/B65.3>		20	1.0	2.0
MONDO:0001260	cercarial dermatitis	skos:exactMatch	ICD10CM:B65.3	Cercarial dermatitis	0	0.0	0.0
MONDO:0001265	schizophreniform disorder	skos:exactMatch	<https://icd.codes/icd10cm/F20.81>		25	1.0	2.0
MONDO:0001265	schizophreniform disorder	skos:exactMatch	ICD10CM:F20.81	Schizophreniform disorder	0	0.0	0.0
MONDO:0001266	erysipelas	skos:exactMatch	<https://icd.codes/icd10cm/A46>		10	1.0	2.0
MONDO:0001266	erysipelas	skos:exactMatch	ICD10CM:A46	Erysipelas	0	0.0	0.0
MONDO:0001268	gingival recession	skos:exactMatch	<https://icd.codes/icd10cm/K06.0>		18	1.0	2.0
MONDO:0001268	gingival recession	skos:exactMatch	ICD10CM:K06.0	Gingival recession	0	0.0	0.0
MONDO:0001272	functional diarrhea	skos:exactMatch	<https://icd.codes/icd10cm/K59.1>		19	1.0	2.0
MONDO:0001272	functional diarrhea	skos:exactMatch	ICD10CM:K59.1	Functional diarrhea	0	0.0	0.0
MONDO:0001274	anal spasm	skos:exactMatch	<https://icd.codes/icd10cm/K59.4>		10	1.0	2.0
MONDO:0001274	anal spasm	skos:exactMatch	ICD10CM:K59.4	Anal spasm	0	0.0	0.0
MONDO:0001276	expressive language disorder	skos:exactMatch	<https://icd.codes/icd10cm/F80.1>		28	1.0	2.0
MONDO:0001276	expressive language disorder	skos:exactMatch	ICD10CM:F80.1	Expressive language disorder	0	0.0	0.0
MONDO:0001280	choroiditis	skos:broadMatch	<https://icd.codes/icd10cm/H30.9>		11	1.0	2.0
MONDO:0001280	choroiditis	skos:broadMatch	<https://icd.codes/icd10cm/H30.8>		11	1.0	2.0
MONDO:0001280	choroiditis	skos:broadMatch	<https://icd.codes/icd10cm/H30.2>		11	1.0	2.0
MONDO:0001280	choroiditis	skos:broadMatch	<https://icd.codes/icd10cm/H30.1>		11	1.0	2.0
MONDO:0001280	choroiditis	skos:broadMatch	<https://icd.codes/icd10cm/H30.0>		11	1.0	2.0
MONDO:0001280	choroiditis	skos:broadMatch	ICD10CM:H30.9	Unspecified chorioretinal inflammation	29	0.7105263157894737	1.9090909090909092
MONDO:0001280	choroiditis	skos:broadMatch	ICD10CM:H30.8	Other chorioretinal inflammations	23	0.7058823529411764	1.9173553719008265
MONDO:0001280	choroiditis	skos:broadMatch	ICD10CM:H30.2	Posterior cyclitis	12	0.55	1.9256198347107438
MONDO:0001280	choroiditis	skos:broadMatch	ICD10CM:H30.1	Disseminated chorioretinal inflammation	30	0.717948717948718	1.9090909090909092
MONDO:0001280	choroiditis	skos:broadMatch	ICD10CM:H30.0	Focal chorioretinal inflammation	23	0.7352941176470589	1.9256198347107438
MONDO:0001281	alternating exotropia	skos:exactMatch	<https://icd.codes/icd10cm/H50.15>		21	1.0	2.0
MONDO:0001281	alternating exotropia	skos:exactMatch	ICD10CM:H50.15	Alternating exotropia	0	0.0	0.0
MONDO:0001284	endometriosis of intestine	skos:exactMatch	<https://icd.codes/icd10cm/N80.5>		26	1.0	2.0
MONDO:0001284	endometriosis of intestine	skos:exactMatch	ICD10CM:N80.5	Endometriosis of intestine	0	0.0	0.0
MONDO:0001285	endometriosis of pelvic peritoneum	skos:exactMatch	<https://icd.codes/icd10cm/N80.3>		34	1.0	2.0
MONDO:0001285	endometriosis of pelvic peritoneum	skos:exactMatch	ICD10CM:N80.3	Endometriosis of pelvic peritoneum	0	0.0	0.0
MONDO:0001286	exotropia	skos:exactMatch	<https://icd.codes/icd10cm/H50.1>		9	1.0	2.0
MONDO:0001286	exotropia	skos:exactMatch	ICD10CM:H50.1	Exotropia	0	0.0	0.0
MONDO:0001287	endometriosis in cutaneous scar	skos:exactMatch	<https://icd.codes/icd10cm/N80.6>		31	1.0	2.0
MONDO:0001287	endometriosis in cutaneous scar	skos:exactMatch	ICD10CM:N80.6	Endometriosis in cutaneous scar	0	0.0	0.0
MONDO:0001288	endometriosis of rectovaginal septum and vagina	skos:exactMatch	<https://icd.codes/icd10cm/N80.4>		47	1.0	2.0
MONDO:0001288	endometriosis of rectovaginal septum and vagina	skos:exactMatch	ICD10CM:N80.4	Endometriosis of rectovaginal septum and vagina	0	0.0	0.0
MONDO:0001291	brain compression	skos:exactMatch	<https://icd.codes/icd10cm/G93.5>		17	1.0	2.0
MONDO:0001291	brain compression	skos:exactMatch	ICD10CM:G93.5	Compression of brain	15	0.15000000000000002	1.9411764705882353
MONDO:0001293	subglottis cancer	skos:exactMatch	<https://icd.codes/icd10cm/C32.2>		17	1.0	2.0
MONDO:0001293	subglottis cancer	skos:exactMatch	ICD10CM:C32.2	Malignant neoplasm of subglottis	28	0.6	1.9515570934256055
MONDO:0001295	idiopathic peripheral autonomic neuropathy	skos:exactMatch	<https://icd.codes/icd10cm/G90.0>		42	1.0	2.0
MONDO:0001295	idiopathic peripheral autonomic neuropathy	skos:exactMatch	ICD10CM:G90.0	Idiopathic peripheral autonomic neuropathy	0	0.0	0.0
MONDO:0001296	acquired night blindness	skos:exactMatch	<https://icd.codes/icd10cm/H53.62>		24	1.0	2.0
MONDO:0001296	acquired night blindness	skos:exactMatch	ICD10CM:H53.62	Acquired night blindness	0	0.0	0.0
MONDO:0001297	cardiac tamponade	skos:exactMatch	<https://icd.codes/icd10cm/I31.4>		17	1.0	2.0
MONDO:0001297	cardiac tamponade	skos:exactMatch	ICD10CM:I31.4	Cardiac tamponade	0	0.0	0.0
MONDO:0001305	laryngostenosis	skos:exactMatch	<https://icd.codes/icd10cm/J38.6>		15	1.0	2.0
MONDO:0001305	laryngostenosis	skos:exactMatch	ICD10CM:J38.6	Stenosis of larynx	16	0.26315789473684215	1.9377777777777778
MONDO:0001308	corneal deposit	skos:exactMatch	<https://icd.codes/icd10cm/H18.0>		15	1.0	2.0
MONDO:0001308	corneal deposit	skos:exactMatch	ICD10CM:H18.0	Corneal pigmentations and deposits	19	0.5588235294117647	1.9333333333333333
MONDO:0001312	acute serous otitis media	skos:exactMatch	<https://icd.codes/icd10cm/H65.0>		25	1.0	2.0
MONDO:0001312	acute serous otitis media	skos:exactMatch	ICD10CM:H65.0	Acute serous otitis media	0	0.0	0.0
MONDO:0001316	streptococcal meningitis	skos:exactMatch	<https://icd.codes/icd10cm/G00.2>		24	1.0	2.0
MONDO:0001316	streptococcal meningitis	skos:exactMatch	ICD10CM:G00.2	Streptococcal meningitis	0	0.0	0.0
MONDO:0001323	infant gynecomastia	skos:exactMatch	<https://icd.codes/icd10cm/P83.4>		19	1.0	2.0
MONDO:0001323	infant gynecomastia	skos:exactMatch	ICD10CM:P83.4	Breast engorgement of newborn	23	0.6285714285714286	1.9584487534626038
MONDO:0001325	penile cancer	skos:narrowMatch	<https://icd.codes/icd10cm/C60.9>		13	1.0	2.0
MONDO:0001325	penile cancer	skos:narrowMatch	<https://icd.codes/icd10cm/C60.8>		13	1.0	2.0
MONDO:0001325	penile cancer	skos:narrowMatch	<https://icd.codes/icd10cm/C60.2>		13	1.0	2.0
MONDO:0001325	penile cancer	skos:narrowMatch	<https://icd.codes/icd10cm/C60.1>		13	1.0	2.0
MONDO:0001325	penile cancer	skos:narrowMatch	<https://icd.codes/icd10cm/C60.0>		13	1.0	2.0
MONDO:0001326	dental pulp necrosis	skos:exactMatch	<https://icd.codes/icd10cm/K04.1>		20	1.0	2.0
MONDO:0001326	dental pulp necrosis	skos:exactMatch	ICD10CM:K04.1	Necrosis of pulp	18	0.36363636363636365	1.9575
MONDO:0001327	pelvic muscle wasting	skos:exactMatch	<https://icd.codes/icd10cm/N81.84>		21	1.0	2.0
MONDO:0001327	pelvic muscle wasting	skos:exactMatch	ICD10CM:N81.84	Pelvic muscle wasting	0	0.0	0.0
MONDO:0001330	presbyopia	skos:exactMatch	<https://icd.codes/icd10cm/H52.4>		10	1.0	2.0
MONDO:0001330	presbyopia	skos:exactMatch	ICD10CM:H52.4	Presbyopia	0	0.0	0.0
MONDO:0001332	palindromic rheumatism	skos:exactMatch	<https://icd.codes/icd10cm/M12.3>		22	1.0	2.0
MONDO:0001332	palindromic rheumatism	skos:exactMatch	ICD10CM:M12.3	Palindromic rheumatism	0	0.0	0.0
MONDO:0001337	inflamed seborrheic keratosis	skos:exactMatch	<https://icd.codes/icd10cm/L82.0>		29	1.0	2.0
MONDO:0001337	inflamed seborrheic keratosis	skos:exactMatch	ICD10CM:L82.0	Inflamed seborrheic keratosis	0	0.0	0.0
MONDO:0001338	acute apical periodontitis	skos:exactMatch	<https://icd.codes/icd10cm/K04.4>		26	1.0	2.0
MONDO:0001338	acute apical periodontitis	skos:exactMatch	ICD10CM:K04.4	Acute apical periodontitis of pulpal origin	17	0.39534883720930236	1.9615384615384615
MONDO:0001339	portal vein thrombosis	skos:exactMatch	<https://icd.codes/icd10cm/I81>		22	1.0	2.0
MONDO:0001339	portal vein thrombosis	skos:exactMatch	ICD10CM:I81	Portal vein thrombosis	0	0.0	0.0
MONDO:0001343	impaired renal function disease	skos:exactMatch	<https://icd.codes/icd10cm/N25>		31	1.0	2.0
MONDO:0001343	impaired renal function disease	skos:exactMatch	ICD10CM:N25	Disorders resulting from impaired renal tubular function	40	0.4464285714285714	1.967741935483871
MONDO:0001353	Bordetella parapertussis infectious disease	skos:exactMatch	<https://icd.codes/icd10cm/A37.1>		43	1.0	2.0
MONDO:0001353	Bordetella parapertussis infectious disease	skos:exactMatch	ICD10CM:A37.1	Whooping cough due to Bordetella parapertussis	41	0.38181818181818183	1.9772850189291509
MONDO:0001361	spontaneous ocular nystagmus	skos:exactMatch	<https://icd.codes/icd10cm/H55.03>		28	1.0	2.0
MONDO:0001361	spontaneous ocular nystagmus	skos:exactMatch	ICD10CM:H55.03	Visual deprivation nystagmus	18	0.3529411764705882	1.965561224489796
MONDO:0001367	chronic congestive splenomegaly	skos:exactMatch	<https://icd.codes/icd10cm/D73.2>		31	1.0	2.0
MONDO:0001367	chronic congestive splenomegaly	skos:exactMatch	ICD10CM:D73.2	Chronic congestive splenomegaly	0	0.0	0.0
MONDO:0001369	chronic laryngitis	skos:exactMatch	<https://icd.codes/icd10cm/J37.0>		18	1.0	2.0
MONDO:0001369	chronic laryngitis	skos:exactMatch	ICD10CM:J37.0	Chronic laryngitis	0	0.0	0.0
MONDO:0001382	hepatorenal syndrome	skos:exactMatch	<https://icd.codes/icd10cm/K76.7>		20	1.0	2.0
MONDO:0001382	hepatorenal syndrome	skos:exactMatch	ICD10CM:K76.7	Hepatorenal syndrome	0	0.0	0.0
MONDO:0001383	degenerative myopia	skos:exactMatch	<https://icd.codes/icd10cm/H44.2>		19	1.0	2.0
MONDO:0001383	degenerative myopia	skos:exactMatch	ICD10CM:H44.2	Degenerative myopia	0	0.0	0.0
MONDO:0001384	myopia	skos:exactMatch	<https://icd.codes/icd10cm/H52.1>		6	1.0	2.0
MONDO:0001384	myopia	skos:exactMatch	ICD10CM:H52.1	Myopia	0	0.0	0.0
MONDO:0001391	indeterminate leprosy	skos:exactMatch	<https://icd.codes/icd10cm/A30.0>		21	1.0	2.0
MONDO:0001391	indeterminate leprosy	skos:exactMatch	ICD10CM:A30.0	Indeterminate leprosy	0	0.0	0.0
MONDO:0001396	abnormal threshold of rods	skos:exactMatch	<https://icd.codes/icd10cm/H53.61>		26	1.0	2.0
MONDO:0001396	abnormal threshold of rods	skos:exactMatch	ICD10CM:H53.61	Abnormal dark adaptation curve	18	0.5263157894736843	1.9689349112426036
MONDO:0001407	tracheal cancer	skos:exactMatch	<https://icd.codes/icd10cm/C33>		15	1.0	2.0
MONDO:0001407	tracheal cancer	skos:exactMatch	ICD10CM:C33	Malignant neoplasm of trachea	23	0.625	1.9333333333333333
MONDO:0001410	postmenopausal atrophic vaginitis	skos:exactMatch	<https://icd.codes/icd10cm/N95.2>		33	1.0	2.0
MONDO:0001410	postmenopausal atrophic vaginitis	skos:exactMatch	ICD10CM:N95.2	Postmenopausal atrophic vaginitis	0	0.0	0.0
MONDO:0001413	ulceroglandular tularemia	skos:exactMatch	<https://icd.codes/icd10cm/A21.0>		25	1.0	2.0
MONDO:0001413	ulceroglandular tularemia	skos:exactMatch	ICD10CM:A21.0	Ulceroglandular tularemia	0	0.0	0.0
MONDO:0001415	atrophy of testis	skos:exactMatch	<https://icd.codes/icd10cm/N50.0>		17	1.0	2.0
MONDO:0001415	atrophy of testis	skos:exactMatch	ICD10CM:N50.0	Atrophy of testis	0	0.0	0.0
MONDO:0001416	female reproductive organ cancer	skos:exactMatch	<https://icd.codes/icd10cm/C51-C58>		32	1.0	2.0
MONDO:0001416	female reproductive organ cancer	skos:exactMatch	ICD10CM:C51-C58	Malignant neoplasms of female genital organs (C51-C58)	39	0.6129032258064516	1.9716796875
MONDO:0001422	primary aldosteronism	skos:exactMatch	<https://icd.codes/icd10cm/E26.0>		21	1.0	2.0
MONDO:0001422	primary aldosteronism	skos:exactMatch	ICD10CM:E26.0	Primary hyperaldosteronism	5	0.1923076923076923	1.9523809523809523
MONDO:0001424	obsolete sarcoid meningitis	skos:exactMatch	<https://icd.codes/icd10cm/D86.81>		27	1.0	2.0
MONDO:0001424	obsolete sarcoid meningitis	skos:exactMatch	ICD10CM:D86.81	Sarcoid meningitis	9	0.33333333333333337	1.9657064471879286
MONDO:0001427	Dieulafoy lesion	skos:exactMatch	<https://icd.codes/icd10cm/K31.82>		16	1.0	2.0
MONDO:0001427	Dieulafoy lesion	skos:exactMatch	ICD10CM:K31.82	Dieulafoy lesion (hemorrhagic) of stomach and duodenum	38	0.7037037037037037	1.9375
MONDO:0001431	toxic or nutritional optic neuropathy	skos:exactMatch	<https://icd.codes/icd10cm/H46.2>		37	1.0	2.0
MONDO:0001431	toxic or nutritional optic neuropathy	skos:exactMatch	ICD10CM:H46.2	Nutritional optic neuropathy	9	0.2432432432432432	1.9737034331628927
MONDO:0001442	dysthymic disorder	skos:exactMatch	<https://icd.codes/icd10cm/F34.1>		18	1.0	2.0
MONDO:0001442	dysthymic disorder	skos:exactMatch	ICD10CM:F34.1	Dysthymic disorder	0	0.0	0.0
MONDO:0001443	tympanosclerosis	skos:exactMatch	<https://icd.codes/icd10cm/H74.0>		16	1.0	2.0
MONDO:0001443	tympanosclerosis	skos:exactMatch	ICD10CM:H74.0	Tympanosclerosis	0	0.0	0.0
MONDO:0001444	Chagas disease	skos:exactMatch	<https://icd.codes/icd10cm/B57>		14	1.0	2.0
MONDO:0001444	Chagas disease	skos:exactMatch	ICD10CM:B57	Chagas' disease	1	0.06666666666666665	1.9285714285714286
MONDO:0001444	Chagas disease	skos:broadMatch	<https://icd.codes/icd10cm/B57.5>		14	1.0	2.0
MONDO:0001444	Chagas disease	skos:broadMatch	<https://icd.codes/icd10cm/B57.4>		14	1.0	2.0
MONDO:0001444	Chagas disease	skos:broadMatch	<https://icd.codes/icd10cm/B57.3>		14	1.0	2.0
MONDO:0001444	Chagas disease	skos:broadMatch	<https://icd.codes/icd10cm/B57.2>		14	1.0	2.0
MONDO:0001444	Chagas disease	skos:broadMatch	<https://icd.codes/icd10cm/B57.1>		14	1.0	2.0
MONDO:0001444	Chagas disease	skos:broadMatch	<https://icd.codes/icd10cm/B57.0>		14	1.0	2.0
MONDO:0001444	Chagas disease	skos:broadMatch	ICD10CM:B57.5	Chagas' disease (chronic) with other organ involvement	40	0.7407407407407407	1.9285714285714286
MONDO:0001444	Chagas disease	skos:broadMatch	ICD10CM:B57.4	Chagas' disease (chronic) with nervous system involvement	43	0.7543859649122807	1.9285714285714286
MONDO:0001444	Chagas disease	skos:broadMatch	ICD10CM:B57.3	Chagas' disease (chronic) with digestive system involvement	45	0.7627118644067796	1.9285714285714286
MONDO:0001444	Chagas disease	skos:broadMatch	ICD10CM:B57.2	Chagas' disease (chronic) with heart involvement	34	0.7083333333333333	1.9285714285714286
MONDO:0001444	Chagas disease	skos:broadMatch	ICD10CM:B57.1	Acute Chagas' disease without heart involvement	33	0.7021276595744681	1.9285714285714286
MONDO:0001444	Chagas disease	skos:broadMatch	ICD10CM:B57.0	Acute Chagas' disease with heart involvement	30	0.6818181818181819	1.9285714285714286
MONDO:0001449	lymphocytic choriomeningitis	skos:exactMatch	<https://icd.codes/icd10cm/A87.2>		28	1.0	2.0
MONDO:0001449	lymphocytic choriomeningitis	skos:exactMatch	ICD10CM:A87.2	Lymphocytic choriomeningitis	0	0.0	0.0
MONDO:0001451	peripheral retinal degeneration	skos:exactMatch	<https://icd.codes/icd10cm/H35.4>		31	1.0	2.0
MONDO:0001451	peripheral retinal degeneration	skos:exactMatch	ICD10CM:H35.4	Peripheral retinal degeneration	0	0.0	0.0
MONDO:0001461	tinea corporis	skos:exactMatch	<https://icd.codes/icd10cm/B35.4>		14	1.0	2.0
MONDO:0001461	tinea corporis	skos:exactMatch	ICD10CM:B35.4	Tinea corporis	0	0.0	0.0
MONDO:0001478	anisometropia	skos:exactMatch	<https://icd.codes/icd10cm/H52.31>		13	1.0	2.0
MONDO:0001478	anisometropia	skos:exactMatch	ICD10CM:H52.31	Anisometropia	0	0.0	0.0
MONDO:0001479	cutaneous diphtheria	skos:exactMatch	<https://icd.codes/icd10cm/A36.3>		20	1.0	2.0
MONDO:0001479	cutaneous diphtheria	skos:exactMatch	ICD10CM:A36.3	Cutaneous diphtheria	0	0.0	0.0
MONDO:0001484	paranoid schizophrenia	skos:exactMatch	<https://icd.codes/icd10cm/F20.0>		22	1.0	2.0
MONDO:0001484	paranoid schizophrenia	skos:exactMatch	ICD10CM:F20.0	Paranoid schizophrenia	0	0.0	0.0
MONDO:0001490	corneal granular dystrophy	skos:exactMatch	<https://icd.codes/icd10cm/H18.53>		26	1.0	2.0
MONDO:0001490	corneal granular dystrophy	skos:exactMatch	ICD10CM:H18.53	Granular corneal dystrophy	12	0.0	1.9615384615384615
MONDO:0001491	cough variant asthma	skos:exactMatch	<https://icd.codes/icd10cm/J45.991>		20	1.0	2.0
MONDO:0001491	cough variant asthma	skos:exactMatch	ICD10CM:J45.991	Cough variant asthma	0	0.0	0.0
MONDO:0001492	kyphoscoliotic heart disease	skos:exactMatch	<https://icd.codes/icd10cm/I27.1>		28	1.0	2.0
MONDO:0001492	kyphoscoliotic heart disease	skos:exactMatch	ICD10CM:I27.1	Kyphoscoliotic heart disease	0	0.0	0.0
MONDO:0001498	varicocele	skos:exactMatch	<https://icd.codes/icd10cm/I86.1>		10	1.0	2.0
MONDO:0001498	varicocele	skos:exactMatch	ICD10CM:I86.1	Scrotal varices	12	0.4375	1.9
MONDO:0001504	fetishism	skos:exactMatch	<https://icd.codes/icd10cm/F65.0>		9	1.0	2.0
MONDO:0001504	fetishism	skos:exactMatch	ICD10CM:F65.0	Fetishism	0	0.0	0.0
MONDO:0001505	alcoholic hepatitis	skos:exactMatch	<https://icd.codes/icd10cm/K70.1>		19	1.0	2.0
MONDO:0001505	alcoholic hepatitis	skos:exactMatch	ICD10CM:K70.1	Alcoholic hepatitis	0	0.0	0.0
MONDO:0001506	prostatocystitis	skos:exactMatch	<https://icd.codes/icd10cm/N41.3>		16	1.0	2.0
MONDO:0001506	prostatocystitis	skos:exactMatch	ICD10CM:N41.3	Prostatocystitis	0	0.0	0.0
MONDO:0001508	patulous eustachian tube	skos:exactMatch	<https://icd.codes/icd10cm/H69.0>		24	1.0	2.0
MONDO:0001508	patulous eustachian tube	skos:exactMatch	ICD10CM:H69.0	Patulous Eustachian tube	0	0.0	0.0
MONDO:0001514	prolapse of urethra	skos:exactMatch	<https://icd.codes/icd10cm/N81.0>		19	1.0	2.0
MONDO:0001514	prolapse of urethra	skos:exactMatch	ICD10CM:N81.0	Urethrocele	16	0.5714285714285714	1.9695290858725762
MONDO:0001515	corneal degeneration	skos:exactMatch	<https://icd.codes/icd10cm/H18.4>		20	1.0	2.0
MONDO:0001515	corneal degeneration	skos:exactMatch	ICD10CM:H18.4	Corneal degeneration	0	0.0	0.0
MONDO:0001520	kleptomania	skos:exactMatch	<https://icd.codes/icd10cm/F63.2>		11	1.0	2.0
MONDO:0001520	kleptomania	skos:exactMatch	ICD10CM:F63.2	Kleptomania	0	0.0	0.0
MONDO:0001521	intermittent explosive disorder	skos:exactMatch	<https://icd.codes/icd10cm/F63.81>		31	1.0	2.0
MONDO:0001521	intermittent explosive disorder	skos:exactMatch	ICD10CM:F63.81	Intermittent explosive disorder	0	0.0	0.0
MONDO:0001522	pyromania	skos:exactMatch	<https://icd.codes/icd10cm/F63.1>		9	1.0	2.0
MONDO:0001522	pyromania	skos:exactMatch	ICD10CM:F63.1	Pyromania	0	0.0	0.0
MONDO:0001526	labia minora cancer	skos:exactMatch	<https://icd.codes/icd10cm/C51.1>		19	1.0	2.0
MONDO:0001526	labia minora cancer	skos:exactMatch	ICD10CM:C51.1	Malignant neoplasm of labium minus	26	0.6052631578947368	1.9584487534626038
MONDO:0001530	secondary hyperparathyroidism of renal origin	skos:exactMatch	<https://icd.codes/icd10cm/N25.81>		45	1.0	2.0
MONDO:0001530	secondary hyperparathyroidism of renal origin	skos:exactMatch	ICD10CM:N25.81	Secondary hyperparathyroidism of renal origin	0	0.0	0.0
