subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing	comment
MONDO:0001580	lacrimal duct cancer	skos:exactMatch	NCIT:C175319	Malignant Lacrimal Drainage System Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant lacrimal drainage system neoplasm			LEXMATCH
MONDO:0001621	tick-borne relapsing fever	skos:exactMatch	NCIT:C34976	Tick-Borne Relapsing Fever	Unspecified								MONDO_MAPPINGS
MONDO:0001635	bladder squamous papilloma	skos:exactMatch	NCIT:C39834	Bladder Squamous Cell Papilloma	Unspecified								MONDO_MAPPINGS
MONDO:0001644	acute proliferative glomerulonephritis	skos:exactMatch	NCIT:C35443	Post-Streptococcal Glomerulonephritis	Unspecified								MONDO_MAPPINGS
MONDO:0001645	crescentic glomerulonephritis	skos:exactMatch	NCIT:C35444	Crescentic Glomerulonephritis	Unspecified								MONDO_MAPPINGS
MONDO:0001652	scrotum melanoma	skos:exactMatch	NCIT:C7361	Scrotal Melanoma	Unspecified								MONDO_MAPPINGS
MONDO:0001654	spermatic cord cancer	skos:exactMatch	NCIT:C3559	Malignant Spermatic Cord Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0001657	brain cancer	skos:exactMatch	NCIT:C3568	Malignant Brain Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0001658	nontoxic goiter	skos:exactMatch	NCIT:C35271	Nontoxic Goiter	Unspecified								MONDO_MAPPINGS
MONDO:0001661	background diabetic retinopathy	skos:exactMatch	NCIT:C35668	Non-Proliferative Diabetic Retinopathy	Unspecified								MONDO_MAPPINGS
MONDO:0001704	vaginal glandular neoplasm	skos:exactMatch	NCIT:C40250	Vaginal Glandular Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0001705	pure red-cell aplasia	skos:exactMatch	NCIT:C34974	Pure Red Cell Aplasia	Unspecified								MONDO_MAPPINGS
MONDO:0001706	cerebral sarcoidosis	skos:exactMatch	NCIT:C35441	Cerebral Sarcoidosis	Unspecified								MONDO_MAPPINGS
MONDO:0001707	cardiac sarcoidosis	skos:exactMatch	NCIT:C35589	Cardiac Sarcoidosis	Unspecified								MONDO_MAPPINGS
MONDO:0001724	supraglottis cancer	skos:exactMatch	NCIT:C3545	Malignant Supraglottis Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0001731	benign vaginal mixed epithelial and mesenchymal neoplasm	skos:exactMatch	NCIT:C40275	Benign Vaginal Mixed Epithelial and Mesenchymal Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0001735	paranasal sinus disorder	skos:exactMatch	NCIT:C26843	Paranasal Sinus Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0001740	cornea squamous cell carcinoma	skos:exactMatch	NCIT:C4552	Corneal Squamous Cell Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0001741	hyperparathyroidism	skos:exactMatch	NCIT:C48259	Hyperparathyroidism	Unspecified								MONDO_MAPPINGS
MONDO:0001744	angle-closure glaucoma	skos:exactMatch	NCIT:C34639	Angle Closure Glaucoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	angle closure glaucoma			LEXMATCH
MONDO:0001748	maxillary sinus carcinoma	skos:exactMatch	NCIT:C9332	Maxillary Sinus Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0001748	maxillary sinus carcinoma	skos:exactMatch	NCIT:C3540	Malignant Maxillary Sinus Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0001756	frontal sinus cancer	skos:exactMatch	NCIT:C3542	Malignant Frontal Sinus Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0001757	frontal sinus neoplasm	skos:exactMatch	NCIT:C4419	Frontal Sinus Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0001763	ethmoid sinus cancer	skos:exactMatch	NCIT:C3541	Malignant Ethmoid Sinus Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0001764	ethmoidal sinus neoplasm	skos:exactMatch	NCIT:C4416	Ethmoid Sinus Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0001778	dermoid cyst of skin	skos:exactMatch	NCIT:C4632	Dermoid Cyst of the Skin	Unspecified								MONDO_MAPPINGS
MONDO:0001779	vaginal squamous papilloma	skos:exactMatch	NCIT:C6374	Vaginal Squamous Cell Papilloma	Unspecified								MONDO_MAPPINGS
MONDO:0001789	neurofibroma of spinal cord	skos:exactMatch	NCIT:C5145	Spinal Cord Neurofibroma	Unspecified								MONDO_MAPPINGS
MONDO:0001806	vaginal squamous tumor	skos:exactMatch	NCIT:C40242	Vaginal Squamous Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0001810	hypoglossal nerve disorder	skos:exactMatch	NCIT:C26954	Hypoglossal Nerve Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0001834	visual pathway disorder	skos:exactMatch	NCIT:C35342	Visual Pathway Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0001854	lacrimal apparatus disorder	skos:exactMatch	NCIT:C26809	Lacrimal System Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0001871	acute diffuse glomerulonephritis	skos:exactMatch	NCIT:C35587	Acute Diffuse Glomerulonephritis	Unspecified								MONDO_MAPPINGS
MONDO:0001875	epicondylitis	skos:exactMatch	NCIT:C35067	Lateral Epicondylitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	lateral epicondylitis			LEXMATCH
MONDO:0001879	anus cancer	skos:exactMatch	NCIT:C7379	Malignant Anal Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0001881	toxic shock syndrome	skos:exactMatch	NCIT:C35498	Toxic Shock Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0001888	anus lymphoma	skos:exactMatch	NCIT:C5601	Anal Lymphoma	Unspecified								MONDO_MAPPINGS
MONDO:0001889	ovarian dysfunction	skos:exactMatch	NCIT:C113351	Ovarian Failure	Unspecified								MONDO_MAPPINGS
MONDO:0001896	obstructive hydrocephalus	skos:exactMatch	NCIT:C116347	Non-Communicating Hydrocephalus	Unspecified								MONDO_MAPPINGS
MONDO:0001898	optic choroid disorder	skos:exactMatch	NCIT:C34468	Choroid Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0001910	ochronosis disorder	skos:exactMatch	NCIT:C84938	Ochronosis	Unspecified								MONDO_MAPPINGS
MONDO:0001922	pyoureter	skos:exactMatch	NCIT:C35666	Ureter Abscess	Unspecified								MONDO_MAPPINGS
MONDO:0001926	ureteral disorder	skos:exactMatch	NCIT:C27148	Ureter Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0001927	pulmonary valve insufficiency	skos:exactMatch	NCIT:C50848	Pulmonary Valvular Regurgitation	Unspecified								MONDO_MAPPINGS
MONDO:0001929	ascending cholangitis	skos:exactMatch	NCIT:C35372	Ascending Cholangitis	Unspecified								MONDO_MAPPINGS
MONDO:0001933	endocrine pancreas disorder	skos:exactMatch	NCIT:C27067	Endocrine Pancreas Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0001945	postencephalitic Parkinson disease	skos:exactMatch	NCIT:C34898	Postencephalitic Parkinsonism	Unspecified								MONDO_MAPPINGS
MONDO:0001974	hemangioma of orbit	skos:exactMatch	NCIT:C6245	Orbit Hemangioma	Unspecified								MONDO_MAPPINGS
MONDO:0001975	cavernous hemangioma of orbit	skos:exactMatch	NCIT:C4546	Orbit Cavernous Hemangioma	Unspecified								MONDO_MAPPINGS
MONDO:0001977	ureteral lymphoma	skos:exactMatch	NCIT:C6175	Ureter Lymphoma	Unspecified								MONDO_MAPPINGS
MONDO:0001978	regional ureteric cancer	skos:exactMatch	NCIT:C9356	Regional Ureter Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0001990	malignant cardiac peripheral nerve sheath neoplasm	skos:exactMatch	NCIT:C5367	Cardiac Malignant Peripheral Nerve Sheath Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0001994	sphenoidal sinus cancer	skos:exactMatch	NCIT:C3543	Malignant Sphenoid Sinus Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002021	gingival disorder	skos:exactMatch	NCIT:C173795	Gingival Disorder	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	gingival disorder			LEXMATCH
MONDO:0002025	psychiatric disorder	skos:exactMatch	NCIT:C2893	Psychiatric Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002033	cecum cancer	skos:exactMatch	NCIT:C9329	Malignant Cecum Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002036	penile disorder	skos:exactMatch	NCIT:C26846	Penile Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002037	pleural disorder	skos:exactMatch	NCIT:C26859	Pleural Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002038	head and neck carcinoma	skos:exactMatch	NCIT:C6077	Neck Carcinoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	neck carcinoma			LEXMATCH
MONDO:0002052	lymphadenitis	skos:exactMatch	NCIT:C26966	Chronic Lymphadenitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic lymphadenitis			LEXMATCH
MONDO:0002052	lymphadenitis	skos:exactMatch	NCIT:C26978	Acute Lymphadenitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute lymphadenitis			LEXMATCH
MONDO:0002055	benign eccrine breast spiradenoma	skos:exactMatch	NCIT:C5193	Breast Spiradenoma	Unspecified								MONDO_MAPPINGS
MONDO:0002058	breast adenoma	skos:exactMatch	NCIT:C40382	Breast Adenoma	Unspecified								MONDO_MAPPINGS
MONDO:0002061	intraductal papillary breast neoplasm	skos:exactMatch	NCIT:C36090	Breast Intraductal Papillary Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002064	breast angiomatosis	skos:exactMatch	NCIT:C40381	Breast Angiomatosis	Unspecified								MONDO_MAPPINGS
MONDO:0002071	supratentorial cancer	skos:exactMatch	NCIT:C4964	Malignant Supratentorial Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002073	malignant pineal area germ cell neoplasm	skos:exactMatch	NCIT:C4659	Pineal Region Germ Cell Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	pineal region germ cell tumor			LEXMATCH
MONDO:0002073	malignant pineal area germ cell neoplasm	skos:exactMatch	NCIT:C6767	Malignant Pineal Region Germ Cell Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0002074	Behcet syndrome arthropathy	skos:exactMatch	NCIT:C35225	Arthropathy in Behcet's Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0002078	heart septal defect	skos:exactMatch	NCIT:C84482	Congenital Septal Defect	Unspecified								MONDO_MAPPINGS
MONDO:0002083	Richter syndrome	skos:exactMatch	NCIT:C35424	Richter Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0002087	peritoneum cancer	skos:exactMatch	NCIT:C3538	Malignant Peritoneal Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002090	eccrine sweat gland neoplasm	skos:exactMatch	NCIT:C6796	Eccrine Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002092	small intestine leiomyoma	skos:exactMatch	NCIT:C7725	Small Intestinal Leiomyoma	Unspecified								MONDO_MAPPINGS
MONDO:0002095	vascular cancer	skos:exactMatch	NCIT:C8538	Malignant Blood Vessel Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002095	vascular cancer	skos:exactMatch	NCIT:C7390	Malignant Vascular Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant vascular neoplasm			LEXMATCH
MONDO:0002098	facial nerve disorder	skos:exactMatch	NCIT:C27594	Facial Nerve Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002100	cardiovascular cancer	skos:exactMatch	NCIT:C114940	Malignant Cardiovascular Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002108	thyroid cancer	skos:exactMatch	NCIT:C7510	Malignant Thyroid Gland Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002109	pituitary cancer	skos:exactMatch	NCIT:C4769	Malignant Pituitary Gland Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002112	benign peritoneal mesothelioma	skos:exactMatch	NCIT:C7354	Peritoneal Adenomatoid Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0002114	pancreas lymphoma	skos:exactMatch	NCIT:C5714	Pancreatic Lymphoma	Unspecified								MONDO_MAPPINGS
MONDO:0002117	pancreas sarcoma	skos:exactMatch	NCIT:C5715	Pancreatic Sarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0002118	urinary system disorder	skos:exactMatch	NCIT:C3430	Urinary System Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002119	ossifying fibroma	skos:exactMatch	NCIT:C173820	Ossifying Fibroma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ossifying fibroma			LEXMATCH
MONDO:0002119	ossifying fibroma	skos:exactMatch	NCIT:C173820	Ossifying Fibroma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	ossifying fibroma			LEXMATCH
MONDO:0002119	ossifying fibroma	skos:exactMatch	NCIT:C8422	Cemento-Ossifying Fibroma	Unspecified								MONDO_MAPPINGS
MONDO:0002119	ossifying fibroma	skos:exactMatch	NCIT:C173820	Ossifying Fibroma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	ossifying fibroma	semapv:RegularExpressionReplacement		LEXMATCH
MONDO:0002127	urethral stricture	skos:exactMatch	NCIT:C79821	Urethral Stricture	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	urethral stricture	semapv:RegularExpressionReplacement		LEXMATCH
MONDO:0002127	urethral stricture	skos:exactMatch	NCIT:C79821	Urethral Stricture	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	urethral stricture			LEXMATCH
MONDO:0002127	urethral stricture	skos:exactMatch	NCIT:C79821	Urethral Stricture	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	urethral stricture			LEXMATCH
MONDO:0002132	skull cancer	skos:exactMatch	NCIT:C155790	Malignant Skull Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant skull neoplasm			LEXMATCH
MONDO:0002135	optic nerve disorder	skos:exactMatch	NCIT:C118711	Optic Neuropathy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	optic neuropathy			LEXMATCH
MONDO:0002140	vagina sarcoma	skos:exactMatch	NCIT:C7737	Vaginal Sarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0002141	cutaneous undifferentiated pleomorphic sarcoma	skos:exactMatch	NCIT:C5576	Skin Undifferentiated Pleomorphic Sarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0002142	undifferentiated pleomorphic sarcoma	skos:exactMatch	NCIT:C114541	Adult Undifferentiated Pleomorphic Sarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0002145	difference of sexual differentiation	skos:exactMatch	NCIT:C103186	Sexual Differentiation Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002149	reproductive system cancer	skos:exactMatch	NCIT:C36076	Malignant Reproductive System Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002154	trichomoniasis	skos:exactMatch	NCIT:C35720	Trichomonas Infection	Unspecified								MONDO_MAPPINGS
MONDO:0002155	cholecystitis	skos:exactMatch	NCIT:C34465	Cholecystitis	Unspecified								MONDO_MAPPINGS
MONDO:0002156	fallopian tube disorder	skos:exactMatch	NCIT:C26771	Fallopian Tube Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002158	fallopian tube cancer	skos:exactMatch	NCIT:C7480	Malignant Fallopian Tube Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002165	rectal neoplasm	skos:exactMatch	NCIT:C3350	Rectal Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002166	rectum lymphoma	skos:exactMatch	NCIT:C5553	Rectal Lymphoma	Unspecified								MONDO_MAPPINGS
MONDO:0002167	rectum malignant melanoma	skos:exactMatch	NCIT:C4640	Rectal Melanoma	Unspecified								MONDO_MAPPINGS
MONDO:0002168	rectum sarcoma	skos:exactMatch	NCIT:C5548	Rectal Sarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0002171	giant cell tumor	skos:exactMatch	NCIT:C7069	Giant Cell Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	giant cell neoplasm			LEXMATCH
MONDO:0002171	giant cell tumor	skos:exactMatch	NCIT:C3055	Giant Cell Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0002178	placenta cancer	skos:exactMatch	NCIT:C3555	Malignant Placental Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002181	exostosis	skos:exactMatch	NCIT:C139151	Osteophyte	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	osteophyte			LEXMATCH
MONDO:0002187	vulvar disease	skos:exactMatch	NCIT:C27631	Vulvar Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002194	vestibular papilloma	skos:exactMatch	NCIT:C6376	Vulvar Squamous Cell Papilloma	Unspecified								MONDO_MAPPINGS
MONDO:0002195	vulvar squamous neoplasm	skos:exactMatch	NCIT:C40283	Vulvar Squamous Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002197	minor vestibular glands adenoma	skos:exactMatch	NCIT:C40301	Adenoma of Minor Vestibular Glands	Unspecified								MONDO_MAPPINGS
MONDO:0002198	vulvar glandular neoplasm	skos:exactMatch	NCIT:C40292	Vulvar Glandular Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002199	benign mixed tumor of the vulva	skos:exactMatch	NCIT:C40302	Vulvar Chondroid Syringoma	Unspecified								MONDO_MAPPINGS
MONDO:0002200	eccrine mixed tumor of skin	skos:exactMatch	NCIT:C4474	Chondroid Syringoma	Unspecified								MONDO_MAPPINGS
MONDO:0002206	sweat gland cancer	skos:exactMatch	NCIT:C4810	Malignant Sweat Gland Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002207	vulval Paget disease	skos:exactMatch	NCIT:C4027	Vulvar Paget Disease	Unspecified								MONDO_MAPPINGS
MONDO:0002211	B cell deficiency	skos:exactMatch	NCIT:C4799	Deficiency of Humoral Immunity	Unspecified								MONDO_MAPPINGS
MONDO:0002222	urethra leiomyoma	skos:exactMatch	NCIT:C6171	Urethral Leiomyoma	Unspecified								MONDO_MAPPINGS
MONDO:0002225	ovarian sarcoma	skos:exactMatch	NCIT:C8267	Ovarian Sarcoma	Unspecified								MONDO_MAPPINGS
MONDO:0002229	ovarian epithelial tumor	skos:exactMatch	NCIT:C4381	Ovarian Epithelial Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0002230	ovarian Wilms tumor	skos:exactMatch	NCIT:C40443	Ovarian Wilms Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0002232	nasal cavity disorder	skos:exactMatch	NCIT:C27102	Nasal Cavity Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002235	eyelid neoplasm	skos:exactMatch	NCIT:C3031	Eyelid Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002242	coagulation protein disease	skos:exactMatch	NCIT:C27215	Coagulation Factor Deficiency	Unspecified								MONDO_MAPPINGS
MONDO:0002243	hemorrhagic disease	skos:exactMatch	NCIT:C115221	Bleeding Diathesis	Unspecified								MONDO_MAPPINGS
MONDO:0002250	basilar artery insufficiency	skos:exactMatch	NCIT:C34413	Basilar Artery Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0002256	cervix disorder	skos:exactMatch	NCIT:C40241	Cervical Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002259	gonadal disorder	skos:exactMatch	NCIT:C26786	Gonadal Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002263	female reproductive system disorder	skos:exactMatch	NCIT:C27020	Female Reproductive System Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002275	generalized atherosclerosis	skos:exactMatch	NCIT:C35767	Generalized Atherosclerosis	Unspecified								MONDO_MAPPINGS
MONDO:0002277	arteriosclerosis disorder	skos:exactMatch	NCIT:C34403	Arteriosclerotic Cardiovascular Disease	Unspecified								MONDO_MAPPINGS
MONDO:0002278	benign colon neoplasm	skos:exactMatch	NCIT:C2894	Benign Colon Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002289	iris disorder	skos:exactMatch	NCIT:C34737	Iris Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002290	clitoris cancer	skos:exactMatch	NCIT:C3557	Malignant Clitoral Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002291	cutaneous granular cell tumor	skos:exactMatch	NCIT:C5617	Cutaneous Granular Cell Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0002297	epidermal appendage tumor	skos:exactMatch	NCIT:C4463	Skin Appendage Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002300	dermis tumor	skos:exactMatch	NCIT:C4475	Dermal Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002311	retinal vascular disorder	skos:exactMatch	NCIT:C35170	Retinal Vascular Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002318	trachea leiomyoma	skos:exactMatch	NCIT:C6049	Tracheal Leiomyoma	Unspecified								MONDO_MAPPINGS
MONDO:0002319	phosphorus metabolism disease	skos:exactMatch	NCIT:C97095	Phosphorus Metabolic Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002320	congenital nervous system disorder	skos:exactMatch	NCIT:C97172	Congenital Nervous System Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002323	cherry hemangioma	skos:exactMatch	NCIT:C4390	Cherry Hemangioma	Unspecified								MONDO_MAPPINGS
MONDO:0002327	intracranial cavernous angioma	skos:exactMatch	NCIT:C5432	Intracranial Cavernous Hemangioma	Unspecified								MONDO_MAPPINGS
MONDO:0002328	intracranial hemangioma	skos:exactMatch	NCIT:C3633	Intracranial Hemangioma	Unspecified								MONDO_MAPPINGS
MONDO:0002329	testicular disorder	skos:exactMatch	NCIT:C26890	Testicular Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002332	splenic disorder	skos:exactMatch	NCIT:C35823	Splenic Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0002334	hematopoietic and lymphoid system neoplasm	skos:exactMatch	NCIT:C35813	Hematopoietic and Lymphoid System Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002337	intra-abdominal hemangioma	skos:exactMatch	NCIT:C3635	Intra-Abdominal Hemangioma	Unspecified								MONDO_MAPPINGS
MONDO:0002341	granulomatous angiitis	skos:exactMatch	NCIT:C34653	Granulomatous Arteritis	Unspecified								MONDO_MAPPINGS
MONDO:0002351	glottis cancer	skos:exactMatch	NCIT:C3544	Malignant Glottis Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0002352	larynx cancer	skos:exactMatch	NCIT:C7484	Malignant Laryngeal Neoplasm	Unspecified								MONDO_MAPPINGS
