subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing
MONDO:0003313	endometrioid stromal sarcoma of the vagina	MONDO:equivalentTo	NCIT:C40270	semapv:UnspecifiedMatching	Endometrioid Stromal Sarcoma of the Vagina	MONDO_MAPPINGS							
MONDO:0003537	precursor T-lymphoblastic lymphoma/leukemia	MONDO:equivalentTo	NCIT:C8694	semapv:UnspecifiedMatching	T Lymphoblastic Leukemia/Lymphoma	MONDO_MAPPINGS							
MONDO:0024278	proctocolitis	MONDO:equivalentTo	NCIT:C77952	semapv:UnspecifiedMatching	Proctocolitis	MONDO_MAPPINGS							
MONDO:0006249	hyperplastic polyp	MONDO:equivalentTo	NCIT:C4083	semapv:UnspecifiedMatching	Hyperplastic Polyp	MONDO_MAPPINGS							
MONDO:0002628	peripheral osteosarcoma	MONDO:equivalentTo	NCIT:C7134	semapv:UnspecifiedMatching	Bone Surface (Peripheral) Osteosarcoma	MONDO_MAPPINGS							
MONDO:0019542	acute liver failure	MONDO:equivalentTo	NCIT:C84396	semapv:UnspecifiedMatching	Acute Liver Failure	MONDO_MAPPINGS							
MONDO:0004186	cranial nodular fasciitis	MONDO:equivalentTo	NCIT:C27248	semapv:UnspecifiedMatching	Cranial Nodular Fasciitis	MONDO_MAPPINGS							
MONDO:0017050	intraocular medulloepithelioma	MONDO:equivalentTo	NCIT:C66806	semapv:UnspecifiedMatching	Ciliary Body Medulloepithelioma	MONDO_MAPPINGS							
MONDO:0006267	liver cavernous hemangioma	MONDO:equivalentTo	NCIT:C96839	semapv:UnspecifiedMatching	Liver Cavernous Hemangioma	MONDO_MAPPINGS							
MONDO:0001748	maxillary sinus carcinoma	MONDO:equivalentTo	NCIT:C9332	semapv:UnspecifiedMatching	Maxillary Sinus Carcinoma	MONDO_MAPPINGS							
MONDO:0020646	ocular adnexal lymphoma	MONDO:equivalentTo	NCIT:C88145	semapv:UnspecifiedMatching	Ocular Adnexal Non-Hodgkin Lymphoma	MONDO_MAPPINGS							
MONDO:0015760	T-cell non-Hodgkin lymphoma	MONDO:equivalentTo	NCIT:C3466	semapv:UnspecifiedMatching	T-Cell Non-Hodgkin Lymphoma	MONDO_MAPPINGS							
MONDO:0003724	non-proliferative fibrocystic change of the breast	MONDO:equivalentTo	NCIT:C6943	semapv:UnspecifiedMatching	Breast Fibrocystic Change, Non-Proliferative Type	MONDO_MAPPINGS							
MONDO:0009376	carbamoyl phosphate synthetase I deficiency disease	MONDO:equivalentTo	NCIT:C84612	semapv:UnspecifiedMatching	Carbamoyl-Phosphate Synthetase I Deficiency	MONDO_MAPPINGS							
MONDO:0000458	proneural glioblastoma	MONDO:equivalentTo	NCIT:C111692	semapv:UnspecifiedMatching	Proneural Glioblastoma	MONDO_MAPPINGS							
MONDO:0004752	neurofibroma of the heart	MONDO:equivalentTo	NCIT:C5359	semapv:UnspecifiedMatching	Cardiac Neurofibroma	MONDO_MAPPINGS							
MONDO:0024654	skull disorder	MONDO:equivalentTo	NCIT:C27655	semapv:UnspecifiedMatching	Skull Disorder	MONDO_MAPPINGS							
MONDO:0005283	retinal disorder	MONDO:equivalentTo	NCIT:C62601	semapv:UnspecifiedMatching	Retinopathy	MONDO_MAPPINGS							
MONDO:0004665	nodular sclerosis classical Hodgkin lymphoma	MONDO:equivalentTo	NCIT:C3518	semapv:UnspecifiedMatching	Nodular Sclerosis Classic Hodgkin Lymphoma	MONDO_MAPPINGS							
MONDO:0016039	infantile digital fibromatosis	MONDO:equivalentTo	NCIT:C3456	semapv:UnspecifiedMatching	Inclusion Body Fibromatosis	MONDO_MAPPINGS							
MONDO:0006547	exanthem	MONDO:equivalentTo	NCIT:C39594	semapv:UnspecifiedMatching	Skin Rash	MONDO_MAPPINGS							
MONDO:0006493	Warthin tumor	MONDO:equivalentTo	NCIT:C2854	semapv:UnspecifiedMatching	Warthin Tumor	MONDO_MAPPINGS							
MONDO:0002165	rectal neoplasm	MONDO:equivalentTo	NCIT:C3350	semapv:UnspecifiedMatching	Rectal Neoplasm	MONDO_MAPPINGS							
MONDO:0000457	classical glioblastoma	MONDO:equivalentTo	NCIT:C111694	semapv:UnspecifiedMatching	Classical Glioblastoma	MONDO_MAPPINGS							
MONDO:0021315	malignant tumor of nasopharynx	MONDO:equivalentTo	NCIT:C9321	semapv:UnspecifiedMatching	Malignant Nasopharyngeal Neoplasm	MONDO_MAPPINGS							
MONDO:0003990	malignant breast myoepithelioma	MONDO:equivalentTo	NCIT:C40395	semapv:UnspecifiedMatching	Breast Malignant Myoepithelioma	MONDO_MAPPINGS							
MONDO:0021631	brain astrocytoma	MONDO:equivalentTo	NCIT:C60780	semapv:UnspecifiedMatching	Brain Astrocytoma	MONDO_MAPPINGS							
MONDO:0044710	lip and oral cavity squamous cell carcinoma	MONDO:equivalentTo	NCIT:C42690	semapv:UnspecifiedMatching	Lip and Oral Cavity Squamous Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0018664	ectopia cordis	MONDO:equivalentTo	NCIT:C111643	semapv:UnspecifiedMatching	Ectopia Cordis	MONDO_MAPPINGS							
MONDO:0003905	ovarian yolk sac tumor, glandular pattern	MONDO:equivalentTo	NCIT:C39988	semapv:UnspecifiedMatching	Ovarian Yolk Sac Tumor, Glandular Pattern	MONDO_MAPPINGS							
MONDO:0006392	rectal hyperplastic polyp	MONDO:equivalentTo	NCIT:C5619	semapv:UnspecifiedMatching	Rectal Hyperplastic Polyp	MONDO_MAPPINGS							
MONDO:0007492	early-onset generalized limb-onset dystonia	MONDO:equivalentTo	NCIT:C116718	semapv:UnspecifiedMatching	Early Onset Primary Dystonia	MONDO_MAPPINGS							
MONDO:0020547	chronic graft versus host disease	MONDO:equivalentTo	NCIT:C4981	semapv:UnspecifiedMatching	Chronic Graft Versus Host Disease	MONDO_MAPPINGS							
MONDO:0007056	acroosteolysis	MONDO:equivalentTo	NCIT:C35545	semapv:UnspecifiedMatching	Acroosteolysis	MONDO_MAPPINGS							
MONDO:0020531	long chain acyl-CoA dehydrogenase deficiency	MONDO:equivalentTo	NCIT:C84537	semapv:UnspecifiedMatching	Long-Chain Acyl-CoA Dehydrogenase Deficiency	MONDO_MAPPINGS							
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	MONDO:equivalentTo	NCIT:C123172	semapv:UnspecifiedMatching	Medullary Cystic Kidney Disease Type II	MONDO_MAPPINGS							
MONDO:0007340	cleidocranial dysplasia	MONDO:equivalentTo	NCIT:C75020	semapv:UnspecifiedMatching	Cleidocranial Dysplasia	MONDO_MAPPINGS							
MONDO:0006288	malignant adrenal gland pheochromocytoma	MONDO:equivalentTo	NCIT:C4220	semapv:UnspecifiedMatching	Metastatic Adrenal Gland Pheochromocytoma	MONDO_MAPPINGS							
MONDO:0005560	brain disorder	MONDO:equivalentTo	NCIT:C96413	semapv:UnspecifiedMatching	Brain Disorder	MONDO_MAPPINGS							
MONDO:0006395	rectal tubulovillous adenoma	MONDO:equivalentTo	NCIT:C5620	semapv:UnspecifiedMatching	Rectal Tubulovillous Adenoma	MONDO_MAPPINGS							
MONDO:0006320	non-cutaneous melanoma	MONDO:equivalentTo	NCIT:C8711	semapv:UnspecifiedMatching	Non-Cutaneous Melanoma	MONDO_MAPPINGS							
MONDO:0043346	progressive transformation of germinal centers	MONDO:equivalentTo	NCIT:C38408	semapv:UnspecifiedMatching	Progressive Transformation of Germinal Centers	MONDO_MAPPINGS							
MONDO:0002954	superficial multifocal basal cell carcinoma	MONDO:equivalentTo	NCIT:C4108	semapv:UnspecifiedMatching	Superficial Multifocal Basal Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0006234	grade III prostatic intraepithelial neoplasia	MONDO:equivalentTo	NCIT:C3642	semapv:UnspecifiedMatching	Grade III Prostatic Intraepithelial Neoplasia	MONDO_MAPPINGS							
MONDO:0017843	congenital pulmonary sequestration	MONDO:equivalentTo	NCIT:C97124	semapv:UnspecifiedMatching	Bronchopulmonary Sequestration	MONDO_MAPPINGS							
MONDO:0011717	hyperinsulinism-hyperammonemia syndrome	MONDO:equivalentTo	NCIT:C131832	semapv:UnspecifiedMatching	Glutamate Dehydrogenase 1 Hyperinsulinism	MONDO_MAPPINGS							
MONDO:0021481	benign neoplasm of submandibular gland	MONDO:equivalentTo	NCIT:C4891	semapv:UnspecifiedMatching	Benign Submandibular Gland Neoplasm	MONDO_MAPPINGS							
MONDO:0003394	dental pulp disorder	MONDO:equivalentTo	NCIT:C34530	semapv:UnspecifiedMatching	Dental Pulp Disorder	MONDO_MAPPINGS							
MONDO:0015999	primary pigmented nodular adrenocortical disease	MONDO:equivalentTo	NCIT:C131196	semapv:UnspecifiedMatching	Primary Pigmented Nodular Adrenal Dysplasia	MONDO_MAPPINGS							
MONDO:0005710	composite lymphoma	MONDO:equivalentTo	NCIT:C38661	semapv:UnspecifiedMatching	Composite Lymphoma	MONDO_MAPPINGS							
MONDO:0023122	familial prostate carcinoma	MONDO:equivalentTo	NCIT:C103817	semapv:UnspecifiedMatching	Hereditary Prostate Carcinoma	MONDO_MAPPINGS							
MONDO:0018034	thalidomide embryopathy	MONDO:equivalentTo	NCIT:C99082	semapv:UnspecifiedMatching	Thalidomide Embryopathy Syndrome	MONDO_MAPPINGS							
MONDO:0015072	liver neuroendocrine carcinoma	MONDO:equivalentTo	NCIT:C96787	semapv:UnspecifiedMatching	Liver Neuroendocrine Carcinoma	MONDO_MAPPINGS							
MONDO:0002242	coagulation protein disease	MONDO:equivalentTo	NCIT:C27215	semapv:UnspecifiedMatching	Coagulation Factor Deficiency	MONDO_MAPPINGS							
MONDO:0003240	thyroid gland disorder	MONDO:equivalentTo	NCIT:C26893	semapv:UnspecifiedMatching	Thyroid Gland Disorder	MONDO_MAPPINGS							
MONDO:0021485	benign neoplasm of iris	MONDO:equivalentTo	NCIT:C4555	semapv:UnspecifiedMatching	Benign Iris Neoplasm	MONDO_MAPPINGS							
MONDO:0004148	gallbladder papillary neoplasm with an associated invasive carcinoma	MONDO:equivalentTo	NCIT:C5743	semapv:UnspecifiedMatching	Gallbladder Intracholecystic Papillary Neoplasm with an Associated Invasive Carcinoma	MONDO_MAPPINGS							
MONDO:0004089	basaloid carcinoma of the penis	MONDO:equivalentTo	NCIT:C6980	semapv:UnspecifiedMatching	Basaloid Squamous Cell Carcinoma of the Penis	MONDO_MAPPINGS							
MONDO:0006594	pemphigus	MONDO:equivalentTo	NCIT:C34909	semapv:UnspecifiedMatching	Pemphigus	MONDO_MAPPINGS							
MONDO:0002955	vulva basal cell carcinoma	MONDO:equivalentTo	NCIT:C6381	semapv:UnspecifiedMatching	Vulvar Basal Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0009537	lymphoid interstitial pneumonia	MONDO:equivalentTo	NCIT:C27558	semapv:UnspecifiedMatching	Lymphocytic Interstitial Pneumonia	MONDO_MAPPINGS							
MONDO:0000384	bladder benign neoplasm	MONDO:equivalentTo	NCIT:C3618	semapv:UnspecifiedMatching	Benign Bladder Neoplasm	MONDO_MAPPINGS							
MONDO:0006435	submandibular gland adenocarcinoma	MONDO:equivalentTo	NCIT:C5940	semapv:UnspecifiedMatching	Submandibular Gland Adenocarcinoma	MONDO_MAPPINGS							
MONDO:0019954	pancreatic neuroendocrine tumor	MONDO:equivalentTo	NCIT:C27720	semapv:UnspecifiedMatching	Pancreatic Neuroendocrine Tumor	MONDO_MAPPINGS							
MONDO:0021661	coronary atherosclerosis	MONDO:equivalentTo	NCIT:C35505	semapv:UnspecifiedMatching	Coronary Atherosclerosis	MONDO_MAPPINGS							
MONDO:0004236	duodenal somatostatinoma	MONDO:equivalentTo	NCIT:C27407	semapv:UnspecifiedMatching	Duodenal Somatostatin-Producing Neuroendocrine Tumor	MONDO_MAPPINGS							
MONDO:0007525	Ehlers-Danlos syndrome, arthrochalasis type	MONDO:equivalentTo	NCIT:C125701	semapv:UnspecifiedMatching	Ehlers-Danlos Syndrome, Type VII	MONDO_MAPPINGS							
MONDO:0003596	spindle cell liposarcoma	MONDO:equivalentTo	NCIT:C27489	semapv:UnspecifiedMatching	Atypical Spindle Cell/Pleomorphic Lipomatous Tumor	MONDO_MAPPINGS							
MONDO:0019466	lymphomatoid granulomatosis	MONDO:equivalentTo	NCIT:C7930	semapv:UnspecifiedMatching	Lymphomatoid Granulomatosis	MONDO_MAPPINGS							
MONDO:0021396	polyp of vulva	MONDO:equivalentTo	NCIT:C3978	semapv:UnspecifiedMatching	Vulvar Polyp	MONDO_MAPPINGS							
MONDO:0021493	benign neoplasm of minor salivary gland	MONDO:equivalentTo	NCIT:C4411	semapv:UnspecifiedMatching	Benign Minor Salivary Gland Neoplasm	MONDO_MAPPINGS							
MONDO:0006238	growth hormone-producing pituitary gland adenoma	MONDO:equivalentTo	NCIT:C7461	semapv:UnspecifiedMatching	Somatotroph Pituitary Neuroendocrine Tumor	MONDO_MAPPINGS							
MONDO:0021168	hibernoma	MONDO:equivalentTo	NCIT:C3702	semapv:UnspecifiedMatching	Hibernoma	MONDO_MAPPINGS							
MONDO:0006497	cerebral palsy	MONDO:equivalentTo	NCIT:C34460	semapv:UnspecifiedMatching	Cerebral Palsy	MONDO_MAPPINGS							
MONDO:0001016	epididymis cancer	MONDO:equivalentTo	NCIT:C3558	semapv:UnspecifiedMatching	Malignant Epididymal Neoplasm	MONDO_MAPPINGS							
MONDO:0005380	osteonecrosis	MONDO:equivalentTo	NCIT:C35476	semapv:UnspecifiedMatching	Aseptic Necrosis of Bone	MONDO_MAPPINGS							
MONDO:0004493	testicular yolk sac tumor, papillary pattern	MONDO:equivalentTo	NCIT:C39928	semapv:UnspecifiedMatching	Testicular Yolk Sac Tumor, Papillary Pattern	MONDO_MAPPINGS							
MONDO:0002493	prostatic acinar adenocarcinoma	MONDO:equivalentTo	NCIT:C5596	semapv:UnspecifiedMatching	Prostate Acinar Adenocarcinoma	MONDO_MAPPINGS							
MONDO:0015328	obsolete rare bone development disorder	MONDO:equivalentTo	NCIT:C34432	semapv:UnspecifiedMatching	Bone Development Disorder	MONDO_MAPPINGS							
MONDO:0005135	parasitic infectious disease	MONDO:equivalentTo	NCIT:C27864	semapv:UnspecifiedMatching	Parasitic Infection	MONDO_MAPPINGS							
MONDO:0021289	carcinoma in situ of cecum	MONDO:equivalentTo	NCIT:C4594	semapv:UnspecifiedMatching	Cecum Carcinoma In Situ	MONDO_MAPPINGS							
MONDO:0004226	diffuse intraductal papillomatosis	MONDO:equivalentTo	NCIT:C7364	semapv:UnspecifiedMatching	Diffuse Intraductal Papillomatosis	MONDO_MAPPINGS							
MONDO:0006382	poorly differentiated thyroid gland carcinoma	MONDO:equivalentTo	NCIT:C6040	semapv:UnspecifiedMatching	Poorly Differentiated Thyroid Gland Carcinoma	MONDO_MAPPINGS							
MONDO:0021634	epithelial skin neoplasm	MONDO:equivalentTo	NCIT:C7342	semapv:UnspecifiedMatching	Epithelial Skin Neoplasm	MONDO_MAPPINGS							
MONDO:0003910	mixed cell uveal melanoma	MONDO:equivalentTo	NCIT:C35781	semapv:UnspecifiedMatching	Uveal Mixed Cell Melanoma	MONDO_MAPPINGS							
MONDO:0003621	small intestinal vasoactive intestinal peptide producing tumor	MONDO:equivalentTo	NCIT:C27455	semapv:UnspecifiedMatching	Small Intestinal VIP-Producing Neuroendocrine Tumor	MONDO_MAPPINGS							
MONDO:0002291	cutaneous granular cell tumor	MONDO:equivalentTo	NCIT:C5617	semapv:UnspecifiedMatching	Cutaneous Granular Cell Tumor	MONDO_MAPPINGS							
MONDO:0006197	endometrial small cell carcinoma	MONDO:equivalentTo	NCIT:C40155	semapv:UnspecifiedMatching	Endometrial Small Cell Neuroendocrine Carcinoma	MONDO_MAPPINGS							
MONDO:0019175	primary lymphedema	MONDO:equivalentTo	NCIT:C48829	semapv:UnspecifiedMatching	Primary Lymphedema	MONDO_MAPPINGS							
MONDO:0003690	adult anaplastic ependymoma	MONDO:equivalentTo	NCIT:C8269	semapv:UnspecifiedMatching	Adult Anaplastic Ependymoma	MONDO_MAPPINGS							
MONDO:0004153	childhood central nervous system embryonal carcinoma	MONDO:equivalentTo	NCIT:C6208	semapv:UnspecifiedMatching	Childhood Central Nervous System Embryonal Carcinoma	MONDO_MAPPINGS							
MONDO:0021458	benign neoplasm of penis	MONDO:equivalentTo	NCIT:C3489	semapv:UnspecifiedMatching	Benign Penile Neoplasm	MONDO_MAPPINGS							
MONDO:0002861	testis sarcoma	MONDO:equivalentTo	NCIT:C6359	semapv:UnspecifiedMatching	Testicular Sarcoma	MONDO_MAPPINGS							
MONDO:0011382	sickle cell anemia	MONDO:equivalentTo	NCIT:C34383	semapv:UnspecifiedMatching	Sickle Cell Disease	MONDO_MAPPINGS							
MONDO:0010010	Schinzel-Giedion syndrome	MONDO:equivalentTo	NCIT:C129308	semapv:UnspecifiedMatching	Schinzel-Giedion Midface-Retraction Syndrome	MONDO_MAPPINGS							
MONDO:0016037	superficial Fibromatosis	MONDO:equivalentTo	NCIT:C6814	semapv:UnspecifiedMatching	Superficial Fibromatosis	MONDO_MAPPINGS							
MONDO:0008723	very long chain acyl-CoA dehydrogenase deficiency	MONDO:equivalentTo	NCIT:C98647	semapv:UnspecifiedMatching	Very Long-Chain Acyl-CoA Dehydrogenase Deficiency	MONDO_MAPPINGS							
MONDO:0006405	salivary gland small cell carcinoma	MONDO:equivalentTo	NCIT:C35703	semapv:UnspecifiedMatching	Salivary Gland Small Cell Neuroendocrine Carcinoma	MONDO_MAPPINGS							
MONDO:0043836	tuberculosis, spinal	MONDO:equivalentTo	NCIT:C35087	semapv:UnspecifiedMatching	Pott Disease	MONDO_MAPPINGS							
MONDO:0004466	neuronitis	MONDO:equivalentTo	NCIT:C34847	semapv:UnspecifiedMatching	Neuronitis	MONDO_MAPPINGS							
MONDO:0002750	bladder colloid adenocarcinoma	MONDO:equivalentTo	NCIT:C39837	semapv:UnspecifiedMatching	Bladder Mucinous Adenocarcinoma	MONDO_MAPPINGS							
MONDO:0035605	B-lymphoblastic leukemia/lymphoma with recurrent genetic abnormality	MONDO:equivalentTo	NCIT:C80328	semapv:UnspecifiedMatching	B Lymphoblastic Leukemia/Lymphoma with Recurrent Genetic Abnormalities	MONDO_MAPPINGS							
MONDO:0021311	malignant tumor of parathyroid gland	MONDO:equivalentTo	NCIT:C9322	semapv:UnspecifiedMatching	Malignant Parathyroid Gland Neoplasm	MONDO_MAPPINGS							
MONDO:0019665	monostotic fibrous dysplasia	MONDO:equivalentTo	NCIT:C53971	semapv:UnspecifiedMatching	Monostotic Fibrous Dysplasia	MONDO_MAPPINGS							
MONDO:0003512	mediastinal mesenchymal tumor	MONDO:equivalentTo	NCIT:C6637	semapv:UnspecifiedMatching	Mediastinal Soft Tissue Neoplasm	MONDO_MAPPINGS							
MONDO:0021490	benign neoplasm of sebaceous gland	MONDO:equivalentTo	NCIT:C8525	semapv:UnspecifiedMatching	Benign Sebaceous Neoplasm	MONDO_MAPPINGS							
MONDO:0005216	hypopharyngeal carcinoma	MONDO:equivalentTo	NCIT:C9465	semapv:UnspecifiedMatching	Hypopharyngeal Carcinoma	MONDO_MAPPINGS							
MONDO:0056818	skin adenosquamous carcinoma	MONDO:equivalentTo	NCIT:C54250	semapv:UnspecifiedMatching	Skin Adenosquamous Carcinoma	MONDO_MAPPINGS							
MONDO:0004180	benign urinary system neoplasm	MONDO:equivalentTo	NCIT:C4893	semapv:UnspecifiedMatching	Benign Urinary System Neoplasm	MONDO_MAPPINGS							
MONDO:0005321	Fuchs' endothelial dystrophy	MONDO:equivalentTo	NCIT:C84721	semapv:UnspecifiedMatching	Fuchs Endothelial Dystrophy	MONDO_MAPPINGS							
MONDO:0015027	familial isolated hyperparathyroidism	MONDO:equivalentTo	NCIT:C94830	semapv:UnspecifiedMatching	Familial Isolated Hyperparathyroidism	MONDO_MAPPINGS							
MONDO:0001188	esophagus lymphoma	MONDO:equivalentTo	NCIT:C5687	semapv:UnspecifiedMatching	Esophageal Lymphoma	MONDO_MAPPINGS							
MONDO:0001563	vestibulocochlear nerve disorder	MONDO:equivalentTo	NCIT:C27207	semapv:UnspecifiedMatching	Vestibulocochlear Nerve Disorder	MONDO_MAPPINGS							
MONDO:0002586	thymus cancer	MONDO:equivalentTo	NCIT:C4962	semapv:UnspecifiedMatching	Malignant Thymus Neoplasm	MONDO_MAPPINGS							
MONDO:0043579	enteritis	MONDO:equivalentTo	NCIT:C26765	semapv:UnspecifiedMatching	Enteritis	MONDO_MAPPINGS							
MONDO:0009277	glaucoma 3A	MONDO:equivalentTo	NCIT:C148260	semapv:UnspecifiedMatching	Primary Congenital Glaucoma 3A	MONDO_MAPPINGS							
MONDO:0005028	esophageal adenocarcinoma	MONDO:equivalentTo	NCIT:C4025	semapv:UnspecifiedMatching	Esophageal Adenocarcinoma	MONDO_MAPPINGS							
MONDO:0002758	vulva verrucous carcinoma	MONDO:equivalentTo	NCIT:C6383	semapv:UnspecifiedMatching	Vulvar Verrucous Carcinoma	MONDO_MAPPINGS							
MONDO:0021941	infection by Trypanosoma rhodesiense	MONDO:equivalentTo	NCIT:C35085	semapv:UnspecifiedMatching	Rhodesian Trypanosomiasis	MONDO_MAPPINGS							
MONDO:0004313	gasserian ganglion meningioma	MONDO:equivalentTo	NCIT:C6779	semapv:UnspecifiedMatching	Gasserian Meningioma	MONDO_MAPPINGS							
MONDO:0015808	folliculotropic mycosis fungoides	MONDO:equivalentTo	NCIT:C35685	semapv:UnspecifiedMatching	Folliculotropic Mycosis Fungoides	MONDO_MAPPINGS							
MONDO:0001235	appendix cancer	MONDO:equivalentTo	NCIT:C9333	semapv:UnspecifiedMatching	Malignant Appendix Neoplasm	MONDO_MAPPINGS							
MONDO:0004005	rete ovarii adenoma	MONDO:equivalentTo	NCIT:C40018	semapv:UnspecifiedMatching	Rete Ovarii Adenoma	MONDO_MAPPINGS							
MONDO:0017594	indolent B-cell non-Hodgkin lymphoma	MONDO:equivalentTo	NCIT:C171299	semapv:UnspecifiedMatching	Indolent B-Cell Non-Hodgkin Lymphoma	MONDO_MAPPINGS							
MONDO:0024677	pancreatic insulinoma	MONDO:equivalentTo	NCIT:C95598	semapv:UnspecifiedMatching	Pancreatic Insulinoma	MONDO_MAPPINGS							
MONDO:0035121	myeloid/lymphoid neoplasm associated with JAK2 rearrangement	MONDO:equivalentTo	NCIT:C129853	semapv:UnspecifiedMatching	Myeloid/Lymphoid Neoplasms with PCM1-JAK2	MONDO_MAPPINGS							
MONDO:0019435	rheumatoid factor-positive polyarticular juvenile idiopathic arthritis	MONDO:equivalentTo	NCIT:C119034	semapv:UnspecifiedMatching	Polyarticular Juvenile Idiopathic Arthritis, Rheumatoid Factor Positive	MONDO_MAPPINGS							
MONDO:0005073	melanocytic nevus	MONDO:equivalentTo	NCIT:C7570	semapv:UnspecifiedMatching	Melanocytic Nevus	MONDO_MAPPINGS							
MONDO:0019518	Waardenburg-Shah syndrome	MONDO:equivalentTo	NCIT:C124842	semapv:UnspecifiedMatching	Waardenburg Syndrome Type 4	MONDO_MAPPINGS							
MONDO:0021638	low grade astrocytic tumor	MONDO:equivalentTo	NCIT:C116342	semapv:UnspecifiedMatching	Low Grade Astrocytoma	MONDO_MAPPINGS							
MONDO:0043320	piriformis syndrome	MONDO:equivalentTo	NCIT:C85012	semapv:UnspecifiedMatching	Piriformis Muscle Syndrome	MONDO_MAPPINGS							
MONDO:0017323	hypocalcemic rickets	MONDO:equivalentTo	NCIT:C131421	semapv:UnspecifiedMatching	Calcium Deficiency Rickets	MONDO_MAPPINGS							
MONDO:0021041	pleural solitary fibrous tumor	MONDO:equivalentTo	NCIT:C4457	semapv:UnspecifiedMatching	Pleural Solitary Fibrous Tumor	MONDO_MAPPINGS							
MONDO:0008553	platelet-type bleeding disorder 17	MONDO:equivalentTo	NCIT:C142084	semapv:UnspecifiedMatching	Bleeding Disorder, Platelet-Type 17	MONDO_MAPPINGS							
MONDO:0002727	olfactory nerve disorder	MONDO:equivalentTo	NCIT:C27210	semapv:UnspecifiedMatching	Olfactory Nerve Disorder	MONDO_MAPPINGS							
MONDO:0016537	lymphoproliferative syndrome	MONDO:equivalentTo	NCIT:C9308	semapv:UnspecifiedMatching	Lymphoproliferative Disorder	MONDO_MAPPINGS							
