subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string
ICD10CM:B35.5	Tinea imbricata	skos:exactMatch	MONDO:0000245	tinea imbricata	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tinea imbricata
ICD10CM:F14.1	Cocaine abuse	skos:exactMatch	MONDO:0004456	cocaine abuse	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cocaine abuse
ICD10CM:G47.52	REM sleep behavior disorder	skos:exactMatch	MONDO:0005937	REM sleep behavior disorder	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	rem sleep behavior disorder
ICD10CM:J98.2	Interstitial emphysema	skos:exactMatch	MONDO:0000923	interstitial emphysema	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	interstitial emphysema
MONDO:0005148	Type 2 diabetes mellitus	skos:exactMatch	ICD10CM:E11	type 2 diabetes mellitus	semapv:LexicalMatching	LEXMATCH					
ICD10CM:E11	Type 2 diabetes mellitus	skos:exactMatch	MONDO:0005148	type 2 diabetes mellitus	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	type 2 diabetes mellitus
ICD10CM:E11	Type 2 diabetes mellitus	skos:exactMatch	MONDO:0005148	type 2 diabetes mellitus	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	type 2 diabetes mellitus
MONDO:0019121	Hallucinogen related disorders	skos:exactMatch	ICD10CM:F16	pneumocystosis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:F16	Hallucinogen related disorders	skos:exactMatch	MONDO:0019121	pneumocystosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pcp
MONDO:0005916	Placenta accreta	skos:exactMatch	ICD10CM:O43.21	placenta accreta	semapv:LexicalMatching	LEXMATCH					
ICD10CM:O43.21	Placenta accreta	skos:exactMatch	MONDO:0005916	placenta accreta	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	placenta accreta
MONDO:0002170	Chronic Eustachian salpingitis	skos:exactMatch	ICD10CM:H68.02	chronic eustachian salpingitis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:H68.02	Chronic Eustachian salpingitis	skos:exactMatch	MONDO:0002170	chronic eustachian salpingitis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic eustachian salpingitis
ICD10CM:K82.1	Hydrops of gallbladder	skos:exactMatch	MONDO:0004859	hydrops of gallbladder	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hydrops of gallbladder
ICD10CM:A95.0	Sylvatic yellow fever	skos:exactMatch	MONDO:0020502	yellow fever	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	sylvatic yellow fever
ICD10CM:A95.0	Sylvatic yellow fever	skos:exactMatch	MONDO:0020502	yellow fever	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	jungle yellow fever
ICD10CM:G12.2	Motor neuron disease	skos:exactMatch	MONDO:0020128	motor neuron disorder	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	motor neuron disease
ICD10CM:K04.1	Necrosis of pulp	skos:exactMatch	MONDO:0001326	dental pulp necrosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	necrosis of pulp
MONDO:0019576	Cutaneous mastocytosis	skos:exactMatch	ICD10CM:D47.01	telangiectasia macularis eruptiva perstans	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D47.01	Cutaneous mastocytosis	skos:exactMatch	MONDO:0019576	telangiectasia macularis eruptiva perstans	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	telangiectasia macularis eruptiva perstans
ICD10CM:M41	Scoliosis	skos:exactMatch	MONDO:0005392	scoliosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	scoliosis
ICD10CM:P61.2	Anemia of prematurity	skos:exactMatch	MONDO:0001239	anemia of prematurity	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anemia of prematurity
MONDO:0021112	Malignant neoplasm of scrotum	skos:exactMatch	ICD10CM:C63.2	scrotum cancer	semapv:LexicalMatching	LEXMATCH					
ICD10CM:C63.2	Malignant neoplasm of scrotum	skos:exactMatch	MONDO:0021112	scrotum cancer	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	malignant neoplasm of scrotum
MONDO:0005990	Unspecified chronic bronchitis	skos:exactMatch	ICD10CM:J42	tracheitis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:J42	Unspecified chronic bronchitis	skos:exactMatch	MONDO:0005990	tracheitis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	chronic tracheitis
ICD10CM:F63.1	Pyromania	skos:exactMatch	MONDO:0001522	pyromania	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pyromania
MONDO:0009256	Galactorrhea	skos:exactMatch	ICD10CM:O92.6	galactorrhea	semapv:RegularExpressionReplacement	LEXMATCH					
MONDO:0009256	Galactorrhea	skos:exactMatch	ICD10CM:O92.6	galactorrhea	semapv:LexicalMatching	LEXMATCH					
ICD10CM:O92.6	Galactorrhea	skos:exactMatch	MONDO:0009256	galactorrhea	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	galactorrhea
ICD10CM:O92.6	Galactorrhea	skos:exactMatch	MONDO:0009256	galactorrhea	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	galactorrhea
ICD10CM:O92.6	Galactorrhea	skos:exactMatch	MONDO:0009256	galactorrhea	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	galactorrhea
MONDO:0001714	Nonvenereal syphilis	skos:exactMatch	ICD10CM:A65	bejel	semapv:LexicalMatching	LEXMATCH					
ICD10CM:A65	Nonvenereal syphilis	skos:exactMatch	MONDO:0001714	bejel	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	bejel
ICD10CM:A65	Nonvenereal syphilis	skos:exactMatch	MONDO:0001714	bejel	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	njovera
MONDO:0011895	Idiopathic hypereosinophilic syndrome [IHES]	skos:exactMatch	ICD10CM:D72.110	idiopathic hypereosinophilic syndrome	semapv:RegularExpressionReplacement	LEXMATCH					
MONDO:0005009	Heart failure, unspecified	skos:exactMatch	ICD10CM:I50.9	congestive heart failure	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D72.110	Idiopathic hypereosinophilic syndrome [IHES]	skos:exactMatch	MONDO:0011895	idiopathic hypereosinophilic syndrome	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	idiopathic hypereosinophilic syndrome
ICD10CM:I50.9	Heart failure, unspecified	skos:exactMatch	MONDO:0005009	congestive heart failure	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	congestive heart disease
MONDO:0000716	Other symbolic dysfunctions	skos:exactMatch	ICD10CM:R48.8	agraphia	semapv:LexicalMatching	LEXMATCH					
MONDO:0004659	Carcinoma in situ of eye	skos:exactMatch	ICD10CM:D09.2	eye carcinoma in situ	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D09.2	Carcinoma in situ of eye	skos:exactMatch	MONDO:0004659	eye carcinoma in situ	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	carcinoma in situ of eye
ICD10CM:R48.8	Other symbolic dysfunctions	skos:exactMatch	MONDO:0000716	agraphia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	agraphia
ICD10CM:G57.0	Lesion of sciatic nerve	skos:exactMatch	MONDO:0001543	lesion of sciatic nerve	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lesion of sciatic nerve
ICD10CM:H53.52	Acquired color vision deficiency	skos:exactMatch	MONDO:0001828	acquired color blindness	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acquired color vision deficiency
MONDO:0013571	Defects of catalase and peroxidase	skos:exactMatch	ICD10CM:E80.3	acatalasia	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:E80.3	Defects of catalase and peroxidase	skos:exactMatch	MONDO:0013571	acatalasia	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acatalasia
ICD10CM:E80.3	Defects of catalase and peroxidase	skos:exactMatch	MONDO:0013571	acatalasia	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acatalasia
MONDO:0004929	Constant exophthalmos	skos:exactMatch	ICD10CM:H05.24	constant exophthalmos	semapv:LexicalMatching	LEXMATCH					
ICD10CM:H05.24	Constant exophthalmos	skos:exactMatch	MONDO:0004929	constant exophthalmos	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	constant exophthalmos
ICD10CM:K13.5	Oral submucous fibrosis	skos:exactMatch	MONDO:0018166	oral submucous fibrosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	oral submucous fibrosis
MONDO:0019338	Sarcoidosis	skos:exactMatch	ICD10CM:D86	sarcoidosis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D86	Sarcoidosis	skos:exactMatch	MONDO:0019338	sarcoidosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	sarcoidosis
ICD10CM:D86	Sarcoidosis	skos:exactMatch	MONDO:0019338	sarcoidosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	sarcoidosis
ICD10CM:L40.1	Generalized pustular psoriasis	skos:exactMatch	MONDO:0100491	generalized pustular psoriasis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	generalized pustular psoriasis
ICD10CM:B48.1	Rhinosporidiosis	skos:exactMatch	MONDO:0005946	rhinosporidiosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	rhinosporidiosis
MONDO:0009211	Hereditary deficiency of other clotting factors	skos:exactMatch	ICD10CM:D68.2	congenital factor VII deficiency	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D68.2	Hereditary deficiency of other clotting factors	skos:exactMatch	MONDO:0009211	congenital factor VII deficiency	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hypoproconvertinemia
MONDO:0008353	Pruritic urticarial papules and plaques of pregnancy (PUPPP)	skos:exactMatch	ICD10CM:O26.86	pruritic urticarial papules and plaques of pregnancy	semapv:LexicalMatching	LEXMATCH					
MONDO:0008353	Pruritic urticarial papules and plaques of pregnancy (PUPPP)	skos:exactMatch	ICD10CM:O26.86	pruritic urticarial papules and plaques of pregnancy	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:O26.86	Pruritic urticarial papules and plaques of pregnancy (PUPPP)	skos:exactMatch	MONDO:0008353	pruritic urticarial papules and plaques of pregnancy	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	polymorphic eruption of pregnancy
ICD10CM:O26.86	Pruritic urticarial papules and plaques of pregnancy (PUPPP)	skos:exactMatch	MONDO:0008353	pruritic urticarial papules and plaques of pregnancy	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	pruritic urticarial papules and plaques of pregnancy
ICD10CM:O26.86	Pruritic urticarial papules and plaques of pregnancy (PUPPP)	skos:exactMatch	MONDO:0008353	pruritic urticarial papules and plaques of pregnancy	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pruritic urticarial papules and plaques of pregnancy
ICD10CM:B75	Trichinellosis	skos:exactMatch	MONDO:0019444	trichinellosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	trichinellosis
MONDO:0020989	Hereditary persistence of fetal hemoglobin [HPFH]	skos:exactMatch	ICD10CM:D56.4	hereditary persistence of fetal hemoglobin	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:D56.4	Hereditary persistence of fetal hemoglobin [HPFH]	skos:exactMatch	MONDO:0020989	hereditary persistence of fetal hemoglobin	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hereditary persistence of fetal hemoglobin
ICD10CM:D56.4	Hereditary persistence of fetal hemoglobin [HPFH]	skos:exactMatch	MONDO:0020989	hereditary persistence of fetal hemoglobin	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hereditary persistence of fetal hemoglobin
MONDO:0016025	Other generalized epilepsy and epileptic syndromes	skos:exactMatch	ICD10CM:G40.4	myoclonic-astastic epilepsy	semapv:LexicalMatching	LEXMATCH					
ICD10CM:G40.4	Other generalized epilepsy and epileptic syndromes	skos:exactMatch	MONDO:0016025	myoclonic-astastic epilepsy	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	epilepsy with myoclonic-astatic seizures
ICD10CM:M94.1	Relapsing polychondritis	skos:exactMatch	MONDO:0019125	relapsing polychondritis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	relapsing polychondritis
MONDO:0001878	Adult hypertrophic pyloric stenosis	skos:exactMatch	ICD10CM:K31.1	acquired hypertrophic pyloric stenosis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:K31.1	Adult hypertrophic pyloric stenosis	skos:exactMatch	MONDO:0001878	acquired hypertrophic pyloric stenosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	adult hypertrophic pyloric stenosis
ICD10CM:A68.1	Tick-borne relapsing fever	skos:exactMatch	MONDO:0001621	tick-borne relapsing fever	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tick-borne relapsing fever
MONDO:0004853	Other gonococcal eye infection	skos:exactMatch	ICD10CM:A54.39	gonococcal endophthalmia	semapv:LexicalMatching	LEXMATCH					
ICD10CM:A54.39	Other gonococcal eye infection	skos:exactMatch	MONDO:0004853	gonococcal endophthalmia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	gonococcal endophthalmia
MONDO:0001352	Malignant neoplasm of round ligament	skos:exactMatch	ICD10CM:C57.2	round ligament malignant neoplasm	semapv:LexicalMatching	LEXMATCH					
MONDO:0007473	Duane's syndrome	skos:exactMatch	ICD10CM:H50.81	Duane retraction syndrome	semapv:LexicalMatching	LEXMATCH					
ICD10CM:C57.2	Malignant neoplasm of round ligament	skos:exactMatch	MONDO:0001352	round ligament malignant neoplasm	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	malignant neoplasm of round ligament
ICD10CM:H50.81	Duane's syndrome	skos:exactMatch	MONDO:0007473	Duane retraction syndrome	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	duane's syndrome
MONDO:0002246	Chondritis and perichondritis of external ear	skos:exactMatch	ICD10CM:H61.0	perichondritis of auricle	semapv:LexicalMatching	LEXMATCH					
ICD10CM:H61.0	Chondritis and perichondritis of external ear	skos:exactMatch	MONDO:0002246	perichondritis of auricle	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	perichondritis of pinna
ICD10CM:H61.0	Chondritis and perichondritis of external ear	skos:exactMatch	MONDO:0002246	perichondritis of auricle	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	perichondritis of auricle
ICD10CM:H60.4	Cholesteatoma of external ear	skos:exactMatch	MONDO:0006532	cholesteatoma of external ear	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cholesteatoma of external ear
MONDO:0018181	Bullous impetigo	skos:exactMatch	ICD10CM:L01.03	staphylococcal scalded skin syndrome	semapv:LexicalMatching	LEXMATCH					
ICD10CM:L01.03	Bullous impetigo	skos:exactMatch	MONDO:0018181	staphylococcal scalded skin syndrome	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pemphigus neonatorum
MONDO:0001906	Posterior dislocation of lens	skos:exactMatch	ICD10CM:H27.13	posterior dislocation of lens	semapv:LexicalMatching	LEXMATCH					
ICD10CM:H27.13	Posterior dislocation of lens	skos:exactMatch	MONDO:0001906	posterior dislocation of lens	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	posterior dislocation of lens
MONDO:0000265	Chemical pneumonitis due to anesthesia	skos:exactMatch	ICD10CM:J95.4	aspiration pneumonia	semapv:LexicalMatching	LEXMATCH					
ICD10CM:J95.4	Chemical pneumonitis due to anesthesia	skos:exactMatch	MONDO:0000265	aspiration pneumonia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mendelson's syndrome
MONDO:0001488	Anterior corneal pigmentations	skos:exactMatch	ICD10CM:H18.01	anterior corneal pigmentation	semapv:LexicalMatching	LEXMATCH					
ICD10CM:H18.01	Anterior corneal pigmentations	skos:exactMatch	MONDO:0001488	anterior corneal pigmentation	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	anterior corneal pigmentations
MONDO:0007793	Achondroplasia	skos:exactMatch	ICD10CM:Q77.4	hypochondroplasia	semapv:LexicalMatching	LEXMATCH					
ICD10CM:Q77.4	Achondroplasia	skos:exactMatch	MONDO:0007793	hypochondroplasia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hypochondroplasia
ICD10CM:Q77.4	Achondroplasia	skos:exactMatch	MONDO:0007793	hypochondroplasia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hypochondroplasia
ICD10CM:C72.0	Malignant neoplasm of spinal cord	skos:exactMatch	MONDO:0003544	spinal cord cancer	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	malignant neoplasm of spinal cord
ICD10CM:H16.0	Corneal ulcer	skos:exactMatch	MONDO:0004577	corneal ulcer	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	corneal ulcer
MONDO:0008244	Other specified albinism	skos:exactMatch	ICD10CM:E70.39	piebaldism	semapv:LexicalMatching	LEXMATCH					
ICD10CM:E70.39	Other specified albinism	skos:exactMatch	MONDO:0008244	piebaldism	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	piebaldism
ICD10CM:E70.39	Other specified albinism	skos:exactMatch	MONDO:0008244	piebaldism	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	piebaldism
MONDO:0019315	Cutaneous mastocytosis	skos:exactMatch	ICD10CM:D47.01	diffuse cutaneous mastocytosis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D47.01	Cutaneous mastocytosis	skos:exactMatch	MONDO:0019315	diffuse cutaneous mastocytosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	diffuse cutaneous mastocytosis
ICD10CM:D47.01	Cutaneous mastocytosis	skos:exactMatch	MONDO:0019315	diffuse cutaneous mastocytosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diffuse cutaneous mastocytosis
ICD10CM:R09.1	Pleurisy	skos:exactMatch	MONDO:0000986	pleurisy	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pleurisy
ICD10CM:G24.5	Blepharospasm	skos:exactMatch	MONDO:0011728	blepharospasm	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	blepharospasm
MONDO:0006515	Acute pancreatitis	skos:exactMatch	ICD10CM:K85	acute pancreatitis	semapv:RegularExpressionReplacement	LEXMATCH					
MONDO:0006515	Acute pancreatitis	skos:exactMatch	ICD10CM:K85	acute pancreatitis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:K85	Acute pancreatitis	skos:exactMatch	MONDO:0006515	acute pancreatitis	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acute pancreatitis
ICD10CM:K85	Acute pancreatitis	skos:exactMatch	MONDO:0006515	acute pancreatitis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute pancreatitis
MONDO:0001529	Pancytopenia	skos:exactMatch	ICD10CM:D61.81	pancytopenia	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D61.81	Pancytopenia	skos:exactMatch	MONDO:0001529	pancytopenia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pancytopenia
MONDO:0020357	Other congenital malformations of eyelid	skos:exactMatch	ICD10CM:Q10.3	coloboma of eyelid	semapv:LexicalMatching	LEXMATCH					
ICD10CM:Q10.3	Other congenital malformations of eyelid	skos:exactMatch	MONDO:0020357	coloboma of eyelid	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	coloboma of eyelid
MONDO:0020532	Spirillosis	skos:exactMatch	ICD10CM:A25.0	spirillary rat-bite fever	semapv:LexicalMatching	LEXMATCH					
ICD10CM:A25.0	Spirillosis	skos:exactMatch	MONDO:0020532	spirillary rat-bite fever	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	sodoku
ICD10CM:K25	Gastric ulcer	skos:exactMatch	MONDO:0001126	gastric ulcer	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	gastric ulcer
ICD10CM:K25	Gastric ulcer	skos:exactMatch	MONDO:0001126	gastric ulcer	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	gastric ulcer
ICD10CM:K25	Gastric ulcer	skos:exactMatch	MONDO:0001126	gastric ulcer	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	gastric ulcer
ICD10CM:D46.A	Refractory cytopenia with multilineage dysplasia	skos:exactMatch	MONDO:0019453	refractory cytopenia with multilineage dysplasia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	refractory cytopenia with multilineage dysplasia
ICD10CM:D46.A	Refractory cytopenia with multilineage dysplasia	skos:exactMatch	MONDO:0019453	refractory cytopenia with multilineage dysplasia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	refractory cytopenia with multilineage dysplasia
