mondo_id	subset	ncit_id	mondo_label	ncit_label
MONDO:0019162	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C123252	pseudohypoaldosteronism type 2	Pseudohypoaldosteronism Type 2
MONDO:0019168	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C128382	pyomyositis	Pyomyositis
MONDO:0019169	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C103968	pyruvate dehydrogenase deficiency	Pyruvate Dehydrogenase Deficiency
MONDO:0019172	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84563	aniridia	Aniridia
MONDO:0019174	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84789	obsolete infantile Refsum disease	Infantile Refsum Disease
MONDO:0019188	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75466	Rubinstein-Taybi syndrome	Rubinstein-Taybi Syndrome
MONDO:0019234	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C146639	peroxisome biogenesis disorder	Peroxisome Biogenesis Disorders in the Zellweger Spectrum
MONDO:0019234	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C155747	peroxisome biogenesis disorder	Peroxisome Biogenesis Disorder
MONDO:0019248	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C61267	mucolipidosis	Mucolipidosis
MONDO:0019249	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C61259	mucopolysaccharidosis	Mucopolysaccharidosis
MONDO:0019255	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C117254	sphingolipidosis	Sphingolipidosis
MONDO:0019312	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C37261	Hermansky-Pudlak syndrome	Hermansky-Pudlak Syndrome
MONDO:0019315	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C3218	diffuse cutaneous mastocytosis	Diffuse Cutaneous Mastocytosis
MONDO:0019316	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C3433	maculopapular cutaneous mastocytosis	Urticaria Pigmentosa/Maculopapular Cutaneous Mastocytosis
MONDO:0019339	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85237	47,XYY syndrome	47,XYY Syndrome
MONDO:0019342	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C125488	Seckel syndrome	Seckel Syndrome
MONDO:0019349	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75019	Sotos syndrome	Sotos Syndrome
MONDO:0019353	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85078	Stargardt disease	Stargardt Disease
MONDO:0019354	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C74984	Stickler syndrome	Stickler Syndrome
MONDO:0019403	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84646	congenital dyserythropoietic anemia	Congenital Dyserythropoietic Anemia
MONDO:0019444	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85199	trichinellosis	Trichinosis
MONDO:0019467	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C7203	CD4+/CD56+ hematodermic neoplasm	Blastic Plasmacytoid Dendritic Cell Neoplasm
MONDO:0019479	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C27349	histiocytic sarcoma	Histiocytic Sarcoma
MONDO:0019480	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C6921	Langerhans cell sarcoma	Langerhans Cell Sarcoma
MONDO:0019499	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C26900	Turner syndrome	Turner Syndrome
MONDO:0019501	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85217	Usher syndrome	Usher Syndrome
MONDO:0019508	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C74986	van der Woude syndrome	Van der Woude Syndrome
MONDO:0019517	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75009	Waardenburg syndrome type 2	Waardenburg Syndrome Type 2
MONDO:0019518	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C124842	Waardenburg-Shah syndrome	Waardenburg Syndrome Type 4
MONDO:0019609	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85239	Zellweger spectrum disorders	Zellweger Syndrome
MONDO:0019623	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84758	hereditary angioedema	Hereditary Angioedema
MONDO:0019648	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84527	achondrogenesis	Achondrogenesis
MONDO:0019701	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84632	chondrodysplasia punctata	Chondrodysplasia Punctata
MONDO:0019734	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C114358	juvenile polymyositis	Juvenile Polymyositis
MONDO:0019796	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C34348	acrocephalosyndactyly	Acrocephalosyndactyly
MONDO:0019799	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84754	hepatoerythropoietic porphyria	Hepatoerythropoietic Porphyria
MONDO:0019806	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85024	primary progressive aphasia	Primary Progressive Aphasia
MONDO:0019862	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C111647	levocardia	Levocardia
MONDO:0019933	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84533	acromegaly	Acromegaly
MONDO:0019947	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C148325	rippling muscle disease 2	Rippling Muscle Disease 2
MONDO:0019978	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85048	Robinow syndrome	Robinow Syndrome
MONDO:0020088	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84708	familial partial lipodystrophy	Familial Partial Lipodystrophy
MONDO:0020121	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84910	muscular dystrophy	Muscular Dystrophy
MONDO:0020250	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84577	autosomal dominant optic atrophy	Autosomal Dominant Optic Atrophy
MONDO:0020331	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C9286	indolent systemic mastocytosis	Indolent Systemic Mastocytosis
MONDO:0020332	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C9284	systemic mastocytosis with an associated clonal hematologic non-mast cell lineage disease	Systemic Mastocytosis with an Associated Myeloid Neoplasm
MONDO:0020333	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C9285	aggressive systemic mastocytosis	Aggressive Systemic Mastocytosis
MONDO:0020334	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C3169	mast cell leukemia	Mast Cell Leukemia
MONDO:0020370	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84644	Cogan-Reese syndrome	Cogan-Reese Syndrome
MONDO:0020481	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C122789	myotonia fluctuans	Myotonia Fluctuans
MONDO:0020492	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C177779	hemimegalencephaly	Hemimegalencephaly
MONDO:0020500	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84883	Marburg hemorrhagic fever	Marburg Virus Disease
MONDO:0020517	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C3016	eosinophilic granuloma	Eosinophilic Granuloma
MONDO:0020519	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C6920	hand-Schuller-Christian disease	Hand-Schuller-Christian Disease
MONDO:0020520	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C142833	adult pulmonary Langerhans cell histiocytosis	Pulmonary Langerhans Cell Histiocytosis
MONDO:0020531	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84537	long chain acyl-CoA dehydrogenase deficiency	Long-Chain Acyl-CoA Dehydrogenase Deficiency
MONDO:0020572	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C121572	complex regional pain syndrome type 2	Complex Regional Pain Syndrome II
MONDO:0020694	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C35701	salivary gland epithelial myoepithelial carcinoma	Salivary Gland Epithelial-Myoepithelial Carcinoma
MONDO:0020697	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C45545	lung epithelial-myoepithelial carcinoma	Lung Epithelial-Myoepithelial Carcinoma
MONDO:0020740	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C176592	ectodermal dysplasia and immunodeficiency 1	Ectodermal Dysplasia and Immunodeficiency 1
MONDO:0020989	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129072	hereditary persistence of fetal hemoglobin	Hereditary Persistence of Fetal Hemoglobin
MONDO:0021001	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84764	hemochromatosis type 1	HFE-Associated Hereditary Hemochromatosis
MONDO:0021013	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C146899	trichothiodystrophy 4, nonphotosensitive	Trichothiodystrophy 4, Nonphotosensitive
MONDO:0021019	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C118785	X-linked recessive ocular albinism	Ocular Albinism Type 1
MONDO:0021048	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C3217	benign mastocytoma	Mastocytoma of the Skin
MONDO:0021167	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C27578	myositis disease	Myositis
MONDO:0021192	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C3286	odontogenic neoplasm	Odontogenic Neoplasm
MONDO:0021569	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126745	Emery-Dreifuss muscular dystrophy 2, autosomal dominant	Emery-Dreifuss Muscular Dystrophy 2, Autosomal Dominant
MONDO:0021651	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75003	synpolydactyly	Synpolydactyly
MONDO:0021915	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C99081	arakawa syndrome 2	Arakawa Syndrome II
MONDO:0022057	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C54301	calcifying epithelial odontogenic tumor	Calcifying Epithelial Odontogenic Tumor
MONDO:0022430	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85006	persistent fetal circulation syndrome	Persistent Fetal Circulation
MONDO:0022578	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C118816	childhood bladder carcinoma	Childhood Bladder Carcinoma
MONDO:0023483	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C26984	infectious myositis	Infectious Myositis
MONDO:0023528	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C125711	KSHV inflammatory cytokine syndrome	KSHV Inflammatory Cytokine Syndrome
MONDO:0023595	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C123308	congenital myotonic dystrophy	Congenital Myotonic Dystrophy
MONDO:0023599	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C121156	mesomelic dysplasia	Mesomelic Dysplasia
MONDO:0024249	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85013	pityriasis lichenoides	Pityriasis Lichenoides
MONDO:0024422	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84575	auditory perceptual disorders	Auditory Perceptual Disorder
MONDO:0024457	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84927	neurodegeneration with brain iron accumulation 2A	Infantile Neuroaxonal Dystrophy
MONDO:0024537	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C133724	Brown-Vialetto-van Laere syndrome 1	Brown-Vialetto-Van Laere Syndrome 1
MONDO:0024538	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129973	basal ganglia calcification, idiopathic, 1	Idiopathic Basal Ganglia Calcification 1
MONDO:0024556	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C161005	epilepsy, familial focal, with variable foci 1	Familial Focal Epilepsy with Variable Foci 1
MONDO:0024557	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C132224	ataxia-telangiectasia-like disorder 1	Ataxia-Telangiectasia-Like Disorder 1
MONDO:0024573	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84773	familial hypertrophic cardiomyopathy	Familial Hypertrophic Cardiomyopathy
MONDO:0027407	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129976	Kleefstra syndrome 1	Kleefstra Syndrome
MONDO:0031332	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C61249	Glanzmann thrombasthenia 1	Glanzmann Thrombasthenia
MONDO:0032806	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C173102	trichothiodystrophy 7, nonphotosensitive	Trichothiodystrophy 7, Nonphotosensitive
MONDO:0033885	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C98910	mitochondrial complex IV deficiency, nuclear-type	Cytochrome-C Oxidase Deficiency
MONDO:0035450	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C98824	aprosencephaly	Aprosencephaly
MONDO:0036491	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C114451	obsolete rare childhood malignant neoplasm	Rare Childhood Malignant Neoplasm
MONDO:0042494	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C131506	childhood malignant melanoma	Childhood Melanoma
MONDO:0042963	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85224	wandering spleen	Wandering Spleen
MONDO:0043209	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84543	albinism	Albinism
MONDO:0043247	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84881	Mallory-Weiss syndrome	Mallory-Weiss Syndrome
MONDO:0043303	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C116366	hyperacusis	Hyperacusis
MONDO:0043320	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85012	piriformis syndrome	Piriformis Muscle Syndrome
MONDO:0044744	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C99022	prekallikrein deficiency	Prekallikrein Deficiency
MONDO:0100017	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85014	pityriasis rubra pilaris	Pityriasis Rubra Pilaris
MONDO:0100040	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C176903	FOXG1 disorder	Rett Syndrome, Congenital Variant
MONDO:0100064	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C157158	tyrosine hydroxylase deficiency	Tyrosine Hydroxylase Deficiency
MONDO:0100186	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C141442	GTP cyclohydrolase I deficiency with hyperphenylalaninemia	GTP Cyclohydrolase I Deficiency
MONDO:0100216	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C123317	DICER1-related tumor predisposition	DICER1 Syndrome
MONDO:0100253	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C4681	Roberts-SC phocomelia syndrome	Roberts-SC Phocomelia Syndrome
MONDO:0100339	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84718	Friedreich ataxia	Friedreich Ataxia
MONDO:0100354	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C98982	megacystis-microcolon-intestinal hypoperistalsis syndrome 1	MMIH Syndrome
MONDO:0100531	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C168730	Emery-Dreifuss muscular dystrophy 1, X-linked	Emery-Dreifuss Muscular Dystrophy 1, X-Linked
MONDO:0100550	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C117296	orbital myositis	Orbital Myositis
MONDO:0700086	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85215	uniparental disomy	Uniparental Disomy
MONDO:0700291	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C122662	glycogen storage disease IX	Glycogen Storage Disease Type IX
MONDO:0800044	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126746	congenital disorder of deglycosylation 1	Congenital Disorder of Deglycosylation
MONDO:0800452	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C115207	congenital amegakaryocytic thrombocytopenia 1	Congenital Amegakaryocytic Thrombocytopenia
MONDO:0958176	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84942	oculopharyngeal muscular dystrophy 1	Oculopharyngeal Muscular Dystrophy
