term_id	term_label	exclusion_reason	exclude_children
OMIM:606261	NUDT6	MONDO:excludeGene	
OMIM:120216	COL5A3	MONDO:excludeGene	
OMIM:608379	CCRL2	MONDO:excludeGene	
OMIM:603062	TGOLN2	MONDO:excludeGene	
OMIM:123970	CYCS	MONDO:excludeGene	
OMIM:180386	LMO3	MONDO:excludeGene	
OMIM:612799	EARS2	MONDO:excludeGene	
OMIM:603534	AP1G2	MONDO:excludeGene	
OMIM:159430	MBP	MONDO:excludeGene	
OMIM:606523	SRGAP1	MONDO:excludeGene	
OMIM:619550	RAB40B	MONDO:excludeGene	
OMIM:182870	SPTB	MONDO:excludeGene	
OMIM:614386	PRRT2	MONDO:excludeGene	
OMIM:619469	TMEM222	MONDO:excludeGene	
OMIM:613231	KIF26A	MONDO:excludeGene	
OMIM:142858	HLA-DPB1	MONDO:excludeGene	
OMIM:611200	TDRD6	MONDO:excludeGene	
OMIM:610552	UBA5	MONDO:excludeGene	
OMIM:601614	NTN1	MONDO:excludeGene	
OMIM:616417	ADGRL3	MONDO:excludeGene	
OMIM:180464	RPS20B	MONDO:excludeGene	
OMIM:190070	KRAS	MONDO:excludeGene	
OMIM:612068	PIRT	MONDO:excludeGene	
OMIM:611066	PHLPPL	MONDO:excludeGene	
OMIM:602055	INSIG1	MONDO:excludeGene	
OMIM:608388	ECSIT	MONDO:excludeGene	
OMIM:147435	IDO1	MONDO:excludeGene	
OMIM:606609	TREX1	MONDO:excludeGene	
OMIM:605527	MAT2B	MONDO:excludeGene	
OMIM:601014	DLG1	MONDO:excludeGene	
OMIM:603078	CHEK1	MONDO:excludeGene	
OMIM:100710	CHRNB1	MONDO:excludeGene	
OMIM:603495	AURKC	MONDO:excludeGene	
OMIM:193001	SLC18A2	MONDO:excludeGene	
OMIM:157660	RMRP	MONDO:excludeGene	
OMIM:604741	AKR1D1	MONDO:excludeGene	
OMIM:155120	ADAM11	MONDO:excludeGene	
OMIM:603667	SLC25A12	MONDO:excludeGene	
OMIM:613588	CLEC3A	MONDO:excludeGene	
OMIM:604008	PTPRZ2	MONDO:excludeGene	
OMIM:618439	USP45	MONDO:excludeGene	
OMIM:601667	ANGPT1	MONDO:excludeGene	
OMIM:607558	SEC14L2	MONDO:excludeGene	
OMIM:619801	POLR3H	MONDO:excludeGene	
OMIM:617463	UNKL	MONDO:excludeGene	
OMIM:609716	TREML3	MONDO:excludeGene	
OMIM:611167	TPRXL	MONDO:excludeGene	
OMIM:607245	AP4B1	MONDO:excludeGene	
OMIM:612708	RGPD5	MONDO:excludeGene	
OMIM:166490	SPP1	MONDO:excludeGene	
OMIM:300410	AMOT	MONDO:excludeGene	
OMIM:611594	USP39	MONDO:excludeGene	
OMIM:605879	KCNN2	MONDO:excludeGene	
OMIM:103220	SLC25A4	MONDO:excludeGene	
OMIM:612408	PSPC1	MONDO:excludeGene	
OMIM:619104	RBM47	MONDO:excludeGene	
OMIM:400033	TBL1Y	MONDO:excludeGene	
OMIM:616463	ZNF232	MONDO:excludeGene	
OMIM:600153	PIGF	MONDO:excludeGene	
OMIM:605092	PLAAT4	MONDO:excludeGene	
OMIM:617417	RPL7L1	MONDO:excludeGene	
OMIM:611857	MRPL53	MONDO:excludeGene	
OMIM:610998	METRN	MONDO:excludeGene	
OMIM:617937	RBM11	MONDO:excludeGene	
OMIM:616855	COX8C	MONDO:excludeGene	
OMIM:615600	ZNF582	MONDO:excludeGene	
OMIM:139080	SLC25A16	MONDO:excludeGene	
OMIM:604832	CA14	MONDO:excludeGene	
OMIM:604495	NFKBIB	MONDO:excludeGene	
OMIM:189903	NFYA	MONDO:excludeGene	
OMIM:610118	GPR33	MONDO:excludeGene	
OMIM:616545	PRELID3A	MONDO:excludeGene	
OMIM:607425	GJD3	MONDO:excludeGene	
OMIM:601361	GDF10	MONDO:excludeGene	
OMIM:603368	CDK6	MONDO:excludeGene	
OMIM:605587	PI14	MONDO:excludeGene	
OMIM:600286	PI4KA	MONDO:excludeGene	
OMIM:606210	SELENON	MONDO:excludeGene	
OMIM:604585	SP100	MONDO:excludeGene	
OMIM:607090	SYF2	MONDO:excludeGene	
OMIM:616764	SLC46A3	MONDO:excludeGene	
OMIM:608204	UNC93B1	MONDO:excludeGene	
OMIM:300762	MAGEB16	MONDO:excludeGene	
OMIM:607998	TPP1	MONDO:excludeGene	
OMIM:608621	SPA17	MONDO:excludeGene	
OMIM:615694	COLCA2	MONDO:excludeGene	
OMIM:600751	SIGLEC1	MONDO:excludeGene	
OMIM:604870	MARCO	MONDO:excludeGene	
OMIM:602267	ADAM8	MONDO:excludeGene	
OMIM:605102	MASP2	MONDO:excludeGene	
OMIM:607179	RBM12	MONDO:excludeGene	
OMIM:611896	RTL1	MONDO:excludeGene	
OMIM:611673	TRMT1L	MONDO:excludeGene	
OMIM:605354	CARD18	MONDO:excludeGene	
OMIM:103275	ADM	MONDO:excludeGene	
OMIM:618743	PLPP7	MONDO:excludeGene	
OMIM:614427	TSHZ1	MONDO:excludeGene	
OMIM:610411	IPO13	MONDO:excludeGene	
OMIM:600709	IARS1	MONDO:excludeGene	
OMIM:611295	KLHL24	MONDO:excludeGene	
OMIM:610865	FLVCR2	MONDO:excludeGene	
OMIM:614719	KCMF1	MONDO:excludeGene	
OMIM:604289	RAD54B	MONDO:excludeGene	
OMIM:603320	MMP23A	MONDO:excludeGene	
OMIM:600067	UGT2B4	MONDO:excludeGene	
OMIM:616808	SHFL	MONDO:excludeGene	
OMIM:610164	MIRN134	MONDO:excludeGene	
OMIM:606914	PKIB	MONDO:excludeGene	
OMIM:605832	ACSS2	MONDO:excludeGene	
OMIM:300027	RBM3	MONDO:excludeGene	
OMIM:601928	KRT86	MONDO:excludeGene	
OMIM:613963	TAS2R30	MONDO:excludeGene	
OMIM:613537	NLRC5	MONDO:excludeGene	
OMIM:611505	CENPP	MONDO:excludeGene	
OMIM:607472	YME1L1	MONDO:excludeGene	
OMIM:605454	ABCB10	MONDO:excludeGene	
OMIM:313430	SOX3	MONDO:excludeGene	
OMIM:181590	STIL	MONDO:excludeGene	
OMIM:608676	TXLNA	MONDO:excludeGene	
OMIM:607863	DIRAS2	MONDO:excludeGene	
OMIM:603289	DAPK3	MONDO:excludeGene	
OMIM:189964	GTF2E2	MONDO:excludeGene	
OMIM:179611	EPHA3	MONDO:excludeGene	
OMIM:610173	MIR10A	MONDO:excludeGene	
OMIM:139111	CXCL3	MONDO:excludeGene	
OMIM:615775	SYCE3	MONDO:excludeGene	
OMIM:618610	HMBOX1	MONDO:excludeGene	
OMIM:610659	GRID1	MONDO:excludeGene	
OMIM:611806	AS3MT	MONDO:excludeGene	
OMIM:601589	RASA2	MONDO:excludeGene	
OMIM:117340	CDR2	MONDO:excludeGene	
OMIM:601753	PPID	MONDO:excludeGene	
OMIM:606489	EXOSC3	MONDO:excludeGene	
OMIM:609686	CLYBL	MONDO:excludeGene	
OMIM:607695	EEFSEC	MONDO:excludeGene	
OMIM:612327	MANEA	MONDO:excludeGene	
OMIM:617176	MIR4271	MONDO:excludeGene	
OMIM:609801	CD300E	MONDO:excludeGene	
OMIM:608766	LRP1B	MONDO:excludeGene	
OMIM:604074	ZNF132	MONDO:excludeGene	
OMIM:608942	DYNLL2	MONDO:excludeGene	
OMIM:617975	FAM210A	MONDO:excludeGene	
OMIM:607817	VPS13B	MONDO:excludeGene	
OMIM:300156	CTAG1B	MONDO:excludeGene	
OMIM:615825	SUSD2	MONDO:excludeGene	
OMIM:118502	CHRNA2	MONDO:excludeGene	
OMIM:608981	ACVR1C	MONDO:excludeGene	
OMIM:615570	SFXN2	MONDO:excludeGene	
OMIM:609854	PPCDC	MONDO:excludeGene	
OMIM:605303	TACC3	MONDO:excludeGene	
OMIM:602662	TUBB4A	MONDO:excludeGene	
OMIM:300629	AP1S2	MONDO:excludeGene	
OMIM:185470	SDHB	MONDO:excludeGene	
OMIM:601189	POLR2L	MONDO:excludeGene	
OMIM:164772	FOSB	MONDO:excludeGene	
OMIM:300561	SLITRK2	MONDO:excludeGene	
OMIM:602925	PIK3CB	MONDO:excludeGene	
OMIM:169700	PG	MONDO:excludeGene	
OMIM:604664	IFI30	MONDO:excludeGene	
OMIM:609088	FBXL22	MONDO:excludeGene	
OMIM:604671	JTB	MONDO:excludeGene	
OMIM:612842	RASD2	MONDO:excludeGene	
OMIM:606300	PCDHGB2	MONDO:excludeGene	
OMIM:606180	EXOSC9	MONDO:excludeGene	
OMIM:619509	ZNF418	MONDO:excludeGene	
OMIM:156560	MARS1	MONDO:excludeGene	
OMIM:602679	PCYT2	MONDO:excludeGene	
OMIM:604978	NUDT21	MONDO:excludeGene	
OMIM:616175	UBE2J1	MONDO:excludeGene	
OMIM:602964	TSNAX	MONDO:excludeGene	
OMIM:601893	TRIO	MONDO:excludeGene	
OMIM:606665	OPN4	MONDO:excludeGene	
OMIM:107325	CD3EAP	MONDO:excludeGene	
OMIM:151525	CD53	MONDO:excludeGene	
OMIM:603239	SNORA73B	MONDO:excludeGene	
OMIM:182453	SSTR3	MONDO:excludeGene	
OMIM:601013	CACNA1E	MONDO:excludeGene	
OMIM:602270	ATOX1	MONDO:excludeGene	
OMIM:615003	DDHD2	MONDO:excludeGene	
OMIM:590060	MTTK	MONDO:excludeGene	
OMIM:606360	WNT8A	MONDO:excludeGene	
OMIM:610608	GINS1	MONDO:excludeGene	
OMIM:609768	BLOC1S2	MONDO:excludeGene	
OMIM:603929	EIF4G3	MONDO:excludeGene	
OMIM:605493	TRIM3	MONDO:excludeGene	
OMIM:603461	CDC16	MONDO:excludeGene	
OMIM:617855	BMT2	MONDO:excludeGene	
OMIM:600712	HNRNPK	MONDO:excludeGene	
OMIM:603248	BMPR1B	MONDO:excludeGene	
OMIM:603035	IL16	MONDO:excludeGene	
OMIM:606834	KMT2B	MONDO:excludeGene	
OMIM:611166	TPRX1	MONDO:excludeGene	
OMIM:605759	ASB2	MONDO:excludeGene	
OMIM:618909	ILKAP	MONDO:excludeGene	
OMIM:300118	ARHGAP6	MONDO:excludeGene	
OMIM:136535	FMN1	MONDO:excludeGene	
OMIM:612111	TNFAIP8	MONDO:excludeGene	
OMIM:618405	ZNF717	MONDO:excludeGene	
OMIM:614993	CAMKV	MONDO:excludeGene	
OMIM:606133	CDC42EP3	MONDO:excludeGene	
OMIM:605703	VAPA	MONDO:excludeGene	
OMIM:160760	MYH7	MONDO:excludeGene	
OMIM:300685	PRRG3	MONDO:excludeGene	
OMIM:606587	PTPN18	MONDO:excludeGene	
OMIM:610870	LRRTM4	MONDO:excludeGene	
OMIM:150310	LAMB3	MONDO:excludeGene	
OMIM:616694	ECPAS	MONDO:excludeGene	
OMIM:604239	PSPHL	MONDO:excludeGene	
OMIM:606967	LCAT	MONDO:excludeGene	
OMIM:601060	ENPP2	MONDO:excludeGene	
OMIM:141800	HBA1	MONDO:excludeGene	
OMIM:613687	PARPBP	MONDO:excludeGene	
OMIM:601241	HDAC1	MONDO:excludeGene	
OMIM:612128	RASL10B	MONDO:excludeGene	
OMIM:130592	EEF1D	MONDO:excludeGene	
OMIM:147620	IL6	MONDO:excludeGene	
OMIM:617262	ATP5SL	MONDO:excludeGene	
OMIM:610788	SLC35B2	MONDO:excludeGene	
OMIM:601534	KCNJ3	MONDO:excludeGene	
OMIM:616940	EXD2	MONDO:excludeGene	
OMIM:616003	APOPT1	MONDO:excludeGene	
OMIM:146970	IGKJ@	MONDO:excludeGene	
OMIM:152445	LOR	MONDO:excludeGene	
OMIM:606880	CASP8AP2	MONDO:excludeGene	
OMIM:612503	ABCA5	MONDO:excludeGene	
OMIM:612166	SLC39A2	MONDO:excludeGene	
OMIM:611421	SRCAP	MONDO:excludeGene	
OMIM:618035	TBC1D9	MONDO:excludeGene	
OMIM:610135	ST6GALNAC6	MONDO:excludeGene	
OMIM:132350	STX2	MONDO:excludeGene	
OMIM:604419	POLQ	MONDO:excludeGene	
OMIM:611672	SLC46A1	MONDO:excludeGene	
OMIM:605377	DMPK	MONDO:excludeGene	
OMIM:606000	BTNL2	MONDO:excludeGene	
OMIM:605141	VPREB1	MONDO:excludeGene	
OMIM:600681	KCNJ2	MONDO:excludeGene	
OMIM:603845	NDUFC2	MONDO:excludeGene	
OMIM:300256	HSD17B10	MONDO:excludeGene	
OMIM:104615	SLC7A1	MONDO:excludeGene	
OMIM:601593	BARD1	MONDO:excludeGene	
OMIM:619308	PPM1E	MONDO:excludeGene	
OMIM:170200	PEPE	MONDO:excludeGene	
OMIM:605831	FGF22	MONDO:excludeGene	
OMIM:156354	MT1H	MONDO:excludeGene	
OMIM:602851	ADGRV1	MONDO:excludeGene	
OMIM:619559	EFCAB14	MONDO:excludeGene	
OMIM:300294	MBTPS2	MONDO:excludeGene	
OMIM:618203	TMTC4	MONDO:excludeGene	
OMIM:611729	KLC2	MONDO:excludeGene	
OMIM:614904	SNX7	MONDO:excludeGene	
OMIM:616475	CEP72	MONDO:excludeGene	
OMIM:604128	TCEA3	MONDO:excludeGene	
OMIM:601688	HPGD	MONDO:excludeGene	
OMIM:180474	RPL22	MONDO:excludeGene	
OMIM:602310	RBMS1	MONDO:excludeGene	
OMIM:607607	NUP54	MONDO:excludeGene	
OMIM:608183	CHSY1	MONDO:excludeGene	
OMIM:615305	TRR-ACG1-2	MONDO:excludeGene	
OMIM:603410	FZD7	MONDO:excludeGene	
OMIM:187930	F2R	MONDO:excludeGene	
OMIM:602765	KRT83	MONDO:excludeGene	
OMIM:608398	CSMD2	MONDO:excludeGene	
OMIM:606619	GBA3	MONDO:excludeGene	
OMIM:187410	DNTT	MONDO:excludeGene	
OMIM:612257	MAST2	MONDO:excludeGene	
OMIM:610436	RTTN	MONDO:excludeGene	
OMIM:613503	HLA-DQA2	MONDO:excludeGene	
OMIM:613920	COA5	MONDO:excludeGene	
OMIM:616132	GACAT3	MONDO:excludeGene	
OMIM:614943	TRIAP1	MONDO:excludeGene	
OMIM:619792	ATP5MF	MONDO:excludeGene	
OMIM:600688	CPA2	MONDO:excludeGene	
OMIM:607012	BDP1	MONDO:excludeGene	
OMIM:606794	SLC25A10	MONDO:excludeGene	
OMIM:616484	TAX1BP3	MONDO:excludeGene	
OMIM:113505	BDNF	MONDO:excludeGene	
OMIM:608737	RAB11FIP1	MONDO:excludeGene	
OMIM:606446	SLAMF6	MONDO:excludeGene	
OMIM:173490	PDGFRA	MONDO:excludeGene	
OMIM:616046	PSTPIP2	MONDO:excludeGene	
OMIM:603767	KLK4	MONDO:excludeGene	
OMIM:180040	RD3	MONDO:excludeGene	
OMIM:606628	GNMT	MONDO:excludeGene	
OMIM:602146	LHX4	MONDO:excludeGene	
OMIM:610263	DNAJB13	MONDO:excludeGene	
OMIM:617340	UPP2	MONDO:excludeGene	
OMIM:182160	SPN	MONDO:excludeGene	
OMIM:613936	TMEM102	MONDO:excludeGene	
OMIM:610737	KSR2	MONDO:excludeGene	
OMIM:609472	CNGA4	MONDO:excludeGene	
OMIM:120140	COL2A1	MONDO:excludeGene	
OMIM:614439	ARL14	MONDO:excludeGene	
OMIM:601555	RND2	MONDO:excludeGene	
OMIM:602365	CTSC	MONDO:excludeGene	
OMIM:120355	MMP8	MONDO:excludeGene	
OMIM:617812	SLC35G2	MONDO:excludeGene	
OMIM:604594	CRIPT	MONDO:excludeGene	
OMIM:300771	TCEAL7	MONDO:excludeGene	
OMIM:617653	EQTN	MONDO:excludeGene	
OMIM:123940	KRT4	MONDO:excludeGene	
OMIM:147671	INSRR	MONDO:excludeGene	
OMIM:613975	IFI44L	MONDO:excludeGene	
OMIM:607300	PRPF8	MONDO:excludeGene	
OMIM:607180	LRRC2	MONDO:excludeGene	
OMIM:600030	DLX6	MONDO:excludeGene	
OMIM:614133	HEPACAM2	MONDO:excludeGene	
OMIM:194537	ZNF26	MONDO:excludeGene	
OMIM:605162	GADD45GIP1	MONDO:excludeGene	
OMIM:607484	PARD6A	MONDO:excludeGene	
OMIM:605898	UGGT2	MONDO:excludeGene	
OMIM:602323	KCNJ12	MONDO:excludeGene	
OMIM:164343	EBF1	MONDO:excludeGene	
OMIM:167410	PAX7	MONDO:excludeGene	
OMIM:602893	KLRC4	MONDO:excludeGene	
OMIM:606748	COTL1	MONDO:excludeGene	
OMIM:609785	TFCP2L1	MONDO:excludeGene	
OMIM:300556	ATP6AP2	MONDO:excludeGene	
OMIM:606235	TXNRD3	MONDO:excludeGene	
OMIM:602013	POLR2G	MONDO:excludeGene	
OMIM:142996	EVX1	MONDO:excludeGene	
OMIM:602193	SLC29A1	MONDO:excludeGene	
OMIM:610952	CRNKL1	MONDO:excludeGene	
OMIM:609300	CYP17A1	MONDO:excludeGene	
OMIM:516000	MTND1	MONDO:excludeGene	
OMIM:609811	COX7B2	MONDO:excludeGene	
OMIM:617005	CLDN17	MONDO:excludeGene	
OMIM:619904	GARIN1A	MONDO:excludeGene	
OMIM:615054	ASB10	MONDO:excludeGene	
OMIM:607493	ING3	MONDO:excludeGene	
OMIM:617778	TXNDC15	MONDO:excludeGene	
OMIM:601637	CYP51A1	MONDO:excludeGene	
OMIM:116960	MORF4	MONDO:excludeGene	
OMIM:600635	NKX2-1	MONDO:excludeGene	
OMIM:603895	RGS11	MONDO:excludeGene	
OMIM:606757	SLC4A5	MONDO:excludeGene	
OMIM:611089	MTMR14	MONDO:excludeGene	
OMIM:609991	FNDC1	MONDO:excludeGene	
OMIM:604621	MGAT3	MONDO:excludeGene	
OMIM:612206	FJX1	MONDO:excludeGene	
OMIM:300736	GAGE2E	MONDO:excludeGene	
OMIM:607952	SLC6A11	MONDO:excludeGene	
OMIM:601203	IL1RL1	MONDO:excludeGene	
OMIM:300089	IDH3G	MONDO:excludeGene	
OMIM:617567	TPD52L3	MONDO:excludeGene	
OMIM:162280	NEFL	MONDO:excludeGene	
OMIM:118820	CSH2	MONDO:excludeGene	
OMIM:613292	DENND1B	MONDO:excludeGene	
OMIM:611567	MACROD2	MONDO:excludeGene	
OMIM:605248	MCOLN1	MONDO:excludeGene	
OMIM:604166	RPL7	MONDO:excludeGene	
OMIM:611047	RAET1L	MONDO:excludeGene	
OMIM:603205	MORC1	MONDO:excludeGene	
OMIM:603716	GCM2	MONDO:excludeGene	
OMIM:605076	SNAPC2	MONDO:excludeGene	
OMIM:600936	HMMR	MONDO:excludeGene	
OMIM:605507	IL36RN	MONDO:excludeGene	
OMIM:604638	ACTN4	MONDO:excludeGene	
OMIM:611339	ATG4C	MONDO:excludeGene	
OMIM:602060	TMPRSS2	MONDO:excludeGene	
OMIM:609206	EEF1E1	MONDO:excludeGene	
OMIM:609695	HPD	MONDO:excludeGene	
OMIM:600382	None	MONDO:excludeGene	
OMIM:617185	NSUN7	MONDO:excludeGene	
OMIM:602451	P2RY6	MONDO:excludeGene	
OMIM:168470	PTHLH	MONDO:excludeGene	
OMIM:190950	ERVT2	MONDO:excludeGene	
OMIM:613592	BTN2A3	MONDO:excludeGene	
OMIM:601504	SEC14L1	MONDO:excludeGene	
OMIM:600422	FABP6	MONDO:excludeGene	
OMIM:602710	APBB2	MONDO:excludeGene	
OMIM:617511	CATSPERZ	MONDO:excludeGene	
OMIM:616438	TNFAIP8L3	MONDO:excludeGene	
OMIM:605978	VPS13A	MONDO:excludeGene	
OMIM:610669	TNIP2	MONDO:excludeGene	
OMIM:602937	CITED2	MONDO:excludeGene	
OMIM:615367	NTAN1	MONDO:excludeGene	
OMIM:604543	LIMD1	MONDO:excludeGene	
OMIM:603725	FGF17	MONDO:excludeGene	
OMIM:613644	ATF7IP	MONDO:excludeGene	
OMIM:180721	ROM1	MONDO:excludeGene	
OMIM:611348	INTS4	MONDO:excludeGene	
OMIM:114025	CTNNA2	MONDO:excludeGene	
OMIM:607826	AHCYL1	MONDO:excludeGene	
OMIM:604806	FLRT1	MONDO:excludeGene	
OMIM:608990	ADAMTS10	MONDO:excludeGene	
OMIM:606063	EXO1	MONDO:excludeGene	
OMIM:603692	GALR3	MONDO:excludeGene	
OMIM:619440	QSER1	MONDO:excludeGene	
OMIM:600207	HPCAL1	MONDO:excludeGene	
OMIM:311800	PGK1	MONDO:excludeGene	
OMIM:603160	ENTPD6	MONDO:excludeGene	
OMIM:610575	RSPO2	MONDO:excludeGene	
OMIM:610364	TMBIM1	MONDO:excludeGene	
OMIM:590070	MTTF	MONDO:excludeGene	
OMIM:608309	PINK1	MONDO:excludeGene	
OMIM:604033	ERN1	MONDO:excludeGene	
OMIM:616644	CUZD1	MONDO:excludeGene	
OMIM:613121	NEXN	MONDO:excludeGene	
OMIM:607579	SLC22A9	MONDO:excludeGene	
OMIM:612984	MIR93	MONDO:excludeGene	
OMIM:612047	E2F8	MONDO:excludeGene	
OMIM:607059	SLC39A4	MONDO:excludeGene	
OMIM:604084	ZBTB17	MONDO:excludeGene	
OMIM:613373	YEATS2	MONDO:excludeGene	
OMIM:605553	PAPOLA	MONDO:excludeGene	
OMIM:114078	CAMK2A	MONDO:excludeGene	
OMIM:609097	FBXO24	MONDO:excludeGene	
OMIM:605802	ZEB2	MONDO:excludeGene	
OMIM:180901	RYR1	MONDO:excludeGene	
OMIM:606196	IRX6	MONDO:excludeGene	
OMIM:605128	GUCA1C	MONDO:excludeGene	
OMIM:138244	GRIK2	MONDO:excludeGene	
OMIM:617739	KBTBD7	MONDO:excludeGene	
OMIM:602688	HNRNPAB	MONDO:excludeGene	
OMIM:615739	POU5F1B	MONDO:excludeGene	
OMIM:607537	MAML2	MONDO:excludeGene	
OMIM:600267	PTPN13	MONDO:excludeGene	
OMIM:603340	DNAH12	MONDO:excludeGene	
OMIM:314310	TFE3	MONDO:excludeGene	
OMIM:603771	PPP1R10	MONDO:excludeGene	
OMIM:611394	FAM110B	MONDO:excludeGene	
OMIM:300175	MAGEA4	MONDO:excludeGene	
OMIM:616876	TMED5	MONDO:excludeGene	
OMIM:613481	None	MONDO:excludeGene	
OMIM:609606	ATG3	MONDO:excludeGene	
OMIM:618320	PLA2G2E	MONDO:excludeGene	
OMIM:615880	ARHGAP39	MONDO:excludeGene	
OMIM:605855	ATP10A	MONDO:excludeGene	
OMIM:618039	TBC1D9B	MONDO:excludeGene	
OMIM:617229	FAM53A	MONDO:excludeGene	
OMIM:602850	RNF4	MONDO:excludeGene	
OMIM:606540	MYO5B	MONDO:excludeGene	
OMIM:616578	ZBTB1	MONDO:excludeGene	
OMIM:618082	WDR33	MONDO:excludeGene	
OMIM:607838	GNPTG	MONDO:excludeGene	
OMIM:600568	NLGN1	MONDO:excludeGene	
OMIM:609644	FANCM	MONDO:excludeGene	
OMIM:608642	ZADH1	MONDO:excludeGene	
OMIM:617134	TMCO3	MONDO:excludeGene	
OMIM:601253	CAV3	MONDO:excludeGene	
OMIM:610145	ECE2	MONDO:excludeGene	
OMIM:601989	S100A13	MONDO:excludeGene	
OMIM:159460	MAG	MONDO:excludeGene	
OMIM:606538	MYO1C	MONDO:excludeGene	
OMIM:601089	FOXF1	MONDO:excludeGene	
OMIM:616524	TMEM139	MONDO:excludeGene	
OMIM:300965	RGAG1	MONDO:excludeGene	
OMIM:165095	OSM	MONDO:excludeGene	
OMIM:614057	MIR409	MONDO:excludeGene	
OMIM:603134	CUL1	MONDO:excludeGene	
OMIM:601109	HTR6	MONDO:excludeGene	
OMIM:616283	PUS3	MONDO:excludeGene	
OMIM:600310	COMP	MONDO:excludeGene	
OMIM:618968	C1ORF146	MONDO:excludeGene	
OMIM:606892	STX12	MONDO:excludeGene	
OMIM:600774	TAF13	MONDO:excludeGene	
OMIM:311770	PIGA	MONDO:excludeGene	
OMIM:603097	ATP6V1C1	MONDO:excludeGene	
OMIM:602246	ZNF193	MONDO:excludeGene	
OMIM:300128	KDM6A	MONDO:excludeGene	
OMIM:603685	RPS28	MONDO:excludeGene	
OMIM:615015	HIST3H2A	MONDO:excludeGene	
OMIM:616961	GIMAP7	MONDO:excludeGene	
OMIM:138140	SLC2A1	MONDO:excludeGene	
OMIM:148067	KRT16	MONDO:excludeGene	
OMIM:306480	HDHD1A	MONDO:excludeGene	
OMIM:606718	SLC26A2	MONDO:excludeGene	
OMIM:610879	SAPS3	MONDO:excludeGene	
OMIM:142966	HOXB3	MONDO:excludeGene	
OMIM:608441	SYNE1	MONDO:excludeGene	
OMIM:614525	NFATC2IP	MONDO:excludeGene	
OMIM:610922	NPAP1	MONDO:excludeGene	
OMIM:607914	SELENOH	MONDO:excludeGene	
OMIM:603091	USP12	MONDO:excludeGene	
OMIM:308380	IL2RG	MONDO:excludeGene	
OMIM:147670	INSR	MONDO:excludeGene	
OMIM:603486	USP4	MONDO:excludeGene	
OMIM:606145	SLC2A10	MONDO:excludeGene	
OMIM:609309	MSH2	MONDO:excludeGene	
OMIM:194534	ZNF24	MONDO:excludeGene	
OMIM:605897	UGGT1	MONDO:excludeGene	
OMIM:602426	NVL	MONDO:excludeGene	
OMIM:607018	ADGRL2	MONDO:excludeGene	
OMIM:602637	SPP2	MONDO:excludeGene	
OMIM:602322	TERC	MONDO:excludeGene	
OMIM:158120	CD14	MONDO:excludeGene	
OMIM:609488	None	MONDO:excludeGene	
OMIM:603866	PEX11A	MONDO:excludeGene	
OMIM:608195	LRRC1	MONDO:excludeGene	
OMIM:146980	IGKV@	MONDO:excludeGene	
OMIM:602598	HPGDS	MONDO:excludeGene	
OMIM:608771	MED13L	MONDO:excludeGene	
OMIM:612694	CTU1	MONDO:excludeGene	
OMIM:608214	SCN3B	MONDO:excludeGene	
OMIM:614352	NUP205	MONDO:excludeGene	
OMIM:610273	PIGM	MONDO:excludeGene	
OMIM:601786	PMM1	MONDO:excludeGene	
OMIM:618809	PIGBOS1	MONDO:excludeGene	
OMIM:614534	ANAPC11	MONDO:excludeGene	
OMIM:619612	BCAP29	MONDO:excludeGene	
OMIM:164820	WNT1	MONDO:excludeGene	
OMIM:613262	RSL24D1	MONDO:excludeGene	
OMIM:603639	ADAM17	MONDO:excludeGene	
OMIM:612941	PRPF40A	MONDO:excludeGene	
OMIM:605166	HDAC3	MONDO:excludeGene	
OMIM:617777	BAGE3	MONDO:excludeGene	
OMIM:615372	MIR1260B	MONDO:excludeGene	
OMIM:609789	AQP12A	MONDO:excludeGene	
OMIM:173310	PAEP	MONDO:excludeGene	
OMIM:162320	TAC1	MONDO:excludeGene	
OMIM:300781	CT47A2	MONDO:excludeGene	
OMIM:612515	DCAF17	MONDO:excludeGene	
OMIM:612197	ABHD3	MONDO:excludeGene	
OMIM:607198	TDP1	MONDO:excludeGene	
OMIM:615858	RSBN1	MONDO:excludeGene	
OMIM:300363	ARMCX2	MONDO:excludeGene	
OMIM:601434	SKP1	MONDO:excludeGene	
OMIM:609355	MIR32	MONDO:excludeGene	
OMIM:618758	DRC3	MONDO:excludeGene	
OMIM:604050	DLEC1	MONDO:excludeGene	
OMIM:609531	RASGRP3	MONDO:excludeGene	
