subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string	review	notes	Questions
MONDO:0005338	open-angle glaucoma	ICD10CM:H40.13	MONDO:equivalentTo	semapv:LexicalMatching	Pigmentary glaucoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	pigmentary glaucoma	N		
MONDO:0001895	acute retrobulbar neuritis	ICD10CM:H46.1	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Retrobulbar neuritis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	retrobulbar neuritis	N		
MONDO:0017148	heritable pulmonary arterial hypertension	ICD10CM:I27.0	MONDO:equivalentTo	semapv:LexicalMatching	Primary pulmonary hypertension	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	heritable pulmonary arterial hypertension	N		
MONDO:0017147	idiopathic pulmonary arterial hypertension	ICD10CM:I27.0	MONDO:equivalentTo	semapv:LexicalMatching	Primary pulmonary hypertension	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	idiopathic pulmonary arterial hypertension	N		
MONDO:0008685	Wolff-Parkinson-white syndrome	ICD10CM:I45.6	MONDO:equivalentTo	semapv:LexicalMatching	Pre-excitation syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	wolff-parkinson-white syndrome	N		
MONDO:0007174	Lown-Ganong-Levine syndrome	ICD10CM:I45.6	MONDO:equivalentTo	semapv:LexicalMatching	Pre-excitation syndrome	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	lown-ganong-levine syndrome	N		
MONDO:0007174	Lown-Ganong-Levine syndrome	ICD10CM:I45.6	MONDO:equivalentTo	semapv:LexicalMatching	Pre-excitation syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	lown-ganong-levine syndrome	N		
MONDO:0008685	Wolff-Parkinson-white syndrome	ICD10CM:I45.6	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Pre-excitation syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	wolff-parkinson-white syndrome	N		
MONDO:0008685	Wolff-Parkinson-white syndrome	ICD10CM:I45.6	MONDO:equivalentTo	semapv:LexicalMatching	Pre-excitation syndrome	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	wolff-parkinson-white syndrome	N		
MONDO:0006786	hepatic vein thrombosis	ICD10CM:I82.0	MONDO:equivalentTo	semapv:LexicalMatching	Budd-Chiari syndrome	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hepatic vein thrombosis	N		
MONDO:0006786	hepatic vein thrombosis	ICD10CM:I82.0	MONDO:equivalentTo	semapv:LexicalMatching	Budd-Chiari syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hepatic vein thrombosis	N		
MONDO:0006840	lymphangiectasis	ICD10CM:I89.0	MONDO:equivalentTo	semapv:LexicalMatching	"Lymphedema, not elsewhere classified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	lymphangiectasis	N		
MONDO:0006653	anthracosilicosis	ICD10CM:J60	MONDO:equivalentTo	semapv:LexicalMatching	Coalworker's pneumoconiosis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	anthracosilicosis	N		
MONDO:0007430	dens evaginatus	ICD10CM:K00.2	MONDO:equivalentTo	semapv:LexicalMatching	Abnormalities of size and form of teeth	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dens evaginatus	N		
MONDO:0007430	dens evaginatus	ICD10CM:K00.2	MONDO:equivalentTo	semapv:LexicalMatching	Abnormalities of size and form of teeth	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	dens evaginatus	N		
MONDO:0010098	taurodontism	ICD10CM:K00.2	MONDO:equivalentTo	semapv:LexicalMatching	Abnormalities of size and form of teeth	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	taurodontism	N		
MONDO:0010098	taurodontism	ICD10CM:K00.2	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Abnormalities of size and form of teeth	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	taurodontism	N		
MONDO:0010098	taurodontism	ICD10CM:K00.2	MONDO:equivalentTo	semapv:LexicalMatching	Abnormalities of size and form of teeth	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	taurodontism	N		
MONDO:0004038	dental enamel hypoplasia	ICD10CM:K00.4	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Disturbances in tooth formation	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	enamel hypoplasia	N		
MONDO:0019367	regional odontodysplasia	ICD10CM:K00.4	MONDO:equivalentTo	semapv:LexicalMatching	Disturbances in tooth formation	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	regional odontodysplasia	N		
MONDO:0018849	dentinogenesis imperfecta	ICD10CM:K00.5	MONDO:equivalentTo	semapv:RegularExpressionReplacement	"Hereditary disturbances in tooth structure, not elsewhere classified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dentinogenesis imperfecta	N		
MONDO:0018849	dentinogenesis imperfecta	ICD10CM:K00.5	MONDO:equivalentTo	semapv:LexicalMatching	"Hereditary disturbances in tooth structure, not elsewhere classified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dentinogenesis imperfecta	N		
MONDO:0018849	dentinogenesis imperfecta	ICD10CM:K00.5	MONDO:equivalentTo	semapv:LexicalMatching	"Hereditary disturbances in tooth structure, not elsewhere classified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	dentinogenesis imperfecta	N		
MONDO:0019507	amelogenesis imperfecta	ICD10CM:K00.5	MONDO:equivalentTo	semapv:LexicalMatching	"Hereditary disturbances in tooth structure, not elsewhere classified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	amelogenesis imperfecta	N		
MONDO:0005900	parotitis	ICD10CM:K11.2	MONDO:equivalentTo	semapv:LexicalMatching	Sialoadenitis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	parotitis	N		
MONDO:0001273	megacolon	ICD10CM:K59.3	MONDO:equivalentTo	semapv:LexicalMatching	"Megacolon, not elsewhere classified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dilatation of colon	N		
MONDO:0018646	sclerosing cholangitis	ICD10CM:K83.01	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Primary sclerosing cholangitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	primary sclerosing cholangitis	N		
MONDO:0018646	sclerosing cholangitis	ICD10CM:K83.01	MONDO:equivalentTo	semapv:LexicalMatching	Primary sclerosing cholangitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	primary sclerosing cholangitis	N		
MONDO:0004566	postgastrectomy syndrome	ICD10CM:K91.1	MONDO:equivalentTo	semapv:LexicalMatching	Postgastric surgery syndromes	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	postgastrectomy syndrome	N		
MONDO:0001979	dumping syndrome	ICD10CM:K91.1	MONDO:equivalentTo	semapv:LexicalMatching	Postgastric surgery syndromes	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	dumping syndrome	N		
MONDO:0018088	familial Mediterranean fever	ICD10CM:M04.1	MONDO:equivalentTo	semapv:LexicalMatching	Periodic fever syndromes	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	familial mediterranean fever	N		
MONDO:0017708	mevalonate kinase deficiency	ICD10CM:M04.1	MONDO:equivalentTo	semapv:LexicalMatching	Periodic fever syndromes	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	mevalonate kinase deficiency	N		
MONDO:0018768	familial cold autoinflammatory syndrome	ICD10CM:M04.2	MONDO:equivalentTo	semapv:LexicalMatching	Cryopyrin-associated periodic syndromes	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	familial cold autoinflammatory syndrome	N		
MONDO:0018768	familial cold autoinflammatory syndrome	ICD10CM:M04.2	MONDO:equivalentTo	semapv:LexicalMatching	Cryopyrin-associated periodic syndromes	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	familial cold autoinflammatory syndrome	N		
MONDO:0008633	Muckle-Wells syndrome	ICD10CM:M04.2	MONDO:equivalentTo	semapv:LexicalMatching	Cryopyrin-associated periodic syndromes	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	muckle-wells syndrome	N		
MONDO:0008633	Muckle-Wells syndrome	ICD10CM:M04.2	MONDO:equivalentTo	semapv:LexicalMatching	Cryopyrin-associated periodic syndromes	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	muckle-wells syndrome	N		
MONDO:0022792	coccygodynia	ICD10CM:M53.3	MONDO:equivalentTo	semapv:LexicalMatching	"Sacrococcygeal disorders, not elsewhere classified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	coccygodynia	N		
MONDO:0007606	fibrodysplasia ossificans progressiva	ICD10CM:M61.1	MONDO:equivalentTo	semapv:LexicalMatching	Myositis ossificans progressiva	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	fibrodysplasia ossificans progressiva	N		
MONDO:0007606	fibrodysplasia ossificans progressiva	ICD10CM:M61.1	MONDO:equivalentTo	semapv:LexicalMatching	Myositis ossificans progressiva	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	fibrodysplasia ossificans progressiva	N		
MONDO:0006835	lipoid nephrosis	ICD10CM:N04	MONDO:equivalentTo	semapv:LexicalMatching	Nephrotic syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	lipoid nephrosis	N		
MONDO:0006835	lipoid nephrosis	ICD10CM:N04	MONDO:equivalentTo	semapv:LexicalMatching	Nephrotic syndrome	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	lipoid nephrosis	N		
MONDO:0003618	pyosalpinx	ICD10CM:N70	MONDO:equivalentTo	semapv:LexicalMatching	Salpingitis and oophoritis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	pyosalpinx	N		
MONDO:0600025	hydrosalpinx	ICD10CM:N70.1	MONDO:equivalentTo	semapv:LexicalMatching	Chronic salpingitis and oophoritis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hydrosalpinx	N		
MONDO:0003632	endocervicitis	ICD10CM:N72	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Inflammatory disease of cervix uteri	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	endocervicitis	N		
MONDO:0019795	acalvaria	ICD10CM:Q00.0	MONDO:equivalentTo	semapv:LexicalMatching	Anencephaly	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acrania	N		
MONDO:0017078	cephalocele	ICD10CM:Q01	MONDO:equivalentTo	semapv:LexicalMatching	Encephalocele	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	encephalocele	N		
MONDO:0017079	meningoencephalocele	ICD10CM:Q01	MONDO:equivalentTo	semapv:LexicalMatching	Encephalocele	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	meningoencephalocele	N		
MONDO:0017079	meningoencephalocele	ICD10CM:Q01	MONDO:equivalentTo	semapv:LexicalMatching	Encephalocele	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	meningoencephalocele	N		
MONDO:0017410	porencephaly	ICD10CM:Q04.6	MONDO:equivalentTo	semapv:LexicalMatching	Congenital cerebral cysts	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	porencephaly	N		
MONDO:0010011	schizencephaly	ICD10CM:Q04.6	MONDO:equivalentTo	semapv:LexicalMatching	Congenital cerebral cysts	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	schizencephaly	N		
MONDO:0010011	schizencephaly	ICD10CM:Q04.6	MONDO:equivalentTo	semapv:LexicalMatching	Congenital cerebral cysts	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	schizencephaly	N		
MONDO:0001147	meningocele	ICD10CM:Q05	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Spina bifida	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	meningocele	N		
MONDO:0001147	meningocele	ICD10CM:Q05	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Spina bifida	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	meningocele	N		
MONDO:0019773	myelomeningocele	ICD10CM:Q05	MONDO:equivalentTo	semapv:LexicalMatching	Spina bifida	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	myelomeningocele	N		
MONDO:0006788	hydrophthalmos	ICD10CM:Q15.0	MONDO:equivalentTo	semapv:LexicalMatching	Congenital glaucoma	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hydrophthalmos	N		
MONDO:0015988	multicystic dysplastic kidney	ICD10CM:Q61.4	MONDO:equivalentTo	semapv:LexicalMatching	Renal dysplasia	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	multicystic dysplastic kidney	N		
MONDO:0000156	trigonocephaly	ICD10CM:Q75.0	MONDO:equivalentTo	semapv:LexicalMatching	Craniosynostosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	trigonocephaly	N		
MONDO:0000156	trigonocephaly	ICD10CM:Q75.0	MONDO:equivalentTo	semapv:LexicalMatching	Craniosynostosis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	trigonocephaly	N		
MONDO:0007793	hypochondroplasia	ICD10CM:Q77.4	MONDO:equivalentTo	semapv:LexicalMatching	Achondroplasia	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hypochondroplasia	N		
MONDO:0002407	capillary hemangioma	ICD10CM:Q82.5	MONDO:equivalentTo	semapv:LexicalMatching	Congenital non-neoplastic nevus	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	strawberry nevus	N		
MONDO:0019319	verrucous nevus	ICD10CM:Q82.5	MONDO:equivalentTo	semapv:LexicalMatching	Congenital non-neoplastic nevus	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	verrucous nevus	N		
MONDO:0008388	ringed hair disease	ICD10CM:Q84.1	MONDO:equivalentTo	semapv:LexicalMatching	"Congenital morphological disturbances of hair, not elsewhere classified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pili annulati	N		
MONDO:0008009	monilethrix	ICD10CM:Q84.1	MONDO:equivalentTo	semapv:LexicalMatching	"Congenital morphological disturbances of hair, not elsewhere classified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	monilethrix	N		
MONDO:0008009	monilethrix	ICD10CM:Q84.1	MONDO:equivalentTo	semapv:LexicalMatching	"Congenital morphological disturbances of hair, not elsewhere classified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	monilethrix	N		
MONDO:0015397	oculo-auriculo-vertebral spectrum	ICD10CM:Q87.0	MONDO:equivalentTo	semapv:LexicalMatching	Congenital malformation syndromes predominantly affecting facial appearance	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	goldenhar syndrome	N		
MONDO:0000078	acrocephalopolysyndactyly	ICD10CM:Q87.0	MONDO:equivalentTo	semapv:LexicalMatching	Congenital malformation syndromes predominantly affecting facial appearance	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acrocephalopolysyndactyly	N		
MONDO:0015783	Prader-Willi syndrome due to paternal deletion of 15q11q13 type 1	ICD10CM:Q87.11	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Prader-Willi syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	prader-willi syndrome	N		
MONDO:0007864	angioosteohypertrophic syndrome	ICD10CM:Q87.2	MONDO:equivalentTo	semapv:LexicalMatching	Congenital malformation syndromes predominantly involving limbs	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	klippel-trenaunay-weber syndrome	N		
MONDO:0008061	nail-patella syndrome	ICD10CM:Q87.2	MONDO:equivalentTo	semapv:LexicalMatching	Congenital malformation syndromes predominantly involving limbs	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	nail patella syndrome	N		
MONDO:0007732	Holt-Oram syndrome	ICD10CM:Q87.2	MONDO:equivalentTo	semapv:LexicalMatching	Congenital malformation syndromes predominantly involving limbs	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	holt-oram syndrome	N		
MONDO:0007732	Holt-Oram syndrome	ICD10CM:Q87.2	MONDO:equivalentTo	semapv:LexicalMatching	Congenital malformation syndromes predominantly involving limbs	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	holt-oram syndrome	N		
MONDO:0019188	Rubinstein-Taybi syndrome	ICD10CM:Q87.2	MONDO:equivalentTo	semapv:LexicalMatching	Congenital malformation syndromes predominantly involving limbs	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	rubinstein-taybi syndrome	N		
MONDO:0019188	Rubinstein-Taybi syndrome	ICD10CM:Q87.2	MONDO:equivalentTo	semapv:LexicalMatching	Congenital malformation syndromes predominantly involving limbs	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	rubinstein-taybi syndrome	N		
MONDO:0007534	Beckwith-Wiedemann syndrome	ICD10CM:Q87.3	MONDO:equivalentTo	semapv:LexicalMatching	Congenital malformation syndromes involving early overgrowth	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	beckwith-wiedemann syndrome	N		
MONDO:0007534	Beckwith-Wiedemann syndrome	ICD10CM:Q87.3	MONDO:equivalentTo	semapv:LexicalMatching	Congenital malformation syndromes involving early overgrowth	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	beckwith-wiedemann syndrome	N		
MONDO:0010193	Weaver syndrome	ICD10CM:Q87.3	MONDO:equivalentTo	semapv:LexicalMatching	Congenital malformation syndromes involving early overgrowth	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	weaver syndrome	N		
MONDO:0019349	Sotos syndrome	ICD10CM:Q87.3	MONDO:equivalentTo	semapv:LexicalMatching	Congenital malformation syndromes involving early overgrowth	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	sotos syndrome	N		
MONDO:0019349	Sotos syndrome	ICD10CM:Q87.3	MONDO:equivalentTo	semapv:LexicalMatching	Congenital malformation syndromes involving early overgrowth	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	sotos syndrome	N		
MONDO:0010193	Weaver syndrome	ICD10CM:Q87.3	MONDO:equivalentTo	semapv:LexicalMatching	Congenital malformation syndromes involving early overgrowth	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	weaver syndrome	N		
MONDO:0022968	dextrocardia with situs inversus	ICD10CM:Q89.3	MONDO:equivalentTo	semapv:LexicalMatching	Situs inversus	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	dextrocardia with situs inversus	N		
MONDO:0018971	isolated oxycephaly	ICD10CM:Q75.0	MONDO:equivalentTo	semapv:LexicalMatching	Craniosynostosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acrocephaly	N		
MONDO:0007407	Cryoglobulinemic vasculitis	ICD10CM:D89.1	MONDO:equivalentTo	semapv:LexicalMatching	Cryoglobulinemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mixed cryoglobulinemia	N		
MONDO:0007407	Cryoglobulinemic vasculitis	ICD10CM:D89.1	MONDO:equivalentTo	semapv:LexicalMatching	Cryoglobulinemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	essential cryoglobulinemia	N		
MONDO:0007407	Cryoglobulinemic vasculitis	ICD10CM:D89.1	MONDO:equivalentTo	semapv:LexicalMatching	Cryoglobulinemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	primary cryoglobulinemia	N		
MONDO:0016675	distal arthrogryposis type 10	ICD10CM:M67.0	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Short Achilles tendon (acquired)	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	short achilles tendon	N		
MONDO:0017069	spina bifida cystica	ICD10CM:Q05	MONDO:equivalentTo	semapv:LexicalMatching	Spina bifida	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	meningomyelocele	N		
MONDO:0005903	pericardial tuberculosis	ICD10CM:A18.84	MONDO:equivalentTo	semapv:LexicalMatching	Tuberculosis of heart	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tuberculous pericarditis	N		
MONDO:0014306	vasculitis due to ADA2 deficiency	ICD10CM:D81.32	MONDO:equivalentTo	semapv:LexicalMatching	Adenosine deaminase 2 deficiency	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	ada2 deficiency	N		
MONDO:0005324	seasonal allergic rhinitis	ICD10CM:J30.1	MONDO:equivalentTo	semapv:LexicalMatching	Allergic rhinitis due to pollen	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hay fever	N		
MONDO:0005486	tooth agenesis	ICD10CM:K00.0	MONDO:equivalentTo	semapv:LexicalMatching	Anodontia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hypodontia	N		
MONDO:0005486	tooth agenesis	ICD10CM:K00.0	MONDO:equivalentTo	semapv:LexicalMatching	Anodontia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	oligodontia	N		
MONDO:0005219	breast fibrocystic disease	ICD10CM:N60	MONDO:equivalentTo	semapv:LexicalMatching	Benign mammary dysplasia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	fibrocystic mastopathy	N		
MONDO:0019954	pancreatic neuroendocrine tumor	ICD10CM:D13.7	MONDO:equivalentTo	semapv:LexicalMatching	Benign neoplasm of endocrine pancreas	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	islet cell tumor	N		
MONDO:0018181	staphylococcal scalded skin syndrome	ICD10CM:L01.03	MONDO:equivalentTo	semapv:LexicalMatching	Bullous impetigo	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pemphigus neonatorum	N		
MONDO:0005888	ornithosis	ICD10CM:A70	MONDO:equivalentTo	semapv:LexicalMatching	Chlamydia psittaci infections	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	psittacosis	N		
MONDO:0005659	atrophic rhinitis	ICD10CM:J31.0	MONDO:equivalentTo	semapv:LexicalMatching	Chronic rhinitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	ozena	N		
MONDO:0019154	androgen insensitivity syndrome	ICD10CM:E34.51	MONDO:equivalentTo	semapv:LexicalMatching	Complete androgen insensitivity syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	goldberg-maxwell syndrome	N		
MONDO:0002317	central nervous system origin vertigo	ICD10CM:H81.4	MONDO:equivalentTo	semapv:LexicalMatching	Vertigo of central origin	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	vertigo of central origin	N		
MONDO:0011118	bilineal acute myeloid leukemia	ICD10CM:C95.0	MONDO:equivalentTo	semapv:LexicalMatching	Acute leukemia of unspecified cell type	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acute bilineal leukemia	N		
MONDO:0005224	acute myeloblastic leukemia without maturation	ICD10CM:C92.0	MONDO:equivalentTo	semapv:LexicalMatching	Acute myeloblastic leukemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acute myeloblastic leukemia m1	N		
MONDO:0018874	acute myeloid leukemia	ICD10CM:C92.0	MONDO:equivalentTo	semapv:LexicalMatching	Acute myeloblastic leukemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute myeloblastic leukemia	N		
MONDO:0005160	aortic aneurysm	ICD10CM:I71.8	MONDO:equivalentTo	semapv:LexicalMatching	"Aortic aneurysm of unspecified site, ruptured"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	"aortic aneurysm of unspecified site, ruptured"	N		
MONDO:0021664	cervical aortic arch	ICD10CM:M31.4	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Aortic arch syndrome [Takayasu]	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	aortic arch syndrome	N		
MONDO:0024327	chronic renal failure syndrome	ICD10CM:N18.9	MONDO:equivalentTo	semapv:LexicalMatching	"Chronic kidney disease, unspecified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	chronic renal disease	N		
MONDO:0043537	cluster headache syndrome	ICD10CM:G44.00	MONDO:equivalentTo	semapv:LexicalMatching	"Cluster headache syndrome, unspecified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	migrainous neuralgia	N		
MONDO:0043537	cluster headache syndrome	ICD10CM:G44.00	MONDO:equivalentTo	semapv:LexicalMatching	"Cluster headache syndrome, unspecified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	ciliary neuralgia	N		
MONDO:0043537	cluster headache syndrome	ICD10CM:G44.00	MONDO:equivalentTo	semapv:LexicalMatching	"Cluster headache syndrome, unspecified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	histamine cephalgia	N		
MONDO:0043475	Adams-Stokes syndrome	ICD10CM:I45.9	MONDO:equivalentTo	semapv:LexicalMatching	"Conduction disorder, unspecified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	stokes-adams syndrome	N		
MONDO:0005453	congenital heart disease	ICD10CM:Q24.9	MONDO:equivalentTo	semapv:LexicalMatching	"Congenital malformation of heart, unspecified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	congenital anomaly of heart	N		
MONDO:0018921	Meckel syndrome	ICD10CM:Q61.9	MONDO:equivalentTo	semapv:LexicalMatching	"Cystic kidney disease, unspecified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	meckel-gruber syndrome	N		
MONDO:0001106	kidney failure	ICD10CM:N28.9	MONDO:equivalentTo	semapv:RegularExpressionReplacement	"Disorder of kidney and ureter, unspecified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	renal insufficiency	N		
MONDO:0010805	bladder exstrophy	ICD10CM:Q64.10	MONDO:equivalentTo	semapv:LexicalMatching	"Exstrophy of urinary bladder, unspecified"	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	ectopia vesicae	N		
