subject_id	object_id	in_any_source	subject_label	object_label	in_icd10cm	in_ordo	in_ncit	in_icd10who	in_icd11foundation	in_omim	in_doid
MONDO:0009670	MONDO:0015161	True	lethal congenital contracture syndrome 1	multiple congenital anomalies/dysmorphic syndrome without intellectual disability	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009670	MONDO:0015929	True	lethal congenital contracture syndrome 1	thoracic malformation	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009670	MONDO:0017436	True	lethal congenital contracture syndrome 1	lethal congenital contracture syndrome	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009671	MONDO:0019952	True	intellectual disability-myopathy-short stature-endocrine defect syndrome	congenital myopathy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING
MONDO:0009672	MONDO:0019079	True	spinal muscular atrophy, type III	proximal spinal muscular atrophy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009673	MONDO:0019079	True	spinal muscular atrophy, type II	proximal spinal muscular atrophy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009675	MONDO:0015152	True	autosomal recessive limb-girdle muscular dystrophy type 2A	autosomal recessive limb-girdle muscular dystrophy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009676	MONDO:0015152	True	autosomal recessive limb-girdle muscular dystrophy type 2B	autosomal recessive limb-girdle muscular dystrophy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009676	MONDO:0016145	True	autosomal recessive limb-girdle muscular dystrophy type 2B	neuromuscular disease caused by qualitative or quantitative defects of dysferlin	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009677	MONDO:0015152	True	autosomal recessive limb-girdle muscular dystrophy type 2C	autosomal recessive limb-girdle muscular dystrophy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009677	MONDO:0016143	True	autosomal recessive limb-girdle muscular dystrophy type 2C	qualitative or quantitative defects of gamma-sarcoglycan	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009677	MONDO:0016333	True	autosomal recessive limb-girdle muscular dystrophy type 2C	familial dilated cardiomyopathy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING
MONDO:0009678	MONDO:0000171	True	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 4	muscular dystrophy-dystroglycanopathy, type A	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-SUBCLASS
MONDO:0009680	MONDO:0019950	True	congenital muscular dystrophy-infantile cataract-hypogonadism syndrome	congenital muscular dystrophy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009681	MONDO:0000355	True	Ullrich congenital muscular dystrophy 1A	Ullrich congenital muscular dystrophy	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009682	MONDO:0019950	True	muscular dystrophy, congenital, with rapid progression	congenital muscular dystrophy	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0009683	MONDO:0015152	True	autosomal recessive limb-girdle muscular dystrophy type 2H	autosomal recessive limb-girdle muscular dystrophy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009683	MONDO:0016153	True	autosomal recessive limb-girdle muscular dystrophy type 2H	neuromuscular disease caused by qualitative or quantitative defects of TRIM32	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009685	MONDO:0018949	True	Miyoshi myopathy	distal myopathy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	SUPPORTED
MONDO:0009691	MONDO:0000607	True	mycosis fungoides	primary cutaneous T-cell non-Hodgkin lymphoma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0009691	MONDO:0015821	True	mycosis fungoides	mycosis fungoides and variants	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009692	MONDO:0015610	True	primary myelofibrosis	acquired aplastic anemia	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009692	MONDO:0020076	True	primary myelofibrosis	myeloproliferative neoplasm	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS
MONDO:0009693	MONDO:0004959	True	plasma cell myeloma	plasma cell neoplasm	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS
MONDO:0009693	MONDO:0005170	True	plasma cell myeloma	myeloid neoplasm	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0009694	MONDO:0015978	True	myeloperoxidase deficiency	functional neutrophil defect	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009697	MONDO:0020074	True	Lafora disease	progressive myoclonus epilepsy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	SUPPORTED
MONDO:0009698	MONDO:0020074	True	Unverricht-Lundborg syndrome	progressive myoclonus epilepsy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009699	MONDO:0020074	True	action myoclonus-renal failure syndrome	progressive myoclonus epilepsy	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009704	MONDO:0015515	True	carnitine palmitoyl transferase II deficiency, myopathic form	carnitine palmitoyltransferase II deficiency	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009706	MONDO:0020123	True	hereditary myopathy with lactic acidosis due to ISCU deficiency	metabolic myopathy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009708	MONDO:0019952	True	myopathy, myosin storage, autosomal recessive	congenital myopathy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009709	MONDO:0015705	True	myopathy, centronuclear, 2	autosomal recessive centronuclear myopathy	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0009710	MONDO:0019119	True	Thomsen and Becker disease	muscular channelopathy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009712	MONDO:0018948	True	congenital multicore myopathy with external ophthalmoplegia	multiminicore myopathy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009712	MONDO:0100150	True	congenital multicore myopathy with external ophthalmoplegia	RYR1-related myopathy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009713	MONDO:0001384	True	myopia 18, autosomal recessive	myopia	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING
MONDO:0009717	MONDO:0016151	True	Schwartz-Jampel syndrome	neuromuscular disease caused by qualitative or quantitative defects of perlecan	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009718	MONDO:0005420	True	myxedema	hypothyroidism	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0009720	MONDO:0003847	True	Keipert syndrome	hereditary disease	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0009720	MONDO:0015161	True	Keipert syndrome	multiple congenital anomalies/dysmorphic syndrome without intellectual disability	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009722	MONDO:0019952	True	Bailey-Bloch congenital myopathy	congenital myopathy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009723	MONDO:0016387	True	Leigh syndrome	mitochondrial oxidative phosphorylation disorder	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009723	MONDO:0020127	True	Leigh syndrome	hereditary peripheral neuropathy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009726	MONDO:0005046	True	proteosome-associated autoinflammatory syndrome	immune system disorder	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0009726	MONDO:0006025	True	proteosome-associated autoinflammatory syndrome	autosomal recessive disease	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0009726	MONDO:0957408	True	proteosome-associated autoinflammatory syndrome	type 1 interferonopathy of childhood	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009727	MONDO:0000389	True	atelosteogenesis type II	atelosteogenesis	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING
MONDO:0009728	MONDO:0005308	True	nephronophthisis 1	ciliopathy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS
MONDO:0009728	MONDO:0019005	True	nephronophthisis 1	nephronophthisis	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009731	MONDO:0015161	True	nephrosis-deafness-urinary tract-digital malformations syndrome	multiple congenital anomalies/dysmorphic syndrome without intellectual disability	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009732	MONDO:0002350	True	congenital nephrotic syndrome, Finnish type	familial nephrotic syndrome	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009733	MONDO:0002350	True	nephrotic syndrome, type 4	familial nephrotic syndrome	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009734	MONDO:0005803	True	hyperinsulinemic hypoglycemia, familial, 1	hyperinsulinemic hypoglycemia	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009735	MONDO:0006025	True	Netherton syndrome	autosomal recessive disease	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0009735	MONDO:0015947	True	Netherton syndrome	inherited ichthyosis	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009735	MONDO:0018037	True	Netherton syndrome	hyper-IgE syndrome	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	UNSUPPORTED-SUBCLASS	UNSUPPORTED-SUBCLASS
MONDO:0009736	MONDO:0000179	True	Neu-Laxova syndrome 1	Neu-Laxova syndrome	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING
MONDO:0009737	MONDO:0019251	True	galactosialidosis	oligosaccharidosis	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009737	MONDO:0800088	True	galactosialidosis	lysosomal storage disease with skeletal involvement	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009738	MONDO:0017734	True	sialidosis type 2	sialidosis	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009738	MONDO:0031422	True	sialidosis type 2	familial mucolipidosis	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING
MONDO:0009738	MONDO:0800088	True	sialidosis type 2	lysosomal storage disease with skeletal involvement	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009740	MONDO:0015159	True	neurofaciodigitorenal syndrome	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009744	MONDO:0016295	True	neuronal ceroid lipofuscinosis 1	neuronal ceroid lipofuscinosis	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009745	MONDO:0016295	True	neuronal ceroid lipofuscinosis 5	neuronal ceroid lipofuscinosis	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009747	MONDO:0100512	True	mitochondrial DNA depletion syndrome 6 (hepatocerebral type)	mitochondrial DNA depletion syndrome, hepatocerebral form	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009748	MONDO:0015150	True	hereditary sensory and autonomic neuropathy with spastic paraplegia	complex hereditary spastic paraplegia	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009748	MONDO:0020127	True	hereditary sensory and autonomic neuropathy with spastic paraplegia	hereditary peripheral neuropathy	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009749	MONDO:0000128	True	giant axonal neuropathy 1	giant axonal neuropathy	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING
MONDO:0009751	MONDO:0015364	True	neuropathy, hereditary sensory, atypical	hereditary sensory and autonomic neuropathy	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	SUPPORTED
MONDO:0009755	MONDO:0005073	True	neutrophil actin dysfunction	melanocytic nevus	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009758	MONDO:0016293	True	congenital stationary night blindness 1B	congenital stationary night blindness	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009759	MONDO:0000141	True	mosaic variegated aneuploidy syndrome 1	mosaic variegated aneuploidy syndrome	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009760	MONDO:0015204	True	Norman-Roberts syndrome	microlissencephaly	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS
MONDO:0009761	MONDO:0002013	True	cystic hygroma	lymphangioma	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0009762	MONDO:0005712	True	nystagmus, congenital, autosomal recessive	congenital nystagmus	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009764	MONDO:0005328	True	ocular motor apraxia, Cogan type	eye disorder	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0009767	MONDO:0017305	True	oculocerebral hypopigmentation syndrome, Cross type	syndromic oculocutaneous albinism	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009769	MONDO:0015159	True	oculo-palato-cerebral syndrome	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009770	MONDO:0017398	True	3MC syndrome 1	3MC syndrome	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009771	MONDO:0019287	True	oculotrichodysplasia	ectodermal dysplasia syndrome	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-SUBCLASS	UNSUPPORTED-MISSING
MONDO:0009773	MONDO:0017666	True	odonto-onycho-dermal dysplasia	diffuse palmoplantar keratoderma	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009774	MONDO:0017919	True	cloacal exstrophy	exstrophy-epispadias complex	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0009776	MONDO:0004983	True	spermatogenic failure 1	spermatogenic failure	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
MONDO:0009777	MONDO:0015159	True	Oliver syndrome	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009779	MONDO:0006025	True	autosomal recessive omodysplasia	autosomal recessive disease	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED
MONDO:0009779	MONDO:0017136	True	autosomal recessive omodysplasia	omodysplasia	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED	SUPPORTED
MONDO:0009780	MONDO:0015159	True	lethal omphalocele-cleft palate syndrome	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009783	MONDO:0000090	True	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 1	progressive external ophthalmoplegia with mitochondrial DNA deletions	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING
MONDO:0009786	MONDO:0043878	True	optic atrophy 6	hereditary optic atrophy	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING
MONDO:0009787	MONDO:0017359	True	3-methylglutaconic aciduria type 3	3-methylglutaconic aciduria	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED	SUPPORTED
MONDO:0009792	MONDO:0015161	True	ichthyosis-oral and digital anomalies syndrome	multiple congenital anomalies/dysmorphic syndrome without intellectual disability	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009792	MONDO:0015947	True	ichthyosis-oral and digital anomalies syndrome	inherited ichthyosis	UNSUPPORTED-MISSING	SUPPORTED	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING
MONDO:0009793	MONDO:0015375	True	orofaciodigital syndrome III	orofaciodigital syndrome	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	UNSUPPORTED-MISSING	SUPPORTED	SUPPORTED
