subject_id	subject_label
NCIT:C147924	Advanced Lung Non-Squamous Non-Small Cell Carcinoma
NCIT:C160296	Advanced Lung Small Cell Carcinoma
NCIT:C173330	Advanced Lung Squamous Cell Carcinoma
NCIT:C153172	Advanced Lymphoma
NCIT:C183305	Advanced Malignant Abdominal Neoplasm
NCIT:C175547	Advanced Malignant Digestive System Neoplasm
NCIT:C167260	Advanced Malignant Female Reproductive System Neoplasm
NCIT:C176859	Advanced Malignant Genitourinary System Neoplasm
NCIT:C170967	Advanced Malignant Germ Cell Tumor
NCIT:C170469	Advanced Malignant Head and Neck Neoplasm
NCIT:C7865	Advanced Malignant Mesothelioma
NCIT:C170930	Advanced Malignant Mixed Mesodermal (Mullerian) Tumor
NCIT:C9270	Advanced Malignant Neoplasm
NCIT:C164246	Advanced Malignant PEComa
NCIT:C168714	Advanced Malignant Peripheral Nerve Sheath Tumor
NCIT:C170812	Advanced Malignant Skin Neoplasm
NCIT:C176679	Advanced Malignant Small Intestinal Neoplasm
NCIT:C129707	Advanced Malignant Solid Neoplasm
NCIT:C187316	Advanced Malignant Testicular Germ Cell Tumor
NCIT:C176863	Advanced Malignant Thoracic Neoplasm
NCIT:C159904	Advanced Malignant Thymoma
NCIT:C172360	Advanced Marginal Zone Lymphoma
NCIT:C153169	Advanced Melanoma
NCIT:C165300	Advanced Merkel Cell Carcinoma
NCIT:C142868	Advanced Microsatellite Stable Colorectal Carcinoma
NCIT:C180337	Advanced Microsatellite Stable Endometrial Carcinoma
NCIT:C180334	Advanced Microsatellite Stable Ovarian Carcinoma
NCIT:C180896	Advanced Mucosal Melanoma
NCIT:C171304	Advanced Myxofibrosarcoma
NCIT:C162763	Advanced Myxoid Liposarcoma
NCIT:C160298	Advanced NUT Carcinoma
NCIT:C175491	Advanced Nasopharyngeal Carcinoma
NCIT:C150207	Advanced Nasopharyngeal Squamous Cell Carcinoma
NCIT:C155870	Advanced Neuroendocrine Carcinoma
NCIT:C156486	Advanced Neuroendocrine Neoplasm
NCIT:C154621	Advanced Neuroendocrine Tumor
NCIT:C180895	Advanced Non-Cutaneous Melanoma
NCIT:C140328	Advanced Non-Functioning Neuroendocrine Tumor
NCIT:C172371	Advanced Non-Hodgkin Lymphoma
NCIT:C150204	Advanced Oral Cavity Squamous Cell Carcinoma
NCIT:C170783	Advanced Oropharyngeal Carcinoma
NCIT:C150201	Advanced Oropharyngeal Squamous Cell Carcinoma
NCIT:C165458	Advanced Ovarian Carcinoma
NCIT:C170934	Advanced Ovarian Carcinosarcoma
NCIT:C170945	Advanced Ovarian Clear Cell Adenocarcinoma
NCIT:C170942	Advanced Ovarian Endometrioid Adenocarcinoma
NCIT:C170937	Advanced Ovarian Serous Adenocarcinoma
NCIT:C187235	Advanced Ovarian Serous Cystadenocarcinoma
NCIT:C162153	Advanced Pancreatic Adenocarcinoma
NCIT:C165452	Advanced Pancreatic Carcinoma
NCIT:C164214	Advanced Pancreatic Ductal Adenocarcinoma
NCIT:C165448	Advanced Pancreatic Neuroendocrine Neoplasm
NCIT:C156489	Advanced Pancreatic Neuroendocrine Tumor
NCIT:C171330	Advanced Pancreatobiliary Carcinoma
NCIT:C162761	Advanced Papillary Renal Cell Carcinoma
NCIT:C160852	Advanced Paraganglioma
NCIT:C170790	Advanced Penile Carcinoma
NCIT:C8703	Advanced Pericardial Malignant Mesothelioma
NCIT:C170784	Advanced Pharyngeal Carcinoma
NCIT:C173694	Advanced Pharyngeal Squamous Cell Carcinoma
NCIT:C170958	Advanced Platinum-Resistant Malignant Germ Cell Tumor
NCIT:C182026	Advanced Pleomorphic Liposarcoma
NCIT:C8706	Advanced Pleural Malignant Mesothelioma
NCIT:C172442	Advanced Primary Cutaneous T-Cell Non-Hodgkin Lymphoma
NCIT:C175549	Advanced Primary Malignant Brain Neoplasm
NCIT:C170966	Advanced Primary Malignant Central Nervous System Neoplasm
NCIT:C167396	Advanced Primary Peritoneal Carcinoma
NCIT:C156286	Advanced Prostate Adenocarcinoma
NCIT:C186456	Advanced Prostate Adenocarcinoma with Neuroendocrine Differentiation
NCIT:C156284	Advanced Prostate Carcinoma
NCIT:C175363	Advanced Rectal Adenocarcinoma
NCIT:C170777	Advanced Rectal Carcinoma
NCIT:C170780	Advanced Rectal Squamous Cell Carcinoma
NCIT:C153170	Advanced Renal Cell Carcinoma
NCIT:C163966	Advanced Renal Pelvis Carcinoma
NCIT:C172278	Advanced Renal Pelvis Urothelial Carcinoma
NCIT:C172276	Advanced Renal Pelvis and Ureter Urothelial Carcinoma
NCIT:C174568	Advanced Rhabdoid Tumor
NCIT:C168722	Advanced Round Cell Liposarcoma
NCIT:C177723	Advanced Salivary Gland Carcinoma
NCIT:C153185	Advanced Sarcoma
NCIT:C155649	Advanced Sarcoma of the Extremity
NCIT:C171581	Advanced Sarcomatoid Renal Cell Carcinoma
NCIT:C168542	Advanced Skin Squamous Cell Carcinoma
NCIT:C156689	Advanced Small Intestinal Large Cell Neuroendocrine Carcinoma
NCIT:C156687	Advanced Small Intestinal Neuroendocrine Carcinoma
NCIT:C156688	Advanced Small Intestinal Small Cell Neuroendocrine Carcinoma
NCIT:C168727	Advanced Soft Tissue Leiomyosarcoma
NCIT:C162194	Advanced Soft Tissue Sarcoma
NCIT:C162653	Advanced Squamous Cell Carcinoma
NCIT:C153184	Advanced Synovial Sarcoma
NCIT:C159903	Advanced Thymic Carcinoma
NCIT:C180871	Advanced Thymic Neuroendocrine Neoplasm
NCIT:C173336	Advanced Thyroid Gland Anaplastic Carcinoma
NCIT:C170517	Advanced Thyroid Gland Carcinoma
NCIT:C163964	Advanced Thyroid Gland Medullary Carcinoma
NCIT:C172361	Advanced Transformed Non-Hodgkin Lymphoma
NCIT:C172091	Advanced Transitional Cell Carcinoma
NCIT:C175236	Advanced Triple-Negative Breast Carcinoma
NCIT:C171582	Advanced Unclassified Renal Cell Carcinoma
NCIT:C165781	Advanced Undifferentiated Pleomorphic Sarcoma
NCIT:C68665	Advanced Unfavorable Hodgkin Lymphoma
NCIT:C53284	Advanced Unfavorable Non-Hodgkin Lymphoma
NCIT:C153317	Advanced Unresectable Gastric Adenocarcinoma
NCIT:C163955	Advanced Ureter Urothelial Carcinoma
NCIT:C163963	Advanced Urethral Urothelial Carcinoma
NCIT:C148493	Advanced Urothelial Carcinoma
NCIT:C172450	Advanced Uterine Corpus Cancer
NCIT:C158383	Advanced Uterine Corpus Carcinosarcoma
NCIT:C148515	Advanced Uveal Melanoma
NCIT:C180920	Advanced Vaginal Adenocarcinoma
NCIT:C181029	Advanced Vaginal Adenosquamous Carcinoma
NCIT:C170788	Advanced Vaginal Carcinoma
NCIT:C181032	Advanced Vaginal Squamous Cell Carcinoma
NCIT:C180921	Advanced Vaginal Squamous Cell Carcinoma, Not Otherwise Specified
NCIT:C170786	Advanced Vulvar Carcinoma
NCIT:C34361	Affective Psychosis
NCIT:C155821	Age-Related Clonal Hematopoiesis
NCIT:C187704	Age-Related Macular Degeneration-13
NCIT:C174215	Age-Related Macular Degeneration-4
NCIT:C120864	Agenesis
NCIT:C28316	Aggravated Acne
NCIT:C27017	Aggravated Arthritis
NCIT:C35608	Aggravated Colitis
NCIT:C8598	Aggravated Epilepsy
NCIT:C9259	Aggravated Granuloma Annulare
NCIT:C3851	Aggravated Malignant Neoplasm
NCIT:C3846	Aggravated Neurofibromatosis
NCIT:C8492	Aggressive Adult Non-Hodgkin Lymphoma
NCIT:C178541	Aggressive B-Cell Non-Hodgkin Lymphoma
NCIT:C9244	Aggressive Non-Hodgkin Lymphoma
NCIT:C66796	Aggressive Osteoblastoma
NCIT:C174022	Aggressive Papillary Tumor
NCIT:C164185	Aggressive Prostate Adenocarcinoma
NCIT:C186732	Aggressive Systemic Mastocytosis Associated with Germ Cell Tumor
NCIT:C178547	Aggressive T-Cell Non-Hodgkin Lymphoma
NCIT:C171576	Aggressive Variant Prostate Carcinoma
NCIT:C34363	Agoraphobia without a History of Panic Disorder
NCIT:C165501	Aicardi-Goutieres Syndrome 1
NCIT:C165673	Aicardi-Goutieres Syndrome 2
NCIT:C168585	Aicardi-Goutieres Syndrome 7
NCIT:C50455	Air Embolism
NCIT:C99086	Airway Infantile Hemangioma
NCIT:C118434	Albright's Hereditary Osteodystrophy
NCIT:C92728	Alcohol Related Neurodevelopmental Disorder
NCIT:C27927	Alcohol-Related Carcinoma
NCIT:C27928	Alcohol-Related Esophageal Squamous Cell Carcinoma
NCIT:C27924	Alcohol-Related Hepatocellular Carcinoma
NCIT:C27929	Alcohol-Related Laryngeal Carcinoma
NCIT:C174184	Alcoholic Cirrhosis with Ascites
NCIT:C7177	Aleukemic Acute Lymphoblastic Leukemia
NCIT:C5631	Aleukemic Acute Lymphoblastic Leukemia Cutis
NCIT:C7176	Aleukemic Chronic Lymphocytic Leukemia
NCIT:C4343	Aleukemic Lymphoid Leukemia
NCIT:C27754	Alkylating Agent-Related Acute Myeloid Leukemia
NCIT:C27913	Alkylating Agent-Related Acute Myeloid Leukemia and Myelodysplastic Syndrome
NCIT:C7643	Alkylating Agent-Related Myelodysplastic Syndrome
NCIT:C26980	Allergic Arthritis
NCIT:C35308	Allergic Dermatitis due to Arnica
NCIT:C114842	Allograft Thrombosis
NCIT:C95536	Alpha Thalassemia Silent Carrier
NCIT:C95535	Alpha Thalassemia Trait
NCIT:C170774	Alveolar Ridge Squamous Cell Carcinoma
NCIT:C146894	Alzheimer's Disease 1
NCIT:C169104	Alzheimer's Disease 17
NCIT:C61248	Amegakaryocytosis
NCIT:C7497	Ameloblastic Carcinoma Derived From Odontogenic Cyst
NCIT:C7493	Ameloblastic Carcinoma-Primary Type
NCIT:C7496	Ameloblastic Carcinoma-Secondary Type (Dedifferentiated)
NCIT:C54298	Ameloblastic Carcinoma-Secondary Type (Dedifferentiated), Intraosseous
NCIT:C54299	Ameloblastic Carcinoma-Secondary Type (Dedifferentiated), Peripheral
NCIT:C3710	Ameloblastic Fibro-Odontoma
NCIT:C66800	Ameloblastic Fibrodentinoma
NCIT:C173739	Ameloblastic Fibrodentinosarcoma
NCIT:C4316	Ameloblastic Fibroma
NCIT:C173740	Ameloblastic Fibroodontosarcoma
NCIT:C4317	Ameloblastic Fibrosarcoma
NCIT:C34371	Ametropia
NCIT:C92642	Amnestic Disorder Due to a General Medical Condition
NCIT:C111911	Amniotic Fluid Embolism
NCIT:C157785	Amoebiasis
NCIT:C6657	Ampulla of Vater Adenoma, Intestinal-Type
NCIT:C134863	Ampulla of Vater Cancer by AJCC v7 Stage
NCIT:C134864	Ampulla of Vater Cancer by AJCC v8 Stage
NCIT:C95987	Ampulla of Vater Enterochromaffin Cell Serotonin-Producing Neuroendocrine Tumor
NCIT:C95989	Ampulla of Vater Gangliocytic Paraganglioma
NCIT:C95966	Ampulla of Vater Hepatoid Adenocarcinoma
NCIT:C27415	Ampulla of Vater Intestinal-Type Adenocarcinoma
NCIT:C95967	Ampulla of Vater Invasive Papillary Adenocarcinoma
NCIT:C95985	Ampulla of Vater Large Cell Neuroendocrine Carcinoma
NCIT:C95986	Ampulla of Vater Mixed Adenoneuroendocrine Carcinoma
NCIT:C95984	Ampulla of Vater Neuroendocrine Carcinoma
NCIT:C95980	Ampulla of Vater Neuroendocrine Neoplasm
NCIT:C95981	Ampulla of Vater Neuroendocrine Tumor
NCIT:C95982	Ampulla of Vater Neuroendocrine Tumor G1
NCIT:C95983	Ampulla of Vater Neuroendocrine Tumor G2
NCIT:C172673	Ampulla of Vater Neuroendocrine Tumor G3
NCIT:C135081	Ampulla of Vater Neuroendocrine Tumor by AJCC v8 Stage
NCIT:C95963	Ampulla of Vater Pancreatobiliary Type Adenocarcinoma
NCIT:C95988	Ampulla of Vater Somatostatin-Producing Neuroendocrine Tumor
NCIT:C6659	Ampulla of Vater Tubular Adenoma
NCIT:C27412	Ampulla of Vater Tubulovillous Adenoma
NCIT:C27419	Ampulla of Vater Undifferentiated Carcinoma
NCIT:C95965	Ampulla of Vater Undifferentiated Carcinoma with Osteoclast-Like Giant Cells
NCIT:C6658	Ampulla of Vater Villous Adenoma
NCIT:C95918	Ampullary Flat Intraepithelial Neoplasia, High Grade
NCIT:C95915	Ampullary Noninvasive Pancreatobiliary Papillary Neoplasm with High Grade Dysplasia
NCIT:C95914	Ampullary Noninvasive Pancreatobiliary Papillary Neoplasm with Low Grade Dysplasia
NCIT:C95913	Ampullary Noninvasive Papillary Neoplasm, Pancreatobiliary Type
NCIT:C35824	Amputation Neuroma
NCIT:C84553	Amyloid Neuropathy
NCIT:C41137	Amyloidoma
NCIT:C168749	Amyotrophic Lateral Sclerosis 1
NCIT:C168752	Amyotrophic Lateral Sclerosis 10, With or Without Frontotemporal Dementia
NCIT:C168753	Amyotrophic Lateral Sclerosis 11
NCIT:C168754	Amyotrophic Lateral Sclerosis 14, With or Without Frontotemporal Dementia
NCIT:C178411	Amyotrophic Lateral Sclerosis 23
NCIT:C168750	Amyotrophic Lateral Sclerosis 6, With or Without Frontotemporal Dementia
NCIT:C168751	Amyotrophic Lateral Sclerosis 8
NCIT:C7475	Anal Adenocarcinoma within Anorectal Fistula
NCIT:C133787	Anal Canal Cancer by AJCC v6 and v7 Stage
NCIT:C7490	Anal Canal Intraepithelial Neoplasia
NCIT:C96550	Anal Canal Large Cell Neuroendocrine Carcinoma
NCIT:C96553	Anal Canal Mixed Adenoneuroendocrine Carcinoma
NCIT:C96549	Anal Canal Neuroendocrine Carcinoma
NCIT:C96543	Anal Canal Neuroendocrine Tumor G1
NCIT:C96546	Anal Canal Neuroendocrine Tumor G2
NCIT:C96551	Anal Canal Small Cell Neuroendocrine Carcinoma
NCIT:C96554	Anal Canal Squamous Cell Papilloma
NCIT:C96529	Anal Canal Undifferentiated Carcinoma
NCIT:C133794	Anal Cancer by AJCC v8 Stage
NCIT:C4054	Anal Condyloma Acuminatum
NCIT:C7474	Anal Extramucosal (Perianal) Adenocarcinoma
NCIT:C139546	Anal Fibroadenoma
NCIT:C96699	Anal Hidradenoma Papilliferum
NCIT:C78169	Anal Infection
NCIT:C96693	Anal Inflammatory Cloacogenic Polyp
NCIT:C4595	Anal Intraepithelial Neoplasia
NCIT:C157574	Anal Intraepithelial Neoplasia 2
NCIT:C157575	Anal Intraepithelial Neoplasia 3
NCIT:C5602	Anal Kaposi Sarcoma
NCIT:C8390	Anal Leukoplakia
NCIT:C78170	Anal Mucositis
NCIT:C7407	Anal Precancerous Condition
NCIT:C79536	Anal Ulcer
NCIT:C27307	Anaplastic (Malignant) Intracranial Meningioma
NCIT:C8605	Anaplastic (Malignant) Intraspinal Meningioma
NCIT:C84347	Anaplastic Astroblastoma, MN1-Altered
NCIT:C129291	Anaplastic Astrocytoma, IDH-Wildtype
NCIT:C129292	Anaplastic Astrocytoma, Not Otherwise Specified
NCIT:C5966	Anaplastic Brain Stem Astrocytoma
NCIT:C7446	Anaplastic Brain Stem Glioma
NCIT:C5124	Anaplastic Diencephalic Astrocytoma
NCIT:C49204	Anaplastic Embryonal Rhabdomyosarcoma
NCIT:C6952	Anaplastic Kidney Wilms Tumor
NCIT:C39674	Anaplastic Large Cell Lymphoma, Giant Cell Rich Subtype
NCIT:C7200	Anaplastic Large Cell Lymphoma, Lymphomatoid Papulosis-Like Histology
NCIT:C39675	Anaplastic Large Cell Lymphoma, Sarcomatoid Subtype
NCIT:C39676	Anaplastic Large Cell Lymphoma, Signet Ring-Like Subtype
NCIT:C6916	Anaplastic Lymphoma
NCIT:C7247	Anaplastic Lymphoma Post-Transplant Lymphoproliferative Disorder
NCIT:C92625	Anaplastic Medulloblastoma
NCIT:C129324	Anaplastic Oligoastrocytoma, Not Otherwise Specified
NCIT:C129321	Anaplastic Oligodendroglioma, IDH-Mutant and 1p/19q-Codeleted
NCIT:C129322	Anaplastic Oligodendroglioma, Not Otherwise Specified
NCIT:C118421	Anaplastic Plasmacytoma
NCIT:C129327	Anaplastic Pleomorphic Xanthoastrocytoma
NCIT:C154496	Anaplastic Sarcoma of the Kidney
NCIT:C131760	Anastomosing Hemangioma
NCIT:C139534	Anatomic Stage 0 Breast Cancer AJCC v8
NCIT:C139535	Anatomic Stage I Breast Cancer AJCC v8
NCIT:C139536	Anatomic Stage IA Breast Cancer AJCC v8
NCIT:C139537	Anatomic Stage IB Breast Cancer AJCC v8
NCIT:C139538	Anatomic Stage II Breast Cancer AJCC v8
NCIT:C139539	Anatomic Stage IIA Breast Cancer AJCC v8
NCIT:C139540	Anatomic Stage IIB Breast Cancer AJCC v8
NCIT:C139541	Anatomic Stage III Breast Cancer AJCC v8
NCIT:C139542	Anatomic Stage IIIA Breast Cancer AJCC v8
NCIT:C139543	Anatomic Stage IIIB Breast Cancer AJCC v8
NCIT:C139544	Anatomic Stage IIIC Breast Cancer AJCC v8
NCIT:C139545	Anatomic Stage IV Breast Cancer AJCC v8
NCIT:C6556	Ancient Schwannoma
NCIT:C35175	Ancylostomiasis due to Ancylostoma Braziliense
NCIT:C35366	Ancylostomiasis due to Ancylostoma Ceylanicum
NCIT:C34374	Ancylostomiasis due to Ancylostoma Duodenale
NCIT:C48454	Androgen-Producing Adrenal Cortical Adenoma
NCIT:C131655	Anemia due to Decreased Production
NCIT:C34384	Anemia due to Disorder of Glutathione Metabolism
NCIT:C35469	Anemia due to Disorder of Nucleotide Metabolism
NCIT:C131656	Anemia due to Increased Destruction
NCIT:C133885	Anetoderma
NCIT:C38383	Aneuploid Dysplastic Oral Leukoplakia
NCIT:C40970	Angiocentric Immunoproliferative Lesion
NCIT:C3799	Angiofibroma
NCIT:C177323	Angiofibroma of Soft Tissue
NCIT:C141294	Angioimmunoblastic T-Cell Lymphoma by Ann Arbor Stage
NCIT:C2874	Angiokeratoma
NCIT:C49016	Angiomyofibroblastoma
NCIT:C66771	Angiomyosarcoma
NCIT:C27512	Angiosarcoma Associated with Lymphedema
NCIT:C9411	Angiosarcoma NCI Grade 2
NCIT:C9412	Angiosarcoma NCI Grade 3
NCIT:C40379	Angiosarcoma of the Skin of the Arm after Radical Mastectomy followed by Lymphedema
NCIT:C111908	Angiotensin Converting Enzyme Inhibitor Fetopathy
NCIT:C34639	Angle Closure Glaucoma
NCIT:C172303	Animal Allergy
NCIT:C157576	Ankyloblepharon-Ectodermal Defects-Cleft Lip/Palate
NCIT:C94797	Ann Arbor Stage I AIDS-Related Lymphoma
NCIT:C8080	Ann Arbor Stage I Adult Burkitt Lymphoma
NCIT:C9032	Ann Arbor Stage I Adult Hodgkin Lymphoma
NCIT:C8078	Ann Arbor Stage I Adult Immunoblastic Lymphoma
NCIT:C8079	Ann Arbor Stage I Adult Lymphoblastic Lymphoma
NCIT:C8102	Ann Arbor Stage I Adult Non-Hodgkin Lymphoma
NCIT:C8247	Ann Arbor Stage I Adult T-Cell Leukemia/Lymphoma
NCIT:C9252	Ann Arbor Stage I Aggressive Adult Non-Hodgkin Lymphoma
NCIT:C8672	Ann Arbor Stage I Angioimmunoblastic T-Cell Lymphoma
NCIT:C8871	Ann Arbor Stage I B Lymphoblastic Lymphoma
NCIT:C27308	Ann Arbor Stage I B-Cell Non-Hodgkin Lymphoma
NCIT:C8848	Ann Arbor Stage I Burkitt Lymphoma
NCIT:C8928	Ann Arbor Stage I Centroblastic Lymphoma
NCIT:C9185	Ann Arbor Stage I Childhood Burkitt Lymphoma
NCIT:C8056	Ann Arbor Stage I Childhood Hodgkin Lymphoma
NCIT:C9056	Ann Arbor Stage I Childhood Lymphoblastic Lymphoma
NCIT:C94791	Ann Arbor Stage I Childhood Non-Hodgkin Lymphoma
NCIT:C8854	Ann Arbor Stage I Diffuse Large B-Cell Lymphoma
NCIT:C8682	Ann Arbor Stage I Enteropathy-Associated T-Cell Lymphoma
NCIT:C5085	Ann Arbor Stage I Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue
NCIT:C8859	Ann Arbor Stage I Follicular Lymphoma
NCIT:C8071	Ann Arbor Stage I Grade 1 Follicular Lymphoma
NCIT:C8072	Ann Arbor Stage I Grade 2 Follicular Lymphoma
NCIT:C8073	Ann Arbor Stage I Grade 3 Follicular Lymphoma
NCIT:C8517	Ann Arbor Stage I Hodgkin Lymphoma
NCIT:C8464	Ann Arbor Stage I Indolent Adult Non-Hodgkin Lymphoma
NCIT:C5064	Ann Arbor Stage I Lymphocyte-Depleted Classic Hodgkin Lymphoma
NCIT:C8318	Ann Arbor Stage I Lymphoma
NCIT:C8653	Ann Arbor Stage I Lymphoplasmacytic Lymphoma
NCIT:C8465	Ann Arbor Stage I Mantle Cell Lymphoma
NCIT:C68678	Ann Arbor Stage I Marginal Zone Lymphoma
NCIT:C8690	Ann Arbor Stage I Mature T- and NK-Cell Lymphoma
NCIT:C8834	Ann Arbor Stage I Mixed Cellularity Classic Hodgkin Lymphoma
NCIT:C8670	Ann Arbor Stage I Nasal Type NK/T-Cell Lymphoma
NCIT:C8864	Ann Arbor Stage I Nodal Marginal Zone Lymphoma
NCIT:C5634	Ann Arbor Stage I Nodular Lymphocyte Predominant Hodgkin Lymphoma
NCIT:C8839	Ann Arbor Stage I Nodular Sclerosis Classic Hodgkin Lymphoma
NCIT:C8520	Ann Arbor Stage I Non-Hodgkin Lymphoma
NCIT:C8659	Ann Arbor Stage I Noncutaneous Anaplastic Large Cell Lymphoma
NCIT:C115029	Ann Arbor Stage I Noncutaneous Childhood Anaplastic Large Cell Lymphoma
NCIT:C8876	Ann Arbor Stage I Primary Mediastinal (Thymic) Large B-Cell Lymphoma
NCIT:C8070	Ann Arbor Stage I Small Lymphocytic Lymphoma
NCIT:C5012	Ann Arbor Stage I Subdiaphragmatic Hodgkin Lymphoma
NCIT:C5065	Ann Arbor Stage I Subdiaphragmatic Lymphocyte-Depleted Classic Hodgkin Lymphoma
NCIT:C5075	Ann Arbor Stage I Subdiaphragmatic Mixed Cellularity Classic Hodgkin Lymphoma
NCIT:C5073	Ann Arbor Stage I Subdiaphragmatic Nodular Lymphocyte Predominant Hodgkin Lymphoma
NCIT:C5079	Ann Arbor Stage I Subdiaphragmatic Nodular Sclerosis Classic Hodgkin Lymphoma
NCIT:C5011	Ann Arbor Stage I Supradiaphragmatic Hodgkin Lymphoma
NCIT:C5066	Ann Arbor Stage I Supradiaphragmatic Lymphocyte-Depleted Classic Hodgkin Lymphoma
NCIT:C5076	Ann Arbor Stage I Supradiaphragmatic Mixed Cellularity Classic Hodgkin Lymphoma
NCIT:C5074	Ann Arbor Stage I Supradiaphragmatic Nodular Lymphocyte Predominant Hodgkin Lymphoma
NCIT:C5080	Ann Arbor Stage I Supradiaphragmatic Nodular Sclerosis Classic Hodgkin Lymphoma
NCIT:C8665	Ann Arbor Stage I T-Cell Non-Hodgkin Lymphoma
NCIT:C3911	Ann Arbor Stage IA Hodgkin Lymphoma
NCIT:C5632	Ann Arbor Stage IB Hodgkin Lymphoma
NCIT:C94798	Ann Arbor Stage II AIDS-Related Lymphoma
NCIT:C8126	Ann Arbor Stage II Adult Burkitt Lymphoma
NCIT:C8564	Ann Arbor Stage II Adult Contiguous Immunoblastic Lymphoma
NCIT:C9033	Ann Arbor Stage II Adult Hodgkin Lymphoma
NCIT:C8124	Ann Arbor Stage II Adult Immunoblastic Lymphoma
NCIT:C8125	Ann Arbor Stage II Adult Lymphoblastic Lymphoma
NCIT:C8565	Ann Arbor Stage II Adult Non-Contiguous Immunoblastic Lymphoma
NCIT:C8103	Ann Arbor Stage II Adult Non-Hodgkin Lymphoma
NCIT:C8248	Ann Arbor Stage II Adult T-Cell Leukemia/Lymphoma
NCIT:C68686	Ann Arbor Stage II Aggressive Adult Non-Hodgkin Lymphoma
NCIT:C8677	Ann Arbor Stage II Angioimmunoblastic T-Cell Lymphoma
NCIT:C8937	Ann Arbor Stage II B Lymphoblastic Lymphoma
NCIT:C8843	Ann Arbor Stage II B-Cell Non-Hodgkin Lymphoma
NCIT:C8849	Ann Arbor Stage II Burkitt Lymphoma
NCIT:C8929	Ann Arbor Stage II Centroblastic Lymphoma
NCIT:C9186	Ann Arbor Stage II Childhood Burkitt Lymphoma
NCIT:C8055	Ann Arbor Stage II Childhood Hodgkin Lymphoma
NCIT:C9057	Ann Arbor Stage II Childhood Lymphoblastic Lymphoma
NCIT:C94792	Ann Arbor Stage II Childhood Non-Hodgkin Lymphoma
NCIT:C8472	Ann Arbor Stage II Contiguous Adult Aggressive Non-Hodgkin Lymphoma
NCIT:C9193	Ann Arbor Stage II Contiguous Adult Burkitt Lymphoma
NCIT:C8467	Ann Arbor Stage II Contiguous Adult Indolent Non-Hodgkin Lymphoma
NCIT:C8476	Ann Arbor Stage II Contiguous Adult Lymphoblastic Lymphoma
NCIT:C8466	Ann Arbor Stage II Contiguous Adult Non-Hodgkin Lymphoma
NCIT:C8473	Ann Arbor Stage II Contiguous Mantle Cell Lymphoma
NCIT:C8855	Ann Arbor Stage II Diffuse Large B-Cell Lymphoma
NCIT:C8683	Ann Arbor Stage II Enteropathy-Associated T-Cell Lymphoma
NCIT:C5086	Ann Arbor Stage II Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue
NCIT:C8860	Ann Arbor Stage II Follicular Lymphoma
NCIT:C8468	Ann Arbor Stage II Grade 1 Contiguous Follicular Lymphoma
NCIT:C8116	Ann Arbor Stage II Grade 1 Follicular Lymphoma
NCIT:C9194	Ann Arbor Stage II Grade 1 Non-Contiguous Follicular Lymphoma
NCIT:C8469	Ann Arbor Stage II Grade 2 Contiguous Follicular Lymphoma
NCIT:C8117	Ann Arbor Stage II Grade 2 Follicular Lymphoma
NCIT:C9195	Ann Arbor Stage II Grade 2 Non-Contiguous Follicular Lymphoma
NCIT:C8470	Ann Arbor Stage II Grade 3 Contiguous Follicular Lymphoma
NCIT:C8119	Ann Arbor Stage II Grade 3 Follicular Lymphoma
NCIT:C9196	Ann Arbor Stage II Grade 3 Non-Contiguous Follicular Lymphoma
NCIT:C8518	Ann Arbor Stage II Hodgkin Lymphoma
NCIT:C68688	Ann Arbor Stage II Indolent Adult Non-Hodgkin Lymphoma
NCIT:C5067	Ann Arbor Stage II Lymphocyte-Depleted Classic Hodgkin Lymphoma
NCIT:C8319	Ann Arbor Stage II Lymphoma
NCIT:C8654	Ann Arbor Stage II Lymphoplasmacytic Lymphoma
NCIT:C9202	Ann Arbor Stage II Mantle Cell Lymphoma
NCIT:C68679	Ann Arbor Stage II Marginal Zone Lymphoma
