mondo_id	mondo_label	synonym_scope	synonym_scope_mondo	synonym	synonym_exact	synonym_broad	synonym_narrow	synonym_related	source_id	source_label	synonym_type	mondo_evidence	case
MONDO:0014234	reticulate acropigmentation of Kitamura	oio:hasExactSynonym	oio:hasRelatedSynonym	RAK	RAK				Orphanet:178307	Reticulate acropigmentation of Kitamura	MONDO:ABBREVIATION	OMIM:615537, MONDO:Lexical	
MONDO:0014306	vasculitis due to ADA2 deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	PAN	PAN				Orphanet:767	Polyarteritis nodosa	MONDO:ABBREVIATION	OMIM:615688, MONDO:Lexical	
MONDO:0014311	autosomal recessive spinocerebellar ataxia 15	oio:hasExactSynonym	oio:hasRelatedSynonym	Salih ataxia	Salih ataxia				Orphanet:404499	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to RUBCN deficiency		OMIM:615705	
MONDO:0014369	postaxial polydactyly-anterior pituitary anomalies-facial dysmorphism syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Culler-Jones syndrome	Culler-Jones syndrome				Orphanet:420584	Postaxial polydactyly-anterior pituitary anomalies-facial dysmorphism syndrome		OMIM:615849, MONDO:Lexical	
MONDO:0014379	ADNP-related multiple congenital anomalies - intellectual disability - autism spectrum disorder	oio:hasExactSynonym	oio:hasRelatedSynonym	Helsmoortel-VAN DER AA syndrome	Helsmoortel-VAN DER AA syndrome				Orphanet:404448	ADNP syndrome		OMIM:615873, MONDO:Lexical	
MONDO:0014419	ataxia - intellectual disability - oculomotor apraxia - cerebellar cysts syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	PORETTI-Boltshauser syndrome	PORETTI-Boltshauser syndrome				Orphanet:370022	Ataxia-intellectual disability-oculomotor apraxia-cerebellar cysts syndrome		OMIM:615960, MONDO:Lexical	
MONDO:0014471	mitochondrial proton-transporting ATP synthase complex deficiency	oio:hasExactSynonym	oio:hasNarrowSynonym	isolated mitochondrial respiratory chain complex V deficiency	isolated mitochondrial respiratory chain complex V deficiency				Orphanet:254913	Isolated ATP synthase deficiency		Orphanet:254913	
MONDO:0014498	familial cold autoinflammatory syndrome 4	oio:hasExactSynonym	oio:hasRelatedSynonym	FCAS4	FCAS4				Orphanet:576349	NLRC4-related familial cold autoinflammatory syndrome	MONDO:ABBREVIATION	OMIM:616115, MONDO:Lexical	
MONDO:0014510	fatty acyl-CoA reductase 1 deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	peroxisomal fatty acyl-CoA reductase 1 disorder	peroxisomal fatty acyl-CoA reductase 1 disorder				Orphanet:438178	Fatty acyl-CoA reductase 1 deficiency		OMIM:616154, MONDO:Lexical	
MONDO:0014510	fatty acyl-CoA reductase 1 deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	PFCRD	PFCRD				Orphanet:438178	Fatty acyl-CoA reductase 1 deficiency	MONDO:ABBREVIATION	OMIM:616154, MONDO:Lexical	
MONDO:0014527	progeroid features-hepatocellular carcinoma predisposition syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	RUIJS-Aalfs syndrome	RUIJS-Aalfs syndrome				Orphanet:435953	Progeroid features-hepatocellular carcinoma predisposition syndrome		OMIM:616200, MONDO:Lexical	
MONDO:0014529	cerebellar-facial-dental syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	CEREBELLOFACIODENTAL syndrome	CEREBELLOFACIODENTAL syndrome				Orphanet:444072	Cerebellar-facial-dental syndrome		OMIM:616202, MONDO:Lexical	
MONDO:0014563	mitochondrial short-chain Enoyl-Coa hydratase 1 deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	ECHS1D	ECHS1D				Orphanet:653880	Mitochondrial short-chain enoyl-CoA hydratase 1 deficiency	MONDO:ABBREVIATION	OMIM:616277, MONDO:Lexical	
MONDO:0014611	multiple mitochondrial dysfunctions syndrome 4	oio:hasExactSynonym	oio:hasRelatedSynonym	MMDS4	MMDS4				Orphanet:457406	Multiple mitochondrial dysfunctions syndrome type 4	MONDO:ABBREVIATION	OMIM:616370, MONDO:Lexical	
MONDO:0014708	ring chromosome 14	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 14	Ring 14				Orphanet:1440	Ring chromosome 14 syndrome		GARD:0006072	
MONDO:0014716	macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	SMITH-Kingsmore syndrome	SMITH-Kingsmore syndrome				Orphanet:457485	Macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome		OMIM:616638	
MONDO:0014723	PMP22-RAI1 contiguous gene duplication syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	YUAN-Harel-Lupski syndrome	YUAN-Harel-Lupski syndrome				Orphanet:477817	PMP22-RAI1 contiguous gene duplication syndrome		OMIM:616652	
MONDO:0014741	DeSanto-Shinawi syndrome due to WAC point mutation	oio:hasExactSynonym	oio:hasBroadSynonym	DESANTO-SHINAWI syndrome	DESANTO-SHINAWI syndrome				Orphanet:466943	WAC-related facial dysmorphism-developmental delay-behavioral abnormalities syndrome		OMIM:616708	
MONDO:0014741	DeSanto-Shinawi syndrome due to WAC point mutation	oio:hasExactSynonym	oio:hasBroadSynonym	Desanto-Shinawi syndrome	Desanto-Shinawi syndrome				Orphanet:466943	WAC-related facial dysmorphism-developmental delay-behavioral abnormalities syndrome		OMIM:616708	
MONDO:0014741	DeSanto-Shinawi syndrome due to WAC point mutation	oio:hasExactSynonym	oio:hasBroadSynonym	DESSH	DESSH				Orphanet:466943	WAC-related facial dysmorphism-developmental delay-behavioral abnormalities syndrome	MONDO:ABBREVIATION	OMIM:616708	
MONDO:0014866	Charcot-Marie-Tooth disease axonal type 2T	oio:hasExactSynonym	oio:hasRelatedSynonym	AR-CMT2T	AR-CMT2T				Orphanet:495274	Charcot-Marie-Tooth disease type 2T		DOID:0110160	
MONDO:0014866	Charcot-Marie-Tooth disease axonal type 2T	oio:hasExactSynonym	oio:hasRelatedSynonym	autosomal recessive axonal Charcot-Marie-Tooth disease type 2T	autosomal recessive axonal Charcot-Marie-Tooth disease type 2T				Orphanet:495274	Charcot-Marie-Tooth disease type 2T		DOID:0110160	
MONDO:0014918	tall stature-intellectual disability-renal anomalies syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	THAUVIN-robinet-Faivre syndrome	THAUVIN-robinet-Faivre syndrome				Orphanet:500095	Tall stature-intellectual disability-renal anomalies syndrome		OMIM:617107	
MONDO:0014936	ZTTK syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Zhu-Tokita-Takenouchi-Kim syndrome	Zhu-Tokita-Takenouchi-Kim syndrome				Orphanet:500150	Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome		OMIM:617140	
MONDO:0015040	myelodysplastic syndrome with excess blasts-1	oio:hasExactSynonym	oio:hasRelatedSynonym	refractory anemia with excess blasts type 1	refractory anemia with excess blasts type 1				Orphanet:100019	Myelodysplastic neoplasm with increased blasts type 1		Orphanet:100019	
MONDO:0015041	myelodysplastic syndrome with excess blasts-2	oio:hasExactSynonym	oio:hasRelatedSynonym	refractory anemia with excess blasts type 2	refractory anemia with excess blasts type 2				Orphanet:100020	Myelodysplastic neoplasm with increased blasts type 2		Orphanet:100020	
MONDO:0015167	amniotic band syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	amniotic band sequence	amniotic band sequence				Orphanet:295000	Amniotic band syndrome		OMIM:217100	
MONDO:0015168	arthrogryposis multiplex congenita	oio:hasExactSynonym	oio:hasRelatedSynonym	amyoplasia congenita	amyoplasia congenita				Orphanet:488586	Congenital amyoplasia		Orphanet:1037	
MONDO:0015177	metaphyseal anadysplasia	oio:hasExactSynonym	oio:hasRelatedSynonym	MAD	MAD				Orphanet:2457	Mandibuloacral dysplasia	MONDO:ABBREVIATION	GARD:0003562	
MONDO:0015264	cryptogenic organizing pneumonia	oio:hasExactSynonym	oio:hasRelatedSynonym	constrictive bronchiolitis	constrictive bronchiolitis				Orphanet:1303	Bronchiolitis obliterans		GARD:0005961	
MONDO:0015265	bronchiolitis obliterans syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	obliterative bronchiolitis	obliterative bronchiolitis				Orphanet:1303	Bronchiolitis obliterans		Orphanet:1303, DOID:2799	
MONDO:0015275	partial atrioventricular canal	oio:hasExactSynonym	oio:hasRelatedSynonym	partial AVSD	partial AVSD				Orphanet:1330	Partial atrioventricular septal defect		GARD:0004229	
MONDO:0015301	primary cutaneous amyloidosis	oio:hasExactSynonym	oio:hasNarrowSynonym	PLCA	PLCA				Orphanet:137807	Primary cutaneous amyloidosis	MONDO:ABBREVIATION	Orphanet:137807	
MONDO:0015387	nasolacrimal duct cyst	oio:hasExactSynonym	oio:hasRelatedSynonym	dacryocystocele	dacryocystocele				Orphanet:141083	Nasolacrimal duct cyst		Orphanet:141083	
MONDO:0015431	ring chromosome 10	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 10	Ring 10				Orphanet:1438	Ring chromosome 10 syndrome		GARD:0001322	
MONDO:0015432	ring chromosome 12	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 12	Ring 12				Orphanet:1439	Ring chromosome 12 syndrome		GARD:0001325	
MONDO:0015433	ring chromosome 17	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 17	Ring 17				Orphanet:1441	Ring chromosome 17 syndrome		GARD:0004724	
MONDO:0015434	ring chromosome 18	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 18	Ring 18				Orphanet:1442	Ring chromosome 18 syndrome		GARD:0006077	
MONDO:0015435	ring chromosome 19	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 19	Ring 19				Orphanet:1443	Ring chromosome 19 syndrome		GARD:0001333	
MONDO:0015436	ring chromosome 20	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 20	Ring 20				Orphanet:1444	Ring chromosome 20 syndrome		GARD:0001334	
MONDO:0015438	ring chromosome 22	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 22	Ring 22				Orphanet:1446	Ring chromosome 22 syndrome		GARD:0001336	
MONDO:0015439	ring chromosome 4	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 4	Ring 4				Orphanet:1447	Ring chromosome 4 syndrome		GARD:0001339	
MONDO:0015440	ring chromosome 6	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 6	Ring 6				Orphanet:1448	Ring chromosome 6 syndrome		GARD:0006095	
MONDO:0015441	ring chromosome 7	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 7	Ring 7				Orphanet:1449	Ring chromosome 7 syndrome		GARD:0001345	
MONDO:0015611	neutral lipid storage disease	oio:hasExactSynonym	oio:hasNarrowSynonym	Chanarin-Dorfman syndrome	Chanarin-Dorfman syndrome				Orphanet:98907	Neutral lipid storage disease with ichthyosis		DOID:0050729	
MONDO:0015665	scleromyxedema	oio:hasExactSynonym	oio:hasRelatedSynonym	papular mucinosis	papular mucinosis				Orphanet:86795	Localized lichen myxedematosus		MESH:D053718	
MONDO:0015725	mosaic trisomy 14	oio:hasExactSynonym	oio:hasRelatedSynonym	Mosaic trisomy chromosome 14	Mosaic trisomy chromosome 14				Orphanet:1703	Mosaic trisomy 14		GARD:0001327	
MONDO:0015725	mosaic trisomy 14	oio:hasExactSynonym	oio:hasRelatedSynonym	trisomy 14 mosaicism	trisomy 14 mosaicism				Orphanet:1703	Mosaic trisomy 14		GARD:0001327	
MONDO:0015771	mosaic trisomy 7	oio:hasExactSynonym	oio:hasRelatedSynonym	Mosaic trisomy chromosome 7	Mosaic trisomy chromosome 7				Orphanet:1747	Mosaic trisomy 7		GARD:0005354	
MONDO:0015771	mosaic trisomy 7	oio:hasExactSynonym	oio:hasRelatedSynonym	trisomy 7 mosaicism	trisomy 7 mosaicism				Orphanet:1747	Mosaic trisomy 7		GARD:0005354	
MONDO:0015867	vaginal carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	vaginal malignant epithelial tumor	vaginal malignant epithelial tumor				Orphanet:180247	Vaginal carcinoma		Orphanet:180247	
MONDO:0015873	Paget disease of the nipple	oio:hasExactSynonym	oio:hasBroadSynonym	Paget disease of the breast	Paget disease of the breast				Orphanet:180275	Paget disease of the nipple		Orphanet:180275	
MONDO:0015873	Paget disease of the nipple	oio:hasExactSynonym	oio:hasBroadSynonym	mammary Paget disease	mammary Paget disease				Orphanet:180275	Paget disease of the nipple		Orphanet:180275	
MONDO:0015951	hereditary photodermatosis	oio:hasExactSynonym	oio:hasBroadSynonym	photogenodermatosis	photogenodermatosis				Orphanet:183490	Genetic photodermatosis		Orphanet:183490	
MONDO:0015951	hereditary photodermatosis	oio:hasExactSynonym	oio:hasBroadSynonym	photogénodermatose	photogénodermatose				Orphanet:183490	Genetic photodermatosis		Orphanet:183490	
MONDO:0015991	citrullinemia	oio:hasExactSynonym	oio:hasNarrowSynonym	ass deficiency	ass deficiency				Orphanet:247525	Citrullinemia type I		DOID:9273	
MONDO:0016002	Ehlers-Danlos syndrome, kyphoscoliotic type 1	oio:hasExactSynonym	oio:hasNarrowSynonym	EDS VIA	EDS VIA				Orphanet:1900	Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency		Orphanet:1900	
MONDO:0016002	Ehlers-Danlos syndrome, kyphoscoliotic type 1	oio:hasExactSynonym	oio:hasNarrowSynonym	Ehlers-Danlos syndrome type 6A	Ehlers-Danlos syndrome type 6A				Orphanet:1900	Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency		Orphanet:1900	
MONDO:0016011	fetal alcohol syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	alcohol-related birth defects	alcohol-related birth defects				Orphanet:1915	Fetal alcohol syndrome		Orphanet:1915	
MONDO:0016011	fetal alcohol syndrome	oio:hasExactSynonym	oio:hasBroadSynonym	fetal alcohol spectrum disorders	fetal alcohol spectrum disorders				Orphanet:1915	Fetal alcohol syndrome		Orphanet:1915	
MONDO:0016011	fetal alcohol syndrome	oio:hasExactSynonym	oio:hasBroadSynonym	FASD	FASD				Orphanet:1915	Fetal alcohol syndrome	MONDO:ABBREVIATION	Orphanet:1915	
MONDO:0016014	fetal minoxidil syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	minoxidil antenatal exposure	minoxidil antenatal exposure				Orphanet:1918	Fetal minoxidil syndrome		GARD:0002308	
MONDO:0016025	myoclonic-astatic epilepsy	oio:hasExactSynonym	oio:hasRelatedSynonym	mae	mae				Orphanet:1942	Myoclonic-astatic epilepsy		Orphanet:1942	
MONDO:0016029	esthesioneuroblastoma	oio:hasExactSynonym	oio:hasRelatedSynonym	olfactory neuroblastoma	olfactory neuroblastoma				Orphanet:1957	Esthesioneuroblastoma		Orphanet:1957	
MONDO:0016100	rippling muscle disease with myasthenia gravis	oio:hasExactSynonym	oio:hasBroadSynonym	acquired rippling muscle disease	acquired rippling muscle disease				Orphanet:206575	Rippling muscle disease with myasthenia gravis		Orphanet:206575	
MONDO:0016143	qualitative or quantitative defects of gamma-sarcoglycan	oio:hasExactSynonym	oio:hasNarrowSynonym	gamma-sarcoglycanopathy	gamma-sarcoglycanopathy				Orphanet:353	Gamma-sarcoglycan-related limb-girdle muscular dystrophy R5		ORCID:0000-0002-6601-2165	
MONDO:0016168	cryopyrin-associated periodic syndrome	oio:hasExactSynonym	oio:hasBroadSynonym	caps	caps				Orphanet:208650	NLRP3-associated autoinflammatory disease		Orphanet:208650	
MONDO:0016168	cryopyrin-associated periodic syndrome	oio:hasExactSynonym	oio:hasBroadSynonym	caps	caps				Orphanet:464343	Catastrophic antiphospholipid syndrome		Orphanet:208650	
MONDO:0016207	phacoanaphylactic uveitis	oio:hasExactSynonym	oio:hasRelatedSynonym	lens-induced iridocyclitis	lens-induced iridocyclitis				Orphanet:209959	Phacoanaphylactic uveitis		Orphanet:209959	
MONDO:0016255	uterine corpus mixed epithelial and mesenchymal neoplasm	oio:hasExactSynonym	oio:hasNarrowSynonym	mixed epithelial and mesenchymal cancer of corpus uteri	mixed epithelial and mesenchymal cancer of corpus uteri				Orphanet:213589	Malignant mixed epithelial and mesenchymal tumor of corpus uteri		Orphanet:213589	
MONDO:0016259	carcinosarcoma of the corpus uteri	oio:hasExactSynonym	oio:hasBroadSynonym	uterine carcinosarcoma	uterine carcinosarcoma				Orphanet:213610	Carcinosarcoma of the corpus uteri		Orphanet:213610, NCIT:C9180	
MONDO:0016264	autoimmune hepatitis	oio:hasExactSynonym	oio:hasRelatedSynonym	AIH	AIH				Orphanet:2137	Autoimmune hepatitis	MONDO:ABBREVIATION	GARD:0005871	
MONDO:0016266	squamous cell carcinoma of the corpus uteri	oio:hasExactSynonym	oio:hasRelatedSynonym	endometrial squamous cell carcinoma	endometrial squamous cell carcinoma				Orphanet:213716	Squamous cell carcinoma of the corpus uteri		Orphanet:213716	
MONDO:0016267	undifferentiated carcinoma of the corpus uteri	oio:hasExactSynonym	oio:hasRelatedSynonym	endometrial undifferentiated carcinoma	endometrial undifferentiated carcinoma				Orphanet:213721	Undifferentiated carcinoma of the corpus uteri		Orphanet:213721	
MONDO:0016272	transitional cell carcinoma of the corpus uteri	oio:hasExactSynonym	oio:hasRelatedSynonym	endometrial transitional cell carcinoma	endometrial transitional cell carcinoma				Orphanet:213746	Transitional cell carcinoma of the corpus uteri		Orphanet:213746	
MONDO:0016333	familial dilated cardiomyopathy	oio:hasExactSynonym	oio:hasRelatedSynonym	DCM	DCM				Orphanet:79456	Diffuse cutaneous mastocytosis	MONDO:ABBREVIATION	GARD:0000221	
MONDO:0016367	dermatomyositis	oio:hasExactSynonym	oio:hasNarrowSynonym	adult dermatomyositis	adult dermatomyositis				Orphanet:221	Dermatomyositis		Orphanet:221, GARD:0006263	
MONDO:0016370	Marchiafava-Bignami disease	oio:hasExactSynonym	oio:hasRelatedSynonym	MBD	MBD				Orphanet:221074	Marchiafava-Bignami disease	MONDO:ABBREVIATION	GARD:0006971	
MONDO:0016374	cranial neuralgia	oio:hasExactSynonym	oio:hasNarrowSynonym	facial neuralgia	facial neuralgia				Orphanet:221109	Cranial neuralgia		Orphanet:221109	
MONDO:0016521	muscular pseudohypertrophy-hypothyroidism syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Hoffman syndrome	Hoffman syndrome				Orphanet:567502	B-cell immunodeficiency-limb anomaly-urogenital malformation syndrome		Orphanet:2349	
MONDO:0016528	limb body wall complex	oio:hasExactSynonym	oio:hasRelatedSynonym	body stalk anomaly	body stalk anomaly				Orphanet:2369	Limb body wall complex		GARD:0003251	
MONDO:0016581	conotruncal heart malformations	oio:hasExactSynonym	oio:hasRelatedSynonym	conotruncal anomaly face syndrome	conotruncal anomaly face syndrome				Orphanet:567	22q11.2 deletion syndrome		OMIM:217095	
MONDO:0016654	ring chromosome 5	oio:hasExactSynonym	oio:hasRelatedSynonym	Ring 5	Ring 5				Orphanet:251043	Ring chromosome 5 syndrome		GARD:0010841	
MONDO:0016660	autosomal recessive primary microcephaly	oio:hasExactSynonym	oio:hasBroadSynonym	true microcephaly	true microcephaly				Orphanet:2512	Autosomal recessive primary microcephaly		Orphanet:2512	
MONDO:0016692	pilomyxoid astrocytoma	oio:hasExactSynonym	oio:hasRelatedSynonym	PMA	PMA				Orphanet:454706	Progressive muscular atrophy	MONDO:ABBREVIATION	ONCOTREE:PMA	
MONDO:0016713	central nervous system Ewing sarcoma/peripheral primitive neuroectodermal tumor	oio:hasExactSynonym	oio:hasRelatedSynonym	CNS PNET	CNS PNET				Orphanet:251870	Central nervous system embryonal tumor		Orphanet:251870	
MONDO:0016713	central nervous system Ewing sarcoma/peripheral primitive neuroectodermal tumor	oio:hasExactSynonym	oio:hasRelatedSynonym	central nervous system primitive neuroectodermal tumor	central nervous system primitive neuroectodermal tumor				Orphanet:251870	Central nervous system embryonal tumor		Orphanet:251870	
MONDO:0016745	diffuse leptomeningeal melanocytosis	oio:hasExactSynonym	oio:hasBroadSynonym	leptomeningeal melanomatosis	leptomeningeal melanomatosis				Orphanet:252031	Diffuse leptomeningeal melanocytosis		Orphanet:252031	
MONDO:0016747	primary melanoma of the central nervous system	oio:hasExactSynonym	oio:hasNarrowSynonym	malignant melanoma of meninges	malignant melanoma of meninges				Orphanet:252050	Primary melanoma of the central nervous system		Orphanet:252050	
MONDO:0016747	primary melanoma of the central nervous system	oio:hasExactSynonym	oio:hasRelatedSynonym	primary melanoma of the CNS	primary melanoma of the CNS				Orphanet:252050	Primary melanoma of the central nervous system		GARD:0012016	
MONDO:0016828	autosomal recessive sideroblastic anemia	oio:hasExactSynonym	oio:hasBroadSynonym	congenital sideroblastic anemia	congenital sideroblastic anemia				Orphanet:260305	Autosomal recessive sideroblastic anemia		Orphanet:260305	
MONDO:0016862	Alagille syndrome due to a JAG1 point mutation	oio:hasExactSynonym	oio:hasRelatedSynonym	Alagille-Watson syndrome	Alagille-Watson syndrome				Orphanet:52	Alagille syndrome		OMIM:118450	
MONDO:0016862	Alagille syndrome due to a JAG1 point mutation	oio:hasExactSynonym	oio:hasRelatedSynonym	arteriohepatic dysplasia	arteriohepatic dysplasia				Orphanet:52	Alagille syndrome		OMIM:118450	
MONDO:0016945	partial duplication of the short arm of chromosome 8	oio:hasExactSynonym	oio:hasRelatedSynonym	Duplication 8p	Duplication 8p				Orphanet:264450	Trisomy 8p		GARD:0005361	
MONDO:0016994	microcephalic osteodysplastic primordial dwarfism types I and III	oio:hasExactSynonym	oio:hasNarrowSynonym	Taybi-Linder syndrome	Taybi-Linder syndrome				Orphanet:2636	Microcephalic osteodysplastic primordial dwarfism types I and III		Orphanet:2636	
MONDO:0017069	spina bifida cystica	oio:hasExactSynonym	oio:hasRelatedSynonym	open spina bifida	open spina bifida				Orphanet:268369	Open spinal dysraphism		MESH:D016137	
MONDO:0017069	spina bifida cystica	oio:hasExactSynonym	oio:hasRelatedSynonym	spina bifida aperta	spina bifida aperta				Orphanet:268369	Open spinal dysraphism		MESH:D016137	
MONDO:0017069	spina bifida cystica	oio:hasExactSynonym	oio:hasNarrowSynonym	myelomeningocele	myelomeningocele				Orphanet:93969	Open spinal dysraphism with a myelomeningocele		NCIT:C101201	
MONDO:0017138	Opitz G/BBB syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Opitz BBBG syndrome	Opitz BBBG syndrome				Orphanet:2745	Opitz GBBB syndrome		GARD:0000193	
MONDO:0017178	osteochondritis dissecans	oio:hasExactSynonym	oio:hasRelatedSynonym	osteochondritis dissecans and short stature	osteochondritis dissecans and short stature				Orphanet:251262	Familial osteochondritis dissecans		Orphanet:251262	
MONDO:0017282	alveolar echinococcosis	oio:hasExactSynonym	oio:hasRelatedSynonym	echinococcus multilocularis infection	echinococcus multilocularis infection				Orphanet:284	Alveolar echinococcosis		DOID:12148	
MONDO:0017314	Ehlers-Danlos syndrome, vascular type	oio:hasExactSynonym	oio:hasRelatedSynonym	vEDS	vEDS				Orphanet:286	Vascular Ehlers-Danlos syndrome		GARD:0002082	
MONDO:0017314	Ehlers-Danlos syndrome, vascular type	oio:hasExactSynonym	oio:hasRelatedSynonym	vascular EDS	vascular EDS				Orphanet:286	Vascular Ehlers-Danlos syndrome		GARD:0002082	
MONDO:0017362	neuralgic amyotrophy	oio:hasExactSynonym	oio:hasBroadSynonym	brachial plexus neuritis	brachial plexus neuritis				Orphanet:2901	Neuralgic amyotrophy		Orphanet:2901	
MONDO:0017363	idiopathic chronic eosinophilic pneumonia	oio:hasExactSynonym	oio:hasBroadSynonym	chronic eosinophilic pneumonia	chronic eosinophilic pneumonia				Orphanet:2902	Idiopathic chronic eosinophilic pneumonia		Orphanet:2902	
MONDO:0017385	malignant migrating partial seizures of infancy	oio:hasExactSynonym	oio:hasBroadSynonym	MPSI	MPSI				Orphanet:293181	Malignant migrating focal seizures of infancy	MONDO:ABBREVIATION	Orphanet:293181	
MONDO:0017385	malignant migrating partial seizures of infancy	oio:hasExactSynonym	oio:hasBroadSynonym	MPSI	MPSI				Orphanet:579	Mucopolysaccharidosis type 1	MONDO:ABBREVIATION	Orphanet:293181	
MONDO:0017569	de Barsy syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	progeroid syndrome, de Barsy type	progeroid syndrome, de Barsy type				Orphanet:2962	De Barsy syndrome		GARD:0000049	
MONDO:0017570	leukocyte adhesion deficiency	oio:hasExactSynonym	oio:hasBroadSynonym	LAD	LAD				Orphanet:2968	Leukocyte adhesion deficiency	MONDO:ABBREVIATION	Orphanet:2968	
MONDO:0017617	acquired adult-onset immunodeficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	adult-onset immunodeficiency with acquired Anti-interferon-gamma autoantibodies	adult-onset immunodeficiency with acquired Anti-interferon-gamma autoantibodies				Orphanet:306431	Adult-onset immunodeficiency with anti-interferon-gamma autoantibodies		GARD:0011992	
MONDO:0017668	intellectual disability-short stature-hypertelorism syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Stoll-Géraudel-Chauvin syndrome	Stoll-Géraudel-Chauvin syndrome				Orphanet:3074	Intellectual disability-short stature-hypertelorism syndrome		GARD:0003514	
MONDO:0017827	malignant peripheral nerve sheath tumor	oio:hasExactSynonym	oio:hasBroadSynonym	neurofibrosarcoma	neurofibrosarcoma				Orphanet:3148	Malignant peripheral nerve sheath tumor		Orphanet:3148, NCIT:C3798	
MONDO:0017851	erythrokeratodermia variabilis	oio:hasExactSynonym	oio:hasRelatedSynonym	keratosis extremitatum hereditaria progrediens	keratosis extremitatum hereditaria progrediens				Orphanet:495	Transgrediens et progrediens palmoplantar keratoderma		GARD:0003096	
MONDO:0017851	erythrokeratodermia variabilis	oio:hasExactSynonym	oio:hasRelatedSynonym	keratosis palmoplantaris transgrediens et progrediens	keratosis palmoplantaris transgrediens et progrediens				Orphanet:495	Transgrediens et progrediens palmoplantar keratoderma		OMIM:133200, MESH:C536154, GARD:0003096	
MONDO:0017858	acute erythroid leukemia	oio:hasExactSynonym	oio:hasRelatedSynonym	Erythroleukemia	Erythroleukemia				Orphanet:318	Acute erythroid leukemia		Orphanet:318	
MONDO:0017881	Kyasanur forest disease	oio:hasExactSynonym	oio:hasRelatedSynonym	monkey disease	monkey disease				Orphanet:319254	Kyasanur forest disease		Orphanet:319254	
MONDO:0017881	Kyasanur forest disease	oio:hasExactSynonym	oio:hasRelatedSynonym	monkey fever	monkey fever				Orphanet:319254	Kyasanur forest disease		Orphanet:319254	
MONDO:0017919	exstrophy-epispadias complex	oio:hasExactSynonym	oio:hasNarrowSynonym	bladder exstrophy-epispadias-cloacal extrophy complex	bladder exstrophy-epispadias-cloacal extrophy complex				Orphanet:322	Exstrophy-epispadias complex		Orphanet:322	
MONDO:0017919	exstrophy-epispadias complex	oio:hasExactSynonym	oio:hasNarrowSynonym	BEEC	BEEC				Orphanet:322	Exstrophy-epispadias complex	MONDO:ABBREVIATION	Orphanet:322	
MONDO:0017939	classic multiminicore myopathy	oio:hasExactSynonym	oio:hasBroadSynonym	classic MmD	classic MmD				Orphanet:324604	Classic multiminicore myopathy		Orphanet:324604	
MONDO:0017939	classic multiminicore myopathy	oio:hasExactSynonym	oio:hasBroadSynonym	classic multiminicore disease	classic multiminicore disease				Orphanet:324604	Classic multiminicore myopathy		Orphanet:324604	
MONDO:0018027	duplication/inversion 15q11	oio:hasExactSynonym	oio:hasRelatedSynonym	Isodicentric chromosome 15 syndrome	Isodicentric chromosome 15 syndrome				Orphanet:3306	Inverted duplicated chromosome 15 syndrome		GARD:0005153	
