subject_id	subject_label	comment
ICD10WHO:B53.8		Unmapped
ICD10WHO:B54		Unmapped
ICD10WHO:B55		Unmapped
ICD10WHO:B55.0		Unmapped
ICD10WHO:B55.1		Unmapped
ICD10WHO:B55.2		Unmapped
ICD10WHO:B55.9		Unmapped
ICD10WHO:B56		Unmapped
ICD10WHO:B56.0		Unmapped
ICD10WHO:B56.1		Unmapped
ICD10WHO:B56.9		Unmapped
ICD10WHO:B57		Unmapped
ICD10WHO:B57.0		Unmapped
ICD10WHO:B57.1		Unmapped
ICD10WHO:B57.2		Unmapped
ICD10WHO:B57.3		Unmapped
ICD10WHO:B57.4		Unmapped
ICD10WHO:B57.5		Unmapped
ICD10WHO:B58		Unmapped
ICD10WHO:B58.0		Unmapped
ICD10WHO:B58.1		Unmapped
ICD10WHO:B58.2		Unmapped
ICD10WHO:B58.3		Unmapped
ICD10WHO:B58.8		Unmapped
ICD10WHO:B58.9		Unmapped
ICD10WHO:B60		Unmapped
ICD10WHO:B60.0		Unmapped
ICD10WHO:B60.1		Unmapped
ICD10WHO:B60.2		Unmapped
ICD10WHO:B60.8		Unmapped
ICD10WHO:B64		Unmapped
ICD10WHO:B65		Unmapped
ICD10WHO:B65-B83		Unmapped
ICD10WHO:B65.0		Unmapped
ICD10WHO:B65.1		Unmapped
ICD10WHO:B65.2		Unmapped
ICD10WHO:B65.3		Unmapped
ICD10WHO:B65.8		Unmapped
ICD10WHO:B65.9		Unmapped
ICD10WHO:B66		Unmapped
ICD10WHO:B66.0		Unmapped
ICD10WHO:B66.1		Unmapped
ICD10WHO:B66.2		Unmapped
ICD10WHO:B66.3		Unmapped
ICD10WHO:B66.4		Unmapped
ICD10WHO:B66.5		Unmapped
ICD10WHO:B66.8		Unmapped
ICD10WHO:B66.9		Unmapped
ICD10WHO:B67		Unmapped
ICD10WHO:B67.0		Unmapped
ICD10WHO:B67.1		Unmapped
ICD10WHO:B67.2		Unmapped
ICD10WHO:B67.3		Unmapped
ICD10WHO:B67.4		Unmapped
ICD10WHO:B67.5		Unmapped
ICD10WHO:B67.6		Unmapped
ICD10WHO:B67.7		Unmapped
ICD10WHO:B67.8		Unmapped
ICD10WHO:B67.9		Unmapped
ICD10WHO:B68		Unmapped
ICD10WHO:B68.0		Unmapped
ICD10WHO:B68.1		Unmapped
ICD10WHO:B68.9		Unmapped
ICD10WHO:B69		Unmapped
ICD10WHO:B69.0		Unmapped
ICD10WHO:B69.1		Unmapped
ICD10WHO:B69.8		Unmapped
ICD10WHO:B69.9		Unmapped
ICD10WHO:B70		Unmapped
ICD10WHO:B70.0		Unmapped
ICD10WHO:B70.1		Unmapped
ICD10WHO:B71		Unmapped
ICD10WHO:B71.0		Unmapped
ICD10WHO:B71.1		Unmapped
ICD10WHO:B71.8		Unmapped
ICD10WHO:B71.9		Unmapped
ICD10WHO:B72		Unmapped
ICD10WHO:B73		Unmapped
ICD10WHO:B74		Unmapped
ICD10WHO:B74.0		Unmapped
ICD10WHO:B74.1		Unmapped
ICD10WHO:B74.2		Unmapped
ICD10WHO:B74.3		Unmapped
ICD10WHO:B74.4		Unmapped
ICD10WHO:B74.8		Unmapped
ICD10WHO:B74.9		Unmapped
ICD10WHO:B75		Unmapped
ICD10WHO:B76		Unmapped
ICD10WHO:B76.0		Unmapped
ICD10WHO:B76.1		Unmapped
ICD10WHO:B76.8		Unmapped
ICD10WHO:B76.9		Unmapped
ICD10WHO:B77		Unmapped
ICD10WHO:B77.0		Unmapped
ICD10WHO:B77.8		Unmapped
ICD10WHO:B77.9		Unmapped
ICD10WHO:B78		Unmapped
ICD10WHO:B78.0		Unmapped
ICD10WHO:B78.1		Unmapped
ICD10WHO:B78.7		Unmapped
ICD10WHO:B78.9		Unmapped
ICD10WHO:B79		Unmapped
ICD10WHO:B80		Unmapped
ICD10WHO:B81		Unmapped
ICD10WHO:B81.0		Unmapped
ICD10WHO:B81.1		Unmapped
ICD10WHO:B81.2		Unmapped
ICD10WHO:B81.3		Unmapped
ICD10WHO:B81.4		Unmapped
ICD10WHO:B81.8		Unmapped
ICD10WHO:B82		Unmapped
ICD10WHO:B82.0		Unmapped
ICD10WHO:B82.9		Unmapped
ICD10WHO:B83		Unmapped
ICD10WHO:B83.0		Unmapped
ICD10WHO:B83.1		Unmapped
ICD10WHO:B83.2		Unmapped
ICD10WHO:B83.3		Unmapped
ICD10WHO:B83.4		Unmapped
ICD10WHO:B83.8		Unmapped
ICD10WHO:B83.9		Unmapped
ICD10WHO:B85		Unmapped
ICD10WHO:B85-B89		Unmapped
ICD10WHO:B85.0		Unmapped
ICD10WHO:B85.1		Unmapped
ICD10WHO:B85.2		Unmapped
ICD10WHO:B85.3		Unmapped
ICD10WHO:B85.4		Unmapped
ICD10WHO:B86		Unmapped
ICD10WHO:B87		Unmapped
ICD10WHO:B87.0		Unmapped
ICD10WHO:B87.1		Unmapped
ICD10WHO:B87.2		Unmapped
ICD10WHO:B87.3		Unmapped
ICD10WHO:B87.4		Unmapped
ICD10WHO:B87.8		Unmapped
ICD10WHO:B87.9		Unmapped
ICD10WHO:B88		Unmapped
ICD10WHO:B88.0		Unmapped
ICD10WHO:B88.1		Unmapped
ICD10WHO:B88.2		Unmapped
ICD10WHO:B88.3		Unmapped
ICD10WHO:B88.8		Unmapped
ICD10WHO:B88.9		Unmapped
ICD10WHO:B89		Unmapped
ICD10WHO:B90		Unmapped
ICD10WHO:B90-B94		Unmapped
ICD10WHO:B90.0		Unmapped
ICD10WHO:B90.1		Unmapped
ICD10WHO:B90.2		Unmapped
ICD10WHO:B90.8		Unmapped
ICD10WHO:B90.9		Unmapped
ICD10WHO:B91		Unmapped
ICD10WHO:B92		Unmapped
ICD10WHO:B94		Unmapped
ICD10WHO:B94.0		Unmapped
ICD10WHO:B94.1		Unmapped
ICD10WHO:B94.2		Unmapped
ICD10WHO:B94.8		Unmapped
ICD10WHO:B94.9		Unmapped
ICD10WHO:B95		Unmapped
ICD10WHO:B95-B98		Unmapped
ICD10WHO:B95.0		Unmapped
ICD10WHO:B95.1		Unmapped
ICD10WHO:B95.2		Unmapped
ICD10WHO:B95.3		Unmapped
ICD10WHO:B95.4		Unmapped
ICD10WHO:B95.5		Unmapped
ICD10WHO:B95.6		Unmapped
ICD10WHO:B95.7		Unmapped
ICD10WHO:B95.8		Unmapped
ICD10WHO:B96		Unmapped
ICD10WHO:B96.0		Unmapped
ICD10WHO:B96.1		Unmapped
ICD10WHO:B96.2		Unmapped
ICD10WHO:B96.3		Unmapped
ICD10WHO:B96.4		Unmapped
ICD10WHO:B96.5		Unmapped
ICD10WHO:B96.6		Unmapped
ICD10WHO:B96.7		Unmapped
ICD10WHO:B96.8		Unmapped
ICD10WHO:B97		Unmapped
ICD10WHO:B97.0		Unmapped
ICD10WHO:B97.1		Unmapped
ICD10WHO:B97.2		Unmapped
ICD10WHO:B97.3		Unmapped
ICD10WHO:B97.4		Unmapped
ICD10WHO:B97.5		Unmapped
ICD10WHO:B97.6		Unmapped
ICD10WHO:B97.7		Unmapped
ICD10WHO:B97.8		Unmapped
ICD10WHO:B98		Unmapped
ICD10WHO:B98.0		Unmapped
ICD10WHO:B98.1		Unmapped
ICD10WHO:B99		Unmapped
ICD10WHO:B99-B99		Unmapped
ICD10WHO:C00		Unmapped
ICD10WHO:C00-C14		Unmapped
ICD10WHO:C00-C75		Unmapped
ICD10WHO:C00-C97		Unmapped
ICD10WHO:C00.0		Unmapped
ICD10WHO:C00.1		Unmapped
ICD10WHO:C00.2		Unmapped
ICD10WHO:C00.3		Unmapped
ICD10WHO:C00.4		Unmapped
ICD10WHO:C00.5		Unmapped
ICD10WHO:C00.6		Unmapped
ICD10WHO:C00.8		Unmapped
ICD10WHO:C00.9		Unmapped
ICD10WHO:C01		Unmapped
ICD10WHO:C02		Unmapped
ICD10WHO:C02.0		Unmapped
ICD10WHO:C02.1		Unmapped
ICD10WHO:C02.2		Unmapped
ICD10WHO:C02.3		Unmapped
ICD10WHO:C02.4		Unmapped
ICD10WHO:C02.8		Unmapped
ICD10WHO:C02.9		Unmapped
ICD10WHO:C03		Unmapped
ICD10WHO:C03.0		Unmapped
ICD10WHO:C03.1		Unmapped
ICD10WHO:C03.9		Unmapped
ICD10WHO:C04		Unmapped
ICD10WHO:C04.0		Unmapped
ICD10WHO:C04.1		Unmapped
ICD10WHO:C04.8		Unmapped
ICD10WHO:C04.9		Unmapped
ICD10WHO:C05		Unmapped
ICD10WHO:C05.0		Unmapped
ICD10WHO:C05.1		Unmapped
ICD10WHO:C05.2		Unmapped
ICD10WHO:C05.8		Unmapped
ICD10WHO:C05.9		Unmapped
ICD10WHO:C06		Unmapped
ICD10WHO:C06.0		Unmapped
ICD10WHO:C06.1		Unmapped
ICD10WHO:C06.2		Unmapped
ICD10WHO:C06.8		Unmapped
ICD10WHO:C06.9		Unmapped
ICD10WHO:C07		Unmapped
ICD10WHO:C08		Unmapped
ICD10WHO:C08.0		Unmapped
ICD10WHO:C08.1		Unmapped
ICD10WHO:C08.8		Unmapped
ICD10WHO:C08.9		Unmapped
ICD10WHO:C09		Unmapped
ICD10WHO:C09.0		Unmapped
ICD10WHO:C09.1		Unmapped
ICD10WHO:C09.8		Unmapped
ICD10WHO:C09.9		Unmapped
ICD10WHO:C10		Unmapped
ICD10WHO:C10.0		Unmapped
ICD10WHO:C10.1		Unmapped
ICD10WHO:C10.2		Unmapped
ICD10WHO:C10.3		Unmapped
ICD10WHO:C10.4		Unmapped
ICD10WHO:C10.8		Unmapped
ICD10WHO:C10.9		Unmapped
ICD10WHO:C11		Unmapped
ICD10WHO:C11.0		Unmapped
ICD10WHO:C11.1		Unmapped
ICD10WHO:C11.2		Unmapped
ICD10WHO:C11.3		Unmapped
ICD10WHO:C11.8		Unmapped
ICD10WHO:C11.9		Unmapped
ICD10WHO:C12		Unmapped
ICD10WHO:C13		Unmapped
ICD10WHO:C13.0		Unmapped
ICD10WHO:C13.1		Unmapped
ICD10WHO:C13.2		Unmapped
ICD10WHO:C13.8		Unmapped
ICD10WHO:C13.9		Unmapped
ICD10WHO:C14		Unmapped
ICD10WHO:C14.0		Unmapped
ICD10WHO:C14.2		Unmapped
ICD10WHO:C14.8		Unmapped
ICD10WHO:C15		Unmapped
ICD10WHO:C15-C26		Unmapped
ICD10WHO:C15.0		Unmapped
ICD10WHO:C15.1		Unmapped
ICD10WHO:C15.2		Unmapped
ICD10WHO:C15.3		Unmapped
ICD10WHO:C15.4		Unmapped
ICD10WHO:C15.5		Unmapped
ICD10WHO:C15.8		Unmapped
ICD10WHO:C15.9		Unmapped
ICD10WHO:C16		Unmapped
ICD10WHO:C16.0		Unmapped
ICD10WHO:C16.1		Unmapped
ICD10WHO:C16.2		Unmapped
ICD10WHO:C16.3		Unmapped
ICD10WHO:C16.4		Unmapped
ICD10WHO:C16.5		Unmapped
ICD10WHO:C16.6		Unmapped
ICD10WHO:C16.8		Unmapped
ICD10WHO:C16.9		Unmapped
ICD10WHO:C17		Unmapped
ICD10WHO:C17.0		Unmapped
ICD10WHO:C17.1		Unmapped
ICD10WHO:C17.2		Unmapped
ICD10WHO:C17.3		Unmapped
ICD10WHO:C17.8		Unmapped
ICD10WHO:C17.9		Unmapped
ICD10WHO:C18		Unmapped
ICD10WHO:C18.0		Unmapped
ICD10WHO:C18.1		Unmapped
ICD10WHO:C18.2		Unmapped
ICD10WHO:C18.3		Unmapped
ICD10WHO:C18.4		Unmapped
ICD10WHO:C18.5		Unmapped
ICD10WHO:C18.6		Unmapped
ICD10WHO:C18.7		Unmapped
ICD10WHO:C18.8		Unmapped
ICD10WHO:C18.9		Unmapped
ICD10WHO:C19		Unmapped
ICD10WHO:C20		Unmapped
ICD10WHO:C21		Unmapped
ICD10WHO:C21.0		Unmapped
ICD10WHO:C21.1		Unmapped
ICD10WHO:C21.2		Unmapped
ICD10WHO:C21.8		Unmapped
ICD10WHO:C22		Unmapped
ICD10WHO:C22.0		Unmapped
ICD10WHO:C22.1		Unmapped
ICD10WHO:C22.2		Unmapped
ICD10WHO:C22.3		Unmapped
ICD10WHO:C22.4		Unmapped
ICD10WHO:C22.7		Unmapped
ICD10WHO:C22.9		Unmapped
ICD10WHO:C23		Unmapped
ICD10WHO:C24		Unmapped
ICD10WHO:C24.0		Unmapped
ICD10WHO:C24.1		Unmapped
ICD10WHO:C24.8		Unmapped
ICD10WHO:C24.9		Unmapped
ICD10WHO:C25		Unmapped
ICD10WHO:C25.0		Unmapped
ICD10WHO:C25.1		Unmapped
ICD10WHO:C25.2		Unmapped
ICD10WHO:C25.3		Unmapped
ICD10WHO:C25.4		Unmapped
ICD10WHO:C25.7		Unmapped
ICD10WHO:C25.8		Unmapped
ICD10WHO:C25.9		Unmapped
ICD10WHO:C26		Unmapped
ICD10WHO:C26.0		Unmapped
ICD10WHO:C26.1		Unmapped
ICD10WHO:C26.8		Unmapped
ICD10WHO:C26.9		Unmapped
ICD10WHO:C30		Unmapped
ICD10WHO:C30-C39		Unmapped
ICD10WHO:C30.0		Unmapped
ICD10WHO:C30.1		Unmapped
ICD10WHO:C31		Unmapped
ICD10WHO:C31.0		Unmapped
ICD10WHO:C31.1		Unmapped
ICD10WHO:C31.2		Unmapped
ICD10WHO:C31.3		Unmapped
ICD10WHO:C31.8		Unmapped
ICD10WHO:C31.9		Unmapped
ICD10WHO:C32		Unmapped
ICD10WHO:C32.0		Unmapped
ICD10WHO:C32.1		Unmapped
ICD10WHO:C32.2		Unmapped
ICD10WHO:C32.3		Unmapped
ICD10WHO:C32.8		Unmapped
ICD10WHO:C32.9		Unmapped
ICD10WHO:C33		Unmapped
ICD10WHO:C34		Unmapped
ICD10WHO:C34.0		Unmapped
ICD10WHO:C34.1		Unmapped
ICD10WHO:C34.2		Unmapped
ICD10WHO:C34.3		Unmapped
ICD10WHO:C34.8		Unmapped
ICD10WHO:C34.9		Unmapped
ICD10WHO:C37		Unmapped
ICD10WHO:C38		Unmapped
ICD10WHO:C38.0		Unmapped
ICD10WHO:C38.1		Unmapped
ICD10WHO:C38.2		Unmapped
ICD10WHO:C38.3		Unmapped
ICD10WHO:C38.4		Unmapped
ICD10WHO:C38.8		Unmapped
ICD10WHO:C39		Unmapped
ICD10WHO:C39.0		Unmapped
ICD10WHO:C39.8		Unmapped
ICD10WHO:C39.9		Unmapped
ICD10WHO:C40		Unmapped
ICD10WHO:C40-C41		Unmapped
ICD10WHO:C40.0		Unmapped
ICD10WHO:C40.1		Unmapped
ICD10WHO:C40.2		Unmapped
ICD10WHO:C40.3		Unmapped
ICD10WHO:C40.8		Unmapped
ICD10WHO:C40.9		Unmapped
ICD10WHO:C41		Unmapped
ICD10WHO:C41.0		Unmapped
ICD10WHO:C41.1		Unmapped
ICD10WHO:C41.2		Unmapped
ICD10WHO:C41.3		Unmapped
ICD10WHO:C41.4		Unmapped
ICD10WHO:C41.8		Unmapped
ICD10WHO:C41.9		Unmapped
ICD10WHO:C43		Unmapped
ICD10WHO:C43-C44		Unmapped
ICD10WHO:C43.0		Unmapped
ICD10WHO:C43.1		Unmapped
ICD10WHO:C43.2		Unmapped
ICD10WHO:C43.3		Unmapped
ICD10WHO:C43.4		Unmapped
ICD10WHO:C43.5		Unmapped
ICD10WHO:C43.6		Unmapped
ICD10WHO:C43.7		Unmapped
ICD10WHO:C43.8		Unmapped
ICD10WHO:C43.9		Unmapped
ICD10WHO:C44		Unmapped
ICD10WHO:C44.0		Unmapped
ICD10WHO:C44.1		Unmapped
ICD10WHO:C44.2		Unmapped
ICD10WHO:C44.3		Unmapped
ICD10WHO:C44.4		Unmapped
ICD10WHO:C44.5		Unmapped
ICD10WHO:C44.6		Unmapped
ICD10WHO:C44.7		Unmapped
ICD10WHO:C44.8		Unmapped
ICD10WHO:C44.9		Unmapped
ICD10WHO:C45		Unmapped
ICD10WHO:C45-C49		Unmapped
ICD10WHO:C45.0		Unmapped
ICD10WHO:C45.1		Unmapped
ICD10WHO:C45.2		Unmapped
ICD10WHO:C45.7		Unmapped
ICD10WHO:C45.9		Unmapped
ICD10WHO:C46		Unmapped
ICD10WHO:C46.0		Unmapped
ICD10WHO:C46.1		Unmapped
ICD10WHO:C46.2		Unmapped
ICD10WHO:C46.3		Unmapped
ICD10WHO:C46.7		Unmapped
ICD10WHO:C46.8		Unmapped
ICD10WHO:C46.9		Unmapped
ICD10WHO:C47		Unmapped
ICD10WHO:C47.0		Unmapped
ICD10WHO:C47.1		Unmapped
ICD10WHO:C47.2		Unmapped
ICD10WHO:C47.3		Unmapped
ICD10WHO:C47.4		Unmapped
ICD10WHO:C47.5		Unmapped
ICD10WHO:C47.6		Unmapped
ICD10WHO:C47.8		Unmapped
ICD10WHO:C47.9		Unmapped
ICD10WHO:C48		Unmapped
ICD10WHO:C48.0		Unmapped
ICD10WHO:C48.1		Unmapped
ICD10WHO:C48.2		Unmapped
ICD10WHO:C48.8		Unmapped
ICD10WHO:C49		Unmapped
ICD10WHO:C49.0		Unmapped
ICD10WHO:C49.1		Unmapped
ICD10WHO:C49.2		Unmapped
ICD10WHO:C49.3		Unmapped
ICD10WHO:C49.4		Unmapped
ICD10WHO:C49.5		Unmapped
ICD10WHO:C49.6		Unmapped
ICD10WHO:C49.8		Unmapped
ICD10WHO:C49.9		Unmapped
ICD10WHO:C50		Unmapped
ICD10WHO:C50-C50		Unmapped
ICD10WHO:C50.0		Unmapped
ICD10WHO:C50.1		Unmapped
ICD10WHO:C50.2		Unmapped
ICD10WHO:C50.3		Unmapped
ICD10WHO:C50.4		Unmapped
ICD10WHO:C50.5		Unmapped
ICD10WHO:C50.6		Unmapped
ICD10WHO:C50.8		Unmapped
ICD10WHO:C50.9		Unmapped
ICD10WHO:C51		Unmapped
ICD10WHO:C51-C58		Unmapped
ICD10WHO:C51.0		Unmapped
ICD10WHO:C51.1		Unmapped
ICD10WHO:C51.2		Unmapped
ICD10WHO:C51.8		Unmapped
ICD10WHO:C51.9		Unmapped
ICD10WHO:C52		Unmapped
ICD10WHO:C53		Unmapped
ICD10WHO:C53.0		Unmapped
ICD10WHO:C53.1		Unmapped
ICD10WHO:C53.8		Unmapped
ICD10WHO:C53.9		Unmapped
ICD10WHO:C54		Unmapped
ICD10WHO:C54.0		Unmapped
ICD10WHO:C54.1		Unmapped
ICD10WHO:C54.2		Unmapped
ICD10WHO:C54.3		Unmapped
ICD10WHO:C54.8		Unmapped
ICD10WHO:C54.9		Unmapped
ICD10WHO:C55		Unmapped
ICD10WHO:C56		Unmapped
ICD10WHO:C57		Unmapped
ICD10WHO:C57.0		Unmapped
ICD10WHO:C57.1		Unmapped
ICD10WHO:C57.2		Unmapped
ICD10WHO:C57.3		Unmapped
ICD10WHO:C57.4		Unmapped
ICD10WHO:C57.7		Unmapped
ICD10WHO:C57.8		Unmapped
ICD10WHO:C57.9		Unmapped
ICD10WHO:C58		Unmapped
ICD10WHO:C60		Unmapped
ICD10WHO:C60-C63		Unmapped
ICD10WHO:C60.0		Unmapped
ICD10WHO:C60.1		Unmapped
ICD10WHO:C60.2		Unmapped
ICD10WHO:C60.8		Unmapped
ICD10WHO:C60.9		Unmapped
ICD10WHO:C61		Unmapped
ICD10WHO:C62		Unmapped
ICD10WHO:C62.0		Unmapped
ICD10WHO:C62.1		Unmapped
ICD10WHO:C62.9		Unmapped
ICD10WHO:C63		Unmapped
ICD10WHO:C63.0		Unmapped
ICD10WHO:C63.1		Unmapped
ICD10WHO:C63.2		Unmapped
ICD10WHO:C63.7		Unmapped
ICD10WHO:C63.8		Unmapped
ICD10WHO:C63.9		Unmapped
ICD10WHO:C64		Unmapped
ICD10WHO:C64-C68		Unmapped
ICD10WHO:C65		Unmapped
ICD10WHO:C66		Unmapped
ICD10WHO:C67		Unmapped
ICD10WHO:C67.0		Unmapped
ICD10WHO:C67.1		Unmapped
ICD10WHO:C67.2		Unmapped
ICD10WHO:C67.3		Unmapped
ICD10WHO:C67.4		Unmapped
ICD10WHO:C67.5		Unmapped
ICD10WHO:C67.6		Unmapped
ICD10WHO:C67.7		Unmapped
ICD10WHO:C67.8		Unmapped
ICD10WHO:C67.9		Unmapped
ICD10WHO:C68		Unmapped
ICD10WHO:C68.0		Unmapped
ICD10WHO:C68.1		Unmapped
ICD10WHO:C68.8		Unmapped
ICD10WHO:C68.9		Unmapped
ICD10WHO:C69		Unmapped
ICD10WHO:C69-C72		Unmapped
ICD10WHO:C69.0		Unmapped
ICD10WHO:C69.1		Unmapped
ICD10WHO:C69.2		Unmapped
ICD10WHO:C69.3		Unmapped
ICD10WHO:C69.4		Unmapped
ICD10WHO:C69.5		Unmapped
ICD10WHO:C69.6		Unmapped
ICD10WHO:C69.8		Unmapped
ICD10WHO:C69.9		Unmapped
ICD10WHO:C70		Unmapped
ICD10WHO:C70.0		Unmapped
ICD10WHO:C70.1		Unmapped
ICD10WHO:C70.9		Unmapped
ICD10WHO:C71		Unmapped
ICD10WHO:C71.0		Unmapped
ICD10WHO:C71.1		Unmapped
ICD10WHO:C71.2		Unmapped
ICD10WHO:C71.3		Unmapped
ICD10WHO:C71.4		Unmapped
ICD10WHO:C71.5		Unmapped
ICD10WHO:C71.6		Unmapped
ICD10WHO:C71.7		Unmapped
ICD10WHO:C71.8		Unmapped
ICD10WHO:C71.9		Unmapped
ICD10WHO:C72		Unmapped
ICD10WHO:C72.0		Unmapped
ICD10WHO:C72.1		Unmapped
ICD10WHO:C72.2		Unmapped
ICD10WHO:C72.3		Unmapped
ICD10WHO:C72.4		Unmapped
ICD10WHO:C72.5		Unmapped
ICD10WHO:C72.8		Unmapped
ICD10WHO:C72.9		Unmapped
ICD10WHO:C73		Unmapped
ICD10WHO:C73-C75		Unmapped
ICD10WHO:C74		Unmapped
ICD10WHO:C74.0		Unmapped
ICD10WHO:C74.1		Unmapped
ICD10WHO:C74.9		Unmapped
ICD10WHO:C75		Unmapped
ICD10WHO:C75.0		Unmapped
ICD10WHO:C75.1		Unmapped
ICD10WHO:C75.2		Unmapped
ICD10WHO:C75.3		Unmapped
ICD10WHO:C75.4		Unmapped
ICD10WHO:C75.5		Unmapped
ICD10WHO:C75.8		Unmapped
ICD10WHO:C75.9		Unmapped
ICD10WHO:C76		Unmapped
ICD10WHO:C76-C80		Unmapped
ICD10WHO:C76.0		Unmapped
ICD10WHO:C76.1		Unmapped
ICD10WHO:C76.2		Unmapped
ICD10WHO:C76.3		Unmapped
ICD10WHO:C76.4		Unmapped
ICD10WHO:C76.5		Unmapped
ICD10WHO:C76.7		Unmapped
ICD10WHO:C76.8		Unmapped
ICD10WHO:C77		Unmapped
ICD10WHO:C77.0		Unmapped
ICD10WHO:C77.1		Unmapped
ICD10WHO:C77.2		Unmapped
ICD10WHO:C77.3		Unmapped
ICD10WHO:C77.4		Unmapped
ICD10WHO:C77.5		Unmapped
ICD10WHO:C77.8		Unmapped
ICD10WHO:C77.9		Unmapped
ICD10WHO:C78		Unmapped
ICD10WHO:C78.0		Unmapped
ICD10WHO:C78.1		Unmapped
ICD10WHO:C78.2		Unmapped
ICD10WHO:C78.3		Unmapped
ICD10WHO:C78.4		Unmapped
ICD10WHO:C78.5		Unmapped
ICD10WHO:C78.6		Unmapped
ICD10WHO:C78.7		Unmapped
ICD10WHO:C78.8		Unmapped
ICD10WHO:C79		Unmapped
ICD10WHO:C79.0		Unmapped
ICD10WHO:C79.1		Unmapped
ICD10WHO:C79.2		Unmapped
ICD10WHO:C79.3		Unmapped
ICD10WHO:C79.4		Unmapped
ICD10WHO:C79.5		Unmapped
ICD10WHO:C79.6		Unmapped
ICD10WHO:C79.7		Unmapped
ICD10WHO:C79.8		Unmapped
ICD10WHO:C79.9		Unmapped
ICD10WHO:C80		Unmapped
ICD10WHO:C80.0		Unmapped
ICD10WHO:C80.9		Unmapped
ICD10WHO:C81		Unmapped
ICD10WHO:C81-C96		Unmapped
ICD10WHO:C81.0		Unmapped
ICD10WHO:C81.1		Unmapped
ICD10WHO:C81.2		Unmapped
ICD10WHO:C81.3		Unmapped
ICD10WHO:C81.4		Unmapped
ICD10WHO:C81.7		Unmapped
ICD10WHO:C81.9		Unmapped
ICD10WHO:C82		Unmapped
ICD10WHO:C82.0		Unmapped
ICD10WHO:C82.1		Unmapped
ICD10WHO:C82.2		Unmapped
ICD10WHO:C82.3		Unmapped
ICD10WHO:C82.4		Unmapped
ICD10WHO:C82.5		Unmapped
ICD10WHO:C82.6		Unmapped
ICD10WHO:C82.7		Unmapped
ICD10WHO:C82.9		Unmapped
ICD10WHO:C83		Unmapped
ICD10WHO:C83.0		Unmapped
ICD10WHO:C83.1		Unmapped
ICD10WHO:C83.3		Unmapped
ICD10WHO:C83.5		Unmapped
ICD10WHO:C83.7		Unmapped
ICD10WHO:C83.8		Unmapped
ICD10WHO:C83.9		Unmapped
ICD10WHO:C84		Unmapped
ICD10WHO:C84.0		Unmapped
ICD10WHO:C84.1		Unmapped
ICD10WHO:C84.4		Unmapped
ICD10WHO:C84.5		Unmapped
ICD10WHO:C84.6		Unmapped
ICD10WHO:C84.7		Unmapped
ICD10WHO:C84.8		Unmapped
ICD10WHO:C84.9		Unmapped
ICD10WHO:C85		Unmapped
ICD10WHO:C85.1		Unmapped
ICD10WHO:C85.2		Unmapped
ICD10WHO:C85.7		Unmapped
ICD10WHO:C85.9		Unmapped
ICD10WHO:C86		Unmapped
ICD10WHO:C86.0		Unmapped
ICD10WHO:C86.1		Unmapped
ICD10WHO:C86.2		Unmapped
ICD10WHO:C86.3		Unmapped
ICD10WHO:C86.4		Unmapped
ICD10WHO:C86.5		Unmapped
ICD10WHO:C86.6		Unmapped
ICD10WHO:C88		Unmapped
ICD10WHO:C88.0		Unmapped
ICD10WHO:C88.2		Unmapped
ICD10WHO:C88.3		Unmapped
ICD10WHO:C88.4		Unmapped
ICD10WHO:C88.7		Unmapped
ICD10WHO:C88.9		Unmapped
ICD10WHO:C90		Unmapped
ICD10WHO:C90.0		Unmapped
ICD10WHO:C90.1		Unmapped
ICD10WHO:C90.2		Unmapped
ICD10WHO:C90.3		Unmapped
ICD10WHO:C91		Unmapped
ICD10WHO:C91.0		Unmapped
ICD10WHO:C91.1		Unmapped
ICD10WHO:C91.3		Unmapped
ICD10WHO:C91.4		Unmapped
ICD10WHO:C91.5		Unmapped
ICD10WHO:C91.6		Unmapped
ICD10WHO:C91.7		Unmapped
ICD10WHO:C91.8		Unmapped
ICD10WHO:C91.9		Unmapped
ICD10WHO:C92		Unmapped
ICD10WHO:C92.0		Unmapped
ICD10WHO:C92.1		Unmapped
ICD10WHO:C92.2		Unmapped
ICD10WHO:C92.3		Unmapped
ICD10WHO:C92.4		Unmapped
ICD10WHO:C92.5		Unmapped
ICD10WHO:C92.6		Unmapped
ICD10WHO:C92.7		Unmapped
ICD10WHO:C92.8		Unmapped
ICD10WHO:C92.9		Unmapped
ICD10WHO:C93		Unmapped
ICD10WHO:C93.0		Unmapped
ICD10WHO:C93.1		Unmapped
ICD10WHO:C93.3		Unmapped
ICD10WHO:C93.7		Unmapped
ICD10WHO:C93.9		Unmapped
ICD10WHO:C94		Unmapped
ICD10WHO:C94.0		Unmapped
ICD10WHO:C94.2		Unmapped
ICD10WHO:C94.3		Unmapped
ICD10WHO:C94.4		Unmapped
ICD10WHO:C94.6		Unmapped
ICD10WHO:C94.7		Unmapped
ICD10WHO:C95		Unmapped
ICD10WHO:C95.0		Unmapped
ICD10WHO:C95.1		Unmapped
ICD10WHO:C95.7		Unmapped
ICD10WHO:C95.9		Unmapped
ICD10WHO:C96		Unmapped
ICD10WHO:C96.0		Unmapped
ICD10WHO:C96.2		Unmapped
ICD10WHO:C96.4		Unmapped
ICD10WHO:C96.5		Unmapped
ICD10WHO:C96.6		Unmapped
ICD10WHO:C96.7		Unmapped
