subject_id	object_id	subject_label	object_label	in_icd10cm
MONDO:0014306	MONDO:0015489	vasculitis due to ADA2 deficiency	predominantly medium-vessel vasculitis	True
MONDO:0000959	MONDO:0024633	malignant hypertensive renal disease	hypertensive nephropathy	True
MONDO:0030885	MONDO:0005144	amyotrophic lateral sclerosis 26 with or without frontotemporal dementia	familial amyotrophic lateral sclerosis	True
MONDO:0010621	MONDO:0023603	CHILD syndrome	hereditary disorder of connective tissue	True
MONDO:0011416	MONDO:0018214	generalized epilepsy with febrile seizures plus, type 1	generalized epilepsy with febrile seizures plus	True
MONDO:0009495	MONDO:0015159	Keutel syndrome	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	True
MONDO:0006137	MONDO:0022394	cervical intraepithelial neoplasia grade 2/3	cervical intraepithelial neoplasia	True
MONDO:0858974	MONDO:0002254	breast implant illness	syndromic disease	True
MONDO:0019852	MONDO:0016072	inherited primary ovarian failure	anomaly of puberty or/and menstrual cycle of genetic origin	True
MONDO:0009684	MONDO:0003847	muscular hypertonia, lethal	hereditary disease	True
MONDO:0019346	MONDO:0031422	sialidosis type 1	familial mucolipidosis	True
MONDO:0013263	MONDO:0800404	retinitis pigmentosa 54		True
MONDO:0003433	MONDO:0004972	water-clear cell adenoma	adenoma	True
MONDO:0006246	MONDO:0002628	high grade surface osteosarcoma	peripheral osteosarcoma	True
MONDO:0005532	MONDO:0005011	Crohn's colitis	Crohn disease	True
MONDO:0006066	MONDO:0002493	acinar prostate adenocarcinoma, foamy gland variant	prostatic acinar adenocarcinoma	True
MONDO:0015487	MONDO:0009637	fatal infantile encephalocardiomyopathy	inborn mitochondrial myopathy	True
MONDO:0008759	MONDO:0004069	oxoglutaricaciduria	inborn mitochondrial metabolism disorder	True
MONDO:0003427	MONDO:0002533	bronchus adenoma	papillary adenoma	True
MONDO:0008718	MONDO:0016375	Morvan syndrome	acquired peripheral movement disorder	True
MONDO:0007257	MONDO:0015279	candidiasis, familial, 1	chronic mucocutaneous candidiasis	True
MONDO:0025397	MONDO:0700049	canine distemper		True
MONDO:0014895	MONDO:0100062	developmental and epileptic encephalopathy, 40	developmental and epileptic encephalopathy	True
MONDO:0001160	MONDO:0002025	dissociative disorder	psychiatric disorder	True
MONDO:0011533	MONDO:0018454	temtamy preaxial brachydactyly syndrome	dysostosis of genetic origin	True
MONDO:0005220	MONDO:0005086	collecting duct carcinoma	renal cell carcinoma	True
MONDO:0019023	MONDO:0002300	cutaneous mastocytosis	dermis tumor	True
MONDO:0016035	MONDO:0003429	Nelson syndrome	functioning pituitary gland adenoma	True
MONDO:0018893	MONDO:0001256	Cobb syndrome	arteriovenous hemangioma/malformation	True
MONDO:0010811	MONDO:0003105	benign prostatic hyperplasia	prostate disorder	True
MONDO:0009009	MONDO:0021181	hypoplasminogenemia	inherited blood coagulation disorder	True
MONDO:0009141	MONDO:0015990	torsion dystonia 2	focal, segmental or multifocal dystonia	True
MONDO:0017446	MONDO:0017421	apodia		True
MONDO:0007880	MONDO:0015504	congenital laryngeal web	larynx anomaly	True
MONDO:0008136	MONDO:0020249	isolated optic nerve hypoplasia	hereditary optic neuropathy	True
MONDO:0018696	MONDO:0015547	corticobasal syndrome	hereditary dementia	True
MONDO:0015604	MONDO:0024623	middle ear anomaly	otorhinolaryngologic disease	True
MONDO:0010801	MONDO:0019694	spondylocamptodactyly syndrome	spondylodysplastic dysplasia	True
MONDO:0017990	MONDO:0008648	catecholaminergic polymorphic ventricular tachycardia	ventricular tachycardia, familial	True
MONDO:0016751	MONDO:0021089	malignant perineurioma	peripheral nervous system cancer	True
MONDO:0009638	MONDO:0009637	mitochondrial myopathy with a defect in mitochondrial-protein transport	inborn mitochondrial myopathy	True
MONDO:0006135	MONDO:0005004	cervical clear cell adenocarcinoma	clear cell adenocarcinoma	True
MONDO:0021829	MONDO:0002254	agnathia-microstomia-synotia	syndromic disease	True
MONDO:0017329	MONDO:0015619	familial vesicoureteral reflux	non-syndromic urogenital tract malformation	True
MONDO:0019454	MONDO:0018881	myelodysplastic syndrome with excess blasts	myelodysplastic syndrome	True
MONDO:0008780	MONDO:0100227	amyotrophic lateral sclerosis type 2, juvenile		True
MONDO:0006755	MONDO:0002254	euthyroid sick syndrome	syndromic disease	True
MONDO:0031019	MONDO:0019064	spastic paraplegia 87, autosomal recessive	hereditary spastic paraplegia	True
MONDO:0032903	MONDO:0015168	arthrogryposis multiplex congenita 4, neurogenic, with agenesis of the corpus callosum	arthrogryposis multiplex congenita	True
MONDO:0003948	MONDO:0003428	cerebral hemangioma	brain hemangioma	True
MONDO:0006469	MONDO:0002422	tibial adamantinoma	adamantinoma	True
MONDO:0011929	MONDO:0016883	chromosome 1p36 deletion syndrome	partial deletion of the short arm of chromosome 1	True
MONDO:0008299	MONDO:0003847	posterior column ataxia	hereditary disease	True
MONDO:0012910	MONDO:0005562	age-related hearing impairment 1		True
MONDO:0026724	MONDO:0020119	Paganini-Miozzo syndrome	X-linked syndromic intellectual disability	True
MONDO:0007188	MONDO:0015141	primary basilar invagination	disorder of medulla oblongata	True
MONDO:0005558	MONDO:0002259	ovarian disorder	gonadal disorder	True
MONDO:0006329	MONDO:0002433	olfactory neuroblastoma	malignant cranial nerve neoplasm	True
MONDO:0019573	MONDO:0100237	autosomal recessive cutis laxa type 2	inherited cutis laxa	True
MONDO:0100489	MONDO:0000162	Graves disease, susceptibility to, 1		True
MONDO:0011245	MONDO:0018781	ichthyosis, hystrix-like, with hearing loss	KID syndrome	True
MONDO:0017138	MONDO:0008537	Opitz G/BBB syndrome	telecanthus	True
MONDO:0011957	MONDO:0031166	retinal macular dystrophy type 2	macular dystrophy, retinal	True
MONDO:0005105	MONDO:0021143	melanoma	melanocytic neoplasm	True
MONDO:0003419	MONDO:0002198	Bartholin gland adenoma	vulvar glandular neoplasm	True
MONDO:0009923	MONDO:0957025	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	hereditary 46,XY disorder of sex development	True
MONDO:0017317	MONDO:0015950	phakomatosis pigmentokeratotica	inherited skin tumor	True
MONDO:0015212	MONDO:0002254	syndromic intestinal malformation	syndromic disease	True
MONDO:0012917	MONDO:0000724	specific language impairment 4	specific language impairment	True
MONDO:0010221	MONDO:0005267	CHIME syndrome	heart disorder	True
MONDO:0032784	MONDO:0100500	neurodevelopmental disorder with seizures and nonepileptic hyperkinetic movements		True
MONDO:0016824	MONDO:0017127	infantile myofibromatosis	inherited soft tissue tumor	True
MONDO:0013668	MONDO:0016951	tetrasomy 18p	partial trisomy/tetrasomy of the short arm of chromosome 18	True
MONDO:0014787	MONDO:0002320	severe intellectual disability-corpus callosum agenesis-facial dysmorphism-cerebellar ataxia syndrome	congenital nervous system disorder	True
MONDO:0060663	MONDO:0003847	congenital heart defects, multiple types, 5	hereditary disease	True
MONDO:0015070	MONDO:0019496	laryngeal neuroendocrine neoplasm	neuroendocrine neoplasm	True
MONDO:0001795	MONDO:0024294	plantar wart	skin disorder caused by infection	True
MONDO:0007734	MONDO:0016296	holoprosencephaly 4	holoprosencephaly	True
MONDO:0012117	MONDO:0017740	ALG9-congenital disorder of glycosylation	disorder of protein N-glycosylation	True
MONDO:0001444	MONDO:0100120	Chagas disease	vector-borne disease	True
MONDO:0012832	MONDO:0005265	inflammatory bowel disease 14	inflammatory bowel disease	True
MONDO:0035009	MONDO:0005020	isolated mesenteric vein thrombosis	intestinal disorder	True
MONDO:0007518	MONDO:0003847	edema, familial idiopathic, prepubertal	hereditary disease	True
MONDO:0014495	MONDO:0020240	retinitis pigmentosa-juvenile cataract-short stature-intellectual disability syndrome	syndromic retinitis pigmentosa	True
MONDO:0016127	MONDO:0016125	bacterial myositis	infectious, fungal or parasitic myopathy	True
MONDO:0020568	MONDO:0019147	cutaneous myiasis	myiasis	True
MONDO:0013448	MONDO:0018214	generalized epilepsy with febrile seizures plus, type 8	generalized epilepsy with febrile seizures plus	True
MONDO:0033312	MONDO:0005090	schizophrenia 19	schizophrenia	True
MONDO:0020380	MONDO:0015547	autosomal dominant cerebellar ataxia	hereditary dementia	True
MONDO:0016473	MONDO:0017127	familial rhabdoid tumor	inherited soft tissue tumor	True
MONDO:0027069	MONDO:0014471	mitochondrial complex 5 (ATP synthase) deficiency, mitochondrial type 1	mitochondrial proton-transporting ATP synthase complex deficiency	True
MONDO:0003695	MONDO:0000646	ovarian clear cell adenofibroma	ovarian benign neoplasm	True
MONDO:0011753	MONDO:0020573	epilepsy, idiopathic generalized, susceptibility to, 2	inherited disease susceptibility	True
MONDO:0007200	MONDO:0015503	blepharonasofacial malformation syndrome	nose and cavum anomaly	True
MONDO:0013524	MONDO:0018796	bleeding diathesis due to thromboxane synthesis deficiency	isolated constitutional thrombocytopenia	True
MONDO:0021498	MONDO:0021218	benign neoplasm of placenta	placenta neoplasm	True
MONDO:0010642	MONDO:0010298	Lesch-Nyhan phenotype with normal HGPRT	Lesch-Nyhan syndrome	True
MONDO:0017774	MONDO:0001822	hypobetalipoproteinemia	hypolipoproteinemia	True
MONDO:0005851	MONDO:0000568	Miller Fisher syndrome	autoimmune disorder of central nervous system	True
MONDO:0016152	MONDO:0016139	qualitative or quantitative defects of calpain	qualitative or quantitative protein defects in neuromuscular diseases	True
MONDO:0018197	MONDO:0015962	mitochondrial DNA depletion syndrome, hepatocerebrorenal form	inherited renal tubular disease	True
MONDO:0030338	MONDO:0000819	anencephaly 2	anencephaly	True
MONDO:0004457	MONDO:0021484	maxillary sinus Schneiderian papilloma	benign neoplasm of maxillary sinus	True
MONDO:0011674	MONDO:0019548	Charcot-Marie-Tooth disease dominant intermediate B	autosomal dominant intermediate Charcot-Marie-Tooth disease	True
MONDO:0020835	MONDO:0018963	methemoglobinemia, alpha type	hereditary methemoglobinemia	True
MONDO:0018379	MONDO:0018373	primary avascular necrosis	avascular necrosis	True
MONDO:0005303	MONDO:0004938	drug dependence	substance dependence	True
MONDO:0012877	MONDO:0003847	major affective disorder 8	hereditary disease	True
MONDO:0008686	MONDO:0019281	isolated familial wooly hair disorder	isolated genetic hair shaft abnormality	True
MONDO:0007949	MONDO:0016761	Marshall syndrome	spondyloepiphyseal dysplasia	True
MONDO:0016432	MONDO:0019054	heart-hand syndrome	congenital limb malformation	True
MONDO:0006840	MONDO:0021658	lymphangiectasis	vascular ectasia	True
MONDO:0010168	MONDO:0019501	Usher syndrome type 1	Usher syndrome	True
MONDO:0016700	MONDO:0021640	anaplastic ependymoma	grade III glioma	True
MONDO:0004355	MONDO:0005059	childhood leukemia	leukemia	True
MONDO:0060764	MONDO:0019713	tetraamelia syndrome 1	non-syndromic limb reduction defect	True
MONDO:0007012	MONDO:0018686	variant Creutzfeldt-Jakob disease	acquired Creutzfeldt-Jakob disease	True
MONDO:0001879	MONDO:0006519	anus cancer	rectal cancer	True
MONDO:0007020	MONDO:0021698	Wernicke encephalopathy	alcohol-related disorders	True
MONDO:0022723	MONDO:0002254	chondrodysplasia	syndromic disease	True
MONDO:0014816	MONDO:0019054	split-foot malformation-mesoaxial polydactyly syndrome	congenital limb malformation	True
MONDO:0006490	MONDO:0005096	vaginal squamous cell carcinoma	squamous cell carcinoma	True
MONDO:0011240	MONDO:0035162	megalencephaly-capillary malformation-polymicrogyria syndrome	PIK3CA-related overgrowth syndrome	True
MONDO:0000536	MONDO:0010150	pharyngeal squamous cell carcinoma	head and neck squamous cell carcinoma	True
MONDO:0008887	MONDO:0018956	bronchiectasis with or without elevated sweat chloride 1	idiopathic bronchiectasis	True
MONDO:0021386	MONDO:0021350	neoplasm of mediastinum	neoplasm of thorax	True
MONDO:0024336	MONDO:0002198	vulvar adenocarcinoma	vulvar glandular neoplasm	True
MONDO:0035740	MONDO:0020587	acquired factor XI deficiency	factor XI deficiency	True
MONDO:0011009	MONDO:0003847	muscular dystrophy, congenital, with severe central nervous system atrophy and absence of large myelinated fibers	hereditary disease	True
MONDO:0023910	MONDO:0003847	Martsolf syndrome	hereditary disease	True
MONDO:0019407	MONDO:0017950	microcephalic osteodysplastic dysplasia, Saul-Wilson type	microcephalic primordial dwarfism	True
MONDO:0011126	MONDO:0003847	acute insulin response	hereditary disease	True
MONDO:0060732	MONDO:0010110	tetraamelia syndrome 2	tetraamelia-multiple malformations syndrome	True
MONDO:0032618	MONDO:0100223	mitochondrial complex 1 deficiency, nuclear type 13	mitochondrial complex I deficiency, nuclear type	True
MONDO:0044778	MONDO:0004952	nodular lymphocyte predominant Hodgkin lymphoma	Hodgkins lymphoma	True
MONDO:0006155	MONDO:0006162	colon neuroendocrine tumor G1	colorectal neuroendocrine tumor G1	True
MONDO:0009242	MONDO:0023603	brittle cornea syndrome	hereditary disorder of connective tissue	True
MONDO:0014989	MONDO:0008621	uncombable hair syndrome 2	uncombable hair syndrome	True
MONDO:0002899	MONDO:0005072	differentiating neuroblastoma	neuroblastoma	True
MONDO:0011090	MONDO:0002320	isolated hereditary congenital facial paralysis	congenital nervous system disorder	True
MONDO:0006611	MONDO:0005093	skin sarcoidosis	skin disorder	True
MONDO:0012664	MONDO:0016387	spastic ataxia 3	mitochondrial oxidative phosphorylation disorder	True
MONDO:0020782	MONDO:0002508	chronic gingivitis	gingivitis	True
MONDO:0009430	MONDO:0800096	hypophosphatemic rickets, autosomal recessive, 1		True
MONDO:0004929	MONDO:0004751	constant exophthalmos	disease of orbital part of eye adnexa	True
MONDO:0012262	MONDO:0007614	fibrosis of extraocular muscles, congenital, 3c	congenital fibrosis of extraocular muscles	True
MONDO:0014611	MONDO:0017338	multiple mitochondrial dysfunctions syndrome 4	fatal multiple mitochondrial dysfunctions syndrome	True
MONDO:0016299	MONDO:0020022	holoprosencephaly-caudal dysgenesis syndrome	central nervous system malformation	True
MONDO:0014269	MONDO:0018337	combined oxidative phosphorylation deficiency 19	severe neonatal lactic acidosis due to NFS1-ISD11 complex deficiency	True
MONDO:0017092	MONDO:0000087	unilateral polymicrogyria	polymicrogyria	True
MONDO:0001074	MONDO:0005395	chronic tic disorder	movement disorder	True
MONDO:0003542	MONDO:0003394	dental pulp calcification	dental pulp disorder	True
MONDO:0957024	MONDO:0017576	hereditary 46,XX disorder of sex development	46,XX disorder of sex development	True
MONDO:0009072	MONDO:0020130	Dandy-Walker syndrome	malformation of the cerebellar vermis	True
MONDO:0009479	MONDO:0006025	Johanson-Blizzard syndrome	autosomal recessive disease	True
MONDO:0017694	MONDO:0009290	glycogen storage disease due to acid maltase deficiency, infantile onset	glycogen storage disease II	True
MONDO:0016013	MONDO:0016677	fetal methylmercury syndrome	toxic or drug-related embryofetopathy	True
MONDO:0001283	MONDO:0002263	endosalpingiosis	female reproductive system disorder	True
MONDO:0008884	MONDO:0019287	oculoosteocutaneous syndrome	ectodermal dysplasia syndrome	True
MONDO:0018446	MONDO:0015653	autosomal recessive cerebellar ataxia - epilepsy - intellectual disability syndrome	monogenic epilepsy	True
MONDO:0021932	MONDO:0024610	infection by Trypanosoma gambiense	parasitic skin disorder	True
MONDO:0011962	MONDO:0002715	endometrial cancer	uterine cancer	True
MONDO:0009376	MONDO:0800153	carbamoyl phosphate synthetase I deficiency disease		True
MONDO:0034054	MONDO:0015974	severe combined immunodeficiency due to CD70 deficiency	severe combined immunodeficiency	True
MONDO:0006285	MONDO:0006403	major salivary gland carcinoma ex pleomorphic adenoma	salivary gland carcinoma ex pleomorphic adenoma	True
MONDO:0011309	MONDO:0004425	familial gestational hyperthyroidism	hyperthyroidism	True
MONDO:8000011	MONDO:0023961	visceral neuropathy, familial, 1, autosomal recessive	visceral neuropathy, familial	True
MONDO:0008730	MONDO:0017969	congenital adrenal hyperplasia due to 17-alpha-hydroxylase deficiency	46,XY disorder of sex development of endocrine origin	True
MONDO:0006357	MONDO:0006285	parotid gland carcinoma ex pleomorphic adenoma	major salivary gland carcinoma ex pleomorphic adenoma	True
MONDO:0012682	MONDO:0015979	immunodeficiency 35	hereditary predisposition to infections	True
MONDO:0004533	MONDO:0003096	perineural angioma	deep hemangioma	True
MONDO:0018577	MONDO:0100118	pseudoxanthoma elasticum-like skin manifestations with retinitis pigmentosa	hereditary skin disorder	True
MONDO:0013369	MONDO:0024573	hypertrophic cardiomyopathy 7	familial hypertrophic cardiomyopathy	True
MONDO:0030669	MONDO:0030831	gastrointestinal defects and immunodeficiency syndrome 2	gastrointestinal defect and immunodeficiency syndrome	True
MONDO:0006612	MONDO:0006574	steroid lipomatosis	lipomatosis	True
MONDO:0010026	MONDO:0020087	SHORT syndrome	hereditary lipodystrophy	True
MONDO:0007970	MONDO:0017198	melorheostosis	osteopetrosis	True
MONDO:0011352	MONDO:0003847	neuroendocrine carcinoma of salivary glands, sensorineural hearing loss, and enamel hypoplasia	hereditary disease	True
MONDO:0016537	MONDO:0003778	lymphoproliferative syndrome	inborn error of immunity	True
MONDO:0003556	MONDO:0006198	endometrial adenosquamous carcinoma	endometrial squamous cell carcinoma	True
