mondo_id	mondo_label	synonym_scope	synonym_scope_mondo	synonym	synonym_exact	synonym_broad	synonym_narrow	synonym_related	source_id	source_label	synonym_type	mondo_evidence	case
MONDO:0008005	cardiospondylocarpofacial syndrome	oio:hasExactSynonym		Mitral regurgitation-hearing loss-skeletal anomalies syndrome	Mitral regurgitation-hearing loss-skeletal anomalies syndrome				Orphanet:3238	Cardiospondylocarpofacial syndrome			
MONDO:0008026	autosomal dominant childhood-onset proximal spinal muscular atrophy without contractures	oio:hasExactSynonym		DYNC1H1-related lower extremity-predominant autosomal dominant proximal spinal muscular atrophy	DYNC1H1-related lower extremity-predominant autosomal dominant proximal spinal muscular atrophy				Orphanet:209341	DYNC1H1-related autosomal dominant childhood-onset proximal spinal muscular atrophy			
MONDO:0008029	Bethlem myopathy	oio:hasExactSynonym		Bethlem myopathy	Bethlem myopathy				Orphanet:610	Bethlem muscular dystrophy			
MONDO:0008029	Bethlem myopathy	oio:hasExactSynonym		LGMD D5 collagen 6-related dystrophy	LGMD D5 collagen 6-related dystrophy				Orphanet:610	Bethlem muscular dystrophy			
MONDO:0008029	Bethlem myopathy	oio:hasExactSynonym		LGMD D5 collagen VI-related dystrophy	LGMD D5 collagen VI-related dystrophy				Orphanet:610	Bethlem muscular dystrophy			
MONDO:0008029	Bethlem myopathy	oio:hasExactSynonym		LGMD R22 collagen 6-related dystrophy	LGMD R22 collagen 6-related dystrophy				Orphanet:610	Bethlem muscular dystrophy			
MONDO:0008029	Bethlem myopathy	oio:hasExactSynonym		LGMD R22 collagen VI-related dystrophy	LGMD R22 collagen VI-related dystrophy				Orphanet:610	Bethlem muscular dystrophy			
MONDO:0008029	Bethlem myopathy	oio:hasExactSynonym		Mild form of COL6-related dystrophy	Mild form of COL6-related dystrophy				Orphanet:610	Bethlem muscular dystrophy			
MONDO:0008029	Bethlem myopathy	oio:hasExactSynonym		Mild form of collagen VI-related dystrophy	Mild form of collagen VI-related dystrophy				Orphanet:610	Bethlem muscular dystrophy			
MONDO:0008043	myoclonus-cerebellar ataxia-deafness syndrome	oio:hasExactSynonym		Myoclonus-cerebellar ataxia-hearing loss syndrome	Myoclonus-cerebellar ataxia-hearing loss syndrome				Orphanet:2589	Myoclonus-cerebellar ataxia-deafness syndrome			
MONDO:0008045	spinal muscular atrophy-progressive myoclonic epilepsy syndrome	oio:hasExactSynonym		SMA-PME	SMA-PME				Orphanet:2590	Spinal muscular atrophy-progressive myoclonic epilepsy syndrome			
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasExactSynonym		Autosomal dominant tubulointerstitial kidney disease due to UMOD mutation	Autosomal dominant tubulointerstitial kidney disease due to UMOD mutation				Orphanet:88950	UMOD-related autosomal dominant tubulointerstitial kidney disease			
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasExactSynonym		Familial juvenile hyperuricemic nephropathy type 1	Familial juvenile hyperuricemic nephropathy type 1				Orphanet:88950	UMOD-related autosomal dominant tubulointerstitial kidney disease			
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasExactSynonym		UAKD	UAKD				Orphanet:88950	UMOD-related autosomal dominant tubulointerstitial kidney disease			
MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	oio:hasExactSynonym		UMOD kidney disease	UMOD kidney disease				Orphanet:88950	UMOD-related autosomal dominant tubulointerstitial kidney disease			
MONDO:0008075	schwannomatosis	oio:hasExactSynonym		Full NF3	Full NF3				Orphanet:93921	Full schwannomatosis			
MONDO:0008075	schwannomatosis	oio:hasExactSynonym		Full SWN	Full SWN				Orphanet:93921	Full schwannomatosis			
MONDO:0008075	schwannomatosis	oio:hasExactSynonym		Full neurofibromatosis type 3	Full neurofibromatosis type 3				Orphanet:93921	Full schwannomatosis			
MONDO:0008075	schwannomatosis	oio:hasExactSynonym		Nonmosaic schwannomatosis	Nonmosaic schwannomatosis				Orphanet:93921	Full schwannomatosis			
MONDO:0008083	ceroid lipofuscinosis, neuronal, 4 (Kufs type)	oio:hasExactSynonym		Neuronal ceroid lipofuscinosis type 4	Neuronal ceroid lipofuscinosis type 4				Orphanet:228343	CLN4 disease			
MONDO:0008083	ceroid lipofuscinosis, neuronal, 4 (Kufs type)	oio:hasExactSynonym		Parry disease	Parry disease				Orphanet:228343	CLN4 disease			
MONDO:0008098	mesomelic dwarfism, Nievergelt type	oio:hasExactSynonym		Mesomelic dwarfism, Nievergelt type	Mesomelic dwarfism, Nievergelt type				Orphanet:2633	Mesomelic dysplasia, Nievergelt type			
MONDO:0008145	Ollier disease	oio:hasExactSynonym		Enchondromatosis Spranger type I	Enchondromatosis Spranger type I				Orphanet:296	Ollier disease			
MONDO:0008145	Ollier disease	oio:hasExactSynonym		Multiple Enchondromatosis type I	Multiple Enchondromatosis type I				Orphanet:296	Ollier disease			
MONDO:0008145	Ollier disease	oio:hasExactSynonym		Multiple Enchondromatosis, Ollier type	Multiple Enchondromatosis, Ollier type				Orphanet:296	Ollier disease			
MONDO:0008155	osteomesopyknosis	oio:hasExactSynonym		Osteomesopycnosis	Osteomesopycnosis				Orphanet:2777	Osteomesopyknosis			
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	oio:hasExactSynonym		Familial juvenile hyperuricemic nephropathy	Familial juvenile hyperuricemic nephropathy				Orphanet:34149	Autosomal dominant tubulointerstitial kidney disease			
MONDO:0008329	autosomal dominant pseudohypoaldosteronism type 1	oio:hasExactSynonym		Autosomal dominant PHA1	Autosomal dominant PHA1				Orphanet:171871	Renal pseudohypoaldosteronism type 1			
MONDO:0008373	retinal arterial tortuosity	oio:hasExactSynonym		Familial retinal arteriolar tortuosity	Familial retinal arteriolar tortuosity				Orphanet:75326	Familial isolated retinal arteriolar tortuosity			
MONDO:0008416	palmoplantar keratoderma-sclerodactyly syndrome	oio:hasExactSynonym		Palmoplantar keratoderma-sclerodactyly syndrome	Palmoplantar keratoderma-sclerodactyly syndrome				Orphanet:384	Huriez syndrome			
MONDO:0008437	hereditary spastic paraplegia 3A	oio:hasExactSynonym		Autosomal dominant spastic paraplegia type 3A	Autosomal dominant spastic paraplegia type 3A				Orphanet:100984	Autosomal dominant spastic paraplegia type 3			
MONDO:0008440	spastic paraplegia-nephritis-deafness syndrome	oio:hasExactSynonym		Spastic paraplegia-nephritis-hearing loss syndrome	Spastic paraplegia-nephritis-hearing loss syndrome				Orphanet:2820	Spastic paraplegia-nephritis-deafness syndrome			
MONDO:0008472	spondyloepiphyseal dysplasia, MacDermot type	oio:hasExactSynonym		Spondyloepiphyseal dysplasia-myopia-sensorineural hearing loss syndrome	Spondyloepiphyseal dysplasia-myopia-sensorineural hearing loss syndrome				Orphanet:163668	Spondyloepiphyseal dysplasia, MacDermot type			
MONDO:0008473	spondyloepimetaphyseal dysplasia, Maroteaux type	oio:hasExactSynonym		Pseudo-Morquio type II syndrome	Pseudo-Morquio type II syndrome				Orphanet:263482	Spondyloepimetaphyseal dysplasia, Maroteaux type			
MONDO:0008473	spondyloepimetaphyseal dysplasia, Maroteaux type	oio:hasExactSynonym		SEMD, Maroteaux type	SEMD, Maroteaux type				Orphanet:263482	Spondyloepimetaphyseal dysplasia, Maroteaux type			
MONDO:0008473	spondyloepimetaphyseal dysplasia, Maroteaux type	oio:hasExactSynonym		SEMD-M	SEMD-M				Orphanet:263482	Spondyloepimetaphyseal dysplasia, Maroteaux type			
MONDO:0008490	otospondylomegaepiphyseal dysplasia, autosomal dominant	oio:hasExactSynonym		AD OSMED	AD OSMED				Orphanet:166100	Autosomal dominant otospondylomegaepiphyseal dysplasia			
MONDO:0008490	otospondylomegaepiphyseal dysplasia, autosomal dominant	oio:hasExactSynonym		Stickler syndrome type 3	Stickler syndrome type 3				Orphanet:166100	Autosomal dominant otospondylomegaepiphyseal dysplasia			
MONDO:0008562	thumb deformity-alopecia-pigmentation anomaly syndrome	oio:hasExactSynonym		Sparse hair-short stature-skin anomalies syndrome	Sparse hair-short stature-skin anomalies syndrome				Orphanet:2251	Thumb deformity-alopecia-pigmentation anomaly syndrome			
MONDO:0008572	tibia, hypoplasia or aplasia of, with polydactyly	oio:hasExactSynonym		Werner mesomelic spectrum	Werner mesomelic spectrum				Orphanet:988	Tibial hemimelia-polysyndactyly-triphalangeal thumb syndrome			
MONDO:0008586	esophageal atresia/tracheoesophageal fistula	oio:hasExactSynonym		CEA	CEA				Orphanet:1199	Esophageal atresia			
MONDO:0008586	esophageal atresia/tracheoesophageal fistula	oio:hasExactSynonym		Congenital esophageal atresia	Congenital esophageal atresia				Orphanet:1199	Esophageal atresia			
MONDO:0008586	esophageal atresia/tracheoesophageal fistula	oio:hasExactSynonym		EA/TEF	EA/TEF				Orphanet:1199	Esophageal atresia			
MONDO:0008586	esophageal atresia/tracheoesophageal fistula	oio:hasExactSynonym		Esophageal atresia with or without trachea-esophageal fistula	Esophageal atresia with or without trachea-esophageal fistula				Orphanet:1199	Esophageal atresia			
MONDO:0008586	esophageal atresia/tracheoesophageal fistula	oio:hasExactSynonym		Oesophageal atresia	Oesophageal atresia				Orphanet:1199	Esophageal atresia			
MONDO:0008607	triphalangeal thumbs-brachyectrodactyly syndrome	oio:hasExactSynonym		Carnevale-Hernández-del Castillo-Torres syndrome	Carnevale-Hernández-del Castillo-Torres syndrome				Orphanet:2947	Triphalangeal thumbs-brachyectrodactyly syndrome			
MONDO:0008610	blue color blindness	oio:hasExactSynonym		Blue colour blindness	Blue colour blindness				Orphanet:88629	Tritanopia			
MONDO:0008642	VACTERL/vater association	oio:hasExactSynonym		Vertebral defects-anal atresia-cardiac defects-tracheo-esophageal fistula-renal anomalies-limb abnormalities association	Vertebral defects-anal atresia-cardiac defects-tracheo-esophageal fistula-renal anomalies-limb abnormalities association				Orphanet:887	VACTERL/VATER association			
MONDO:0008675	Freeman-Sheldon syndrome	oio:hasExactSynonym		Freeman-Burian syndrome	Freeman-Burian syndrome				Orphanet:2053	Freeman-Sheldon syndrome			
MONDO:0008682	Denys-Drash syndrome	oio:hasExactSynonym		Wilms tumor-DSD syndrome	Wilms tumor-DSD syndrome				Orphanet:220	Denys-Drash syndrome			
MONDO:0008682	Denys-Drash syndrome	oio:hasExactSynonym		Wilms tumor-disorder of sex development syndrome	Wilms tumor-disorder of sex development syndrome				Orphanet:220	Denys-Drash syndrome			
MONDO:0008700	acheiropody	oio:hasExactSynonym		Isolated acheiropody	Isolated acheiropody				Orphanet:931	Isolated acheiropodia			
MONDO:0008706	Ackerman syndrome	oio:hasExactSynonym		Ackerman fused molar roots syndrome	Ackerman fused molar roots syndrome				Orphanet:2561	Pyramidal molars-abnormal upper lip syndrome			
MONDO:0008709	acrocephalopolydactyly	oio:hasExactSynonym		Elejalde acrocephalopolydactyly	Elejalde acrocephalopolydactyly				Orphanet:221054	Acrocephalopolydactyly			
MONDO:0008718	Morvan syndrome	oio:hasExactSynonym		Morvan fibrillary chorea	Morvan fibrillary chorea				Orphanet:83467	Morvan syndrome			
MONDO:0008726	Antley-Bixler syndrome with genital anomalies and disordered steroidogenesis	oio:hasExactSynonym		Ambiguous genitalia-disordered steroidogenesis Antley-Bixler syndrome	Ambiguous genitalia-disordered steroidogenesis Antley-Bixler syndrome				Orphanet:63269	Antley-Bixler syndrome with genital anomaly and disorder of steroidogenesis			
MONDO:0008767	neuronal ceroid lipofuscinosis 3	oio:hasExactSynonym		Batten-Spielmeyer-Vogt-Sjögren disease	Batten-Spielmeyer-Vogt-Sjögren disease				Orphanet:228346	CLN3 disease			
MONDO:0008767	neuronal ceroid lipofuscinosis 3	oio:hasExactSynonym		Classic juvenile NCL	Classic juvenile NCL				Orphanet:228346	CLN3 disease			
MONDO:0008767	neuronal ceroid lipofuscinosis 3	oio:hasExactSynonym		Classic juvenile neuronal ceroid lipofuscinosis	Classic juvenile neuronal ceroid lipofuscinosis				Orphanet:228346	CLN3 disease			
MONDO:0008769	neuronal ceroid lipofuscinosis 2	oio:hasExactSynonym		Neuronal ceroid cipofuscinosis type 2	Neuronal ceroid cipofuscinosis type 2				Orphanet:228349	CLN2 disease			
MONDO:0008809	polyneuropathy-hand defect syndrome	oio:hasExactSynonym		Polyneuropathy-hand defect syndrome	Polyneuropathy-hand defect syndrome				Orphanet:2926	Digital extensor muscle aplasia-polyneuropathy			
MONDO:0008810	familial apolipoprotein C-II deficiency	oio:hasExactSynonym		Familial APOC2 deficiency	Familial APOC2 deficiency				Orphanet:309020	Familial apolipoprotein C-II deficiency			
MONDO:0008832	right atrial isomerism	oio:hasExactSynonym		Isomerism of right atrial appendage	Isomerism of right atrial appendage				Orphanet:97548	Right sided atrial isomerism			
MONDO:0008843	atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome	oio:hasExactSynonym		Atherosclerosis-hearing loss-diabetes-epilepsy-nephropathy syndrome	Atherosclerosis-hearing loss-diabetes-epilepsy-nephropathy syndrome				Orphanet:1192	Atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome			
MONDO:0008855	MHC class II deficiency	oio:hasExactSynonym		MHC class II deficiency	MHC class II deficiency				Orphanet:572	Immunodeficiency by defective expression of MHC class II			
MONDO:0008900	camptodactyly with fibrous tissue hyperplasia and skeletal dysplasia	oio:hasExactSynonym		Goodman camptodactyly	Goodman camptodactyly				Orphanet:1321	Camptodactyly-fibrous tissue hyperplasia-skeletal anomalies syndrome			
MONDO:0008901	Tel Hashomer camptodactyly syndrome	oio:hasExactSynonym		Camptodactyly-muscular hypoplasia-skeletal anomalies-abnormal palmar creases syndrome	Camptodactyly-muscular hypoplasia-skeletal anomalies-abnormal palmar creases syndrome				Orphanet:3292	Tel Hashomer camptodactyly syndrome			
MONDO:0008928	cataract-ataxia-deafness syndrome	oio:hasExactSynonym		Cataract-ataxia-hearing loss syndrome	Cataract-ataxia-hearing loss syndrome				Orphanet:1368	Cataract-ataxia-deafness syndrome			
MONDO:0008959	CHAND syndrome	oio:hasExactSynonym		Baughman syndrome	Baughman syndrome				Orphanet:1401	CHAND syndrome			
MONDO:0008960	Charcot-Marie-Tooth disease-hearing loss-intellectual disability syndrome	oio:hasExactSynonym		CMT-deafness-intellectual disability syndrome	CMT-deafness-intellectual disability syndrome				Orphanet:90103	Charcot-Marie-Tooth disease-deafness-intellectual disability syndrome			
MONDO:0008960	Charcot-Marie-Tooth disease-hearing loss-intellectual disability syndrome	oio:hasExactSynonym		Hereditary motor and sensory neuropathy with hearing loss, intellectual disability and absent sensory large myelinated fibers	Hereditary motor and sensory neuropathy with hearing loss, intellectual disability and absent sensory large myelinated fibers				Orphanet:90103	Charcot-Marie-Tooth disease-deafness-intellectual disability syndrome			
MONDO:0009015	corneal dystrophy-perceptive deafness syndrome	oio:hasExactSynonym		Corneal dystrophy with progressive hearing loss	Corneal dystrophy with progressive hearing loss				Orphanet:1490	Corneal dystrophy-perceptive deafness syndrome			
MONDO:0009015	corneal dystrophy-perceptive deafness syndrome	oio:hasExactSynonym		Corneal dystrophy-perceptive hearing loss syndrome	Corneal dystrophy-perceptive hearing loss syndrome				Orphanet:1490	Corneal dystrophy-perceptive deafness syndrome			
MONDO:0009019	congenital hereditary endothelial dystrophy of cornea	oio:hasExactSynonym		Maumenee corneal dystrophy	Maumenee corneal dystrophy				Orphanet:293603	Congenital hereditary endothelial dystrophy type II			
MONDO:0009034	craniofacial dyssynostosis	oio:hasExactSynonym		BLSS	BLSS				Orphanet:1516	Non-syndromic bilambdoid and sagittal craniosynostosis			
MONDO:0009034	craniofacial dyssynostosis	oio:hasExactSynonym		Isolated sagittal and bilambdoid craniosynostosis	Isolated sagittal and bilambdoid craniosynostosis				Orphanet:1516	Non-syndromic bilambdoid and sagittal craniosynostosis			
MONDO:0009034	craniofacial dyssynostosis	oio:hasExactSynonym		Non-syndromic sagittal and bilateral lambdoid synostosis	Non-syndromic sagittal and bilateral lambdoid synostosis				Orphanet:1516	Non-syndromic bilambdoid and sagittal craniosynostosis			
MONDO:0009049	Cushing syndrome due to macronodular adrenal hyperplasia	oio:hasExactSynonym		CS due to BMACD	CS due to BMACD				Orphanet:189427	Cushing syndrome due to bilateral macronodular adrenocortical disease			
MONDO:0009049	Cushing syndrome due to macronodular adrenal hyperplasia	oio:hasExactSynonym		CS due to BMAD	CS due to BMAD				Orphanet:189427	Cushing syndrome due to bilateral macronodular adrenocortical disease			
MONDO:0009049	Cushing syndrome due to macronodular adrenal hyperplasia	oio:hasExactSynonym		Cushing syndrome due to BMACD	Cushing syndrome due to BMACD				Orphanet:189427	Cushing syndrome due to bilateral macronodular adrenocortical disease			
MONDO:0009049	Cushing syndrome due to macronodular adrenal hyperplasia	oio:hasExactSynonym		Cushing syndrome due to BMAD	Cushing syndrome due to BMAD				Orphanet:189427	Cushing syndrome due to bilateral macronodular adrenocortical disease			
MONDO:0009049	Cushing syndrome due to macronodular adrenal hyperplasia	oio:hasExactSynonym		Cushing syndrome due to macronodular adrenal hyperplasia	Cushing syndrome due to macronodular adrenal hyperplasia				Orphanet:189427	Cushing syndrome due to bilateral macronodular adrenocortical disease			
MONDO:0009049	Cushing syndrome due to macronodular adrenal hyperplasia	oio:hasExactSynonym		Cushing syndrome due to primary bilateral macronodular adrenal hyperplasia	Cushing syndrome due to primary bilateral macronodular adrenal hyperplasia				Orphanet:189427	Cushing syndrome due to bilateral macronodular adrenocortical disease			
