term_id	term_label	1_in_mirror_tsv	2_in_component_tsv	3_in_mondo_xrefs	in1_notIn2_in3
Orphanet:171929	Trisomy 10p	True	False	True	True
Orphanet:3377	Trismus-pseudocamptodactyly syndrome	True	False	True	True
Orphanet:3376	Triploidy	True	False	True	True
Orphanet:2947	Triphalangeal thumbs-brachyectrodactyly syndrome	True	False	True	True
Orphanet:2950	Triphalangeal thumb-polysyndactyly syndrome	True	False	True	True
Orphanet:3374	Triopia	True	False	True	True
Orphanet:3369	Trigonocephaly-short stature-developmental delay syndrome	True	False	True	True
Orphanet:3365	Trigonocephaly-broad thumbs syndrome	True	False	True	True
Orphanet:3368	Trigonocephaly-bifid nose-acral anomalies syndrome	True	False	True	True
Orphanet:157843	Trigeminal autonomic cephalalgia	True	False	True	True
Orphanet:95457	Tricuspid valve agenesis	True	False	True	True
Orphanet:1209	Tricuspid atresia	True	False	True	True
Orphanet:502	Trichorhinophalangeal syndrome type 2	True	False	True	True
Orphanet:77258	Trichorhinophalangeal syndrome type 1 and 3	True	False	True	True
Orphanet:324764	Trichorhinophalangeal syndrome	True	False	True	True
Orphanet:3355	Trichoodontoonychial dysplasia	True	False	True	True
Orphanet:3363	Trichomegaly-retina pigmentary degeneration-dwarfism syndrome	True	False	True	True
Orphanet:3361	Trichodysplasia-xeroderma syndrome	True	False	True	True
Orphanet:79129	Trichodysplasia-amelogenesis imperfecta syndrome	True	False	True	True
Orphanet:3353	Trichodermodysplasia-dental alterations syndrome	True	False	True	True
Orphanet:3351	Trichodental syndrome	True	False	True	True
Orphanet:1264	Tricho-retino-dento-digital syndrome	True	False	True	True
Orphanet:3352	Tricho-dento-osseous syndrome	True	False	True	True
Orphanet:254749	Tricarboxylic acid cycle disorder	True	False	True	True
Orphanet:1463	Triatrial heart	True	False	True	True
Orphanet:447896	Tremor-ataxia-central hypomyelination syndrome	True	False	True	True
Orphanet:861	Treacher-Collins syndrome	True	False	True	True
Orphanet:180160	Transverse vaginal septum	True	False	True	True
Orphanet:98717	Transposition of the great arteries and conotruncal cardiac anomaly	True	False	True	True
Orphanet:216675	Transposition of the great arteries	True	False	True	True
Orphanet:488618	Transketolase deficiency	True	False	True	True
Orphanet:391504	Transient neonatal myasthenia gravis	True	False	True	True
Orphanet:289877	Transient hyperammonemia of the newborn	True	False	True	True
Orphanet:238699	Transient congenital hypothyroidism due to neonatal factor	True	False	True	True
Orphanet:238696	Transient congenital hypothyroidism due to maternal factor	True	False	True	True
Orphanet:178045	Transient congenital hypothyroidism	True	False	True	True
Orphanet:156252	Tracheal anomaly	True	False	True	True
Orphanet:3346	Tracheal agenesis	True	False	True	True
Orphanet:230800	Toxin-mediated infectious botulism	True	False	True	True
Orphanet:251529	Toxic or drug-related embryofetopathy	True	False	True	True
Orphanet:537	Toxic epidermal necrolysis	True	False	True	True
Orphanet:293815	Toxic dermatosis	True	False	True	True
Orphanet:857	Townes-Brocks syndrome	True	False	True	True
Orphanet:268748	Total spina bifida cystica	True	False	True	True
Orphanet:268377	Total spina bifida aperta	True	False	True	True
Orphanet:98994	Total early-onset cataract	True	False	True	True
Orphanet:98131	Total autosomal trisomy	True	False	True	True
Orphanet:98141	Total autosomal monosomy	True	False	True	True
Orphanet:3341	Torticollis-keloids-cryptorchidism-renal dysplasia syndrome	True	False	True	True
Orphanet:3339	Toriello-Lacassie-Droste syndrome	True	False	True	True
Orphanet:3338	Toriello-Carey syndrome	True	False	True	True
Orphanet:3460	Torg-Winchester syndrome	True	False	True	True
Orphanet:1920	Toluene embryopathy	True	False	True	True
Orphanet:595105	Timothy syndrome type 2	True	False	True	True
Orphanet:595098	Timothy syndrome type 1	True	False	True	True
Orphanet:65283	Timothy syndrome	True	False	True	True
Orphanet:42665	Tietz syndrome	True	False	True	True
Orphanet:295028	Tibio-fibular synostosis	True	False	True	True
Orphanet:988	Tibial hemimelia-polysyndactyly-triphalangeal thumb syndrome	True	False	True	True
Orphanet:93322	Tibial hemimelia	True	False	True	True
Orphanet:3329	Tibial aplasia-ectrodactyly syndrome	True	False	True	True
Orphanet:100087	Thyroid tumor	True	False	True	True
Orphanet:95720	Thyroid hypoplasia	True	False	True	True
Orphanet:95719	Thyroid hemiagenesis	True	False	True	True
Orphanet:95712	Thyroid ectopia	True	False	True	True
Orphanet:100088	Thyroid carcinoma	True	False	True	True
Orphanet:3327	Thyrocerebrorenal syndrome	True	False	True	True
Orphanet:263317	Thymoma type B	True	False	True	True
Orphanet:263324	Thymoma type AB	True	False	True	True
Orphanet:263310	Thymoma type A	True	False	True	True
Orphanet:3326	Thymic-renal-anal-lung dysplasia	True	False	True	True
Orphanet:100100	Thymic tumor	True	False	True	True
Orphanet:3398	Thymic epithelial neoplasm	True	False	True	True
Orphanet:1078	Thumb stiffness-brachydactyly-intellectual disability syndrome	True	False	True	True
Orphanet:2251	Thumb deformity-alopecia-pigmentation anomaly syndrome	True	False	True	True
Orphanet:93573	Thrombotic microangiopathy	True	False	True	True
Orphanet:3320	Thrombocytopenia-absent radius syndrome	True	False	True	True
Orphanet:496	Thost-Unna palmoplantar keratoderma	True	False	True	True
Orphanet:268752	Thoracolumbosacral spina bifida cystica	True	False	True	True
Orphanet:268384	Thoracolumbosacral spina bifida aperta	True	False	True	True
Orphanet:3317	Thoracolaryngopelvic dysplasia	True	False	True	True
Orphanet:1759	Thoraco-abdominal enteric duplication	True	False	True	True
Orphanet:182108	Thoracic malformation	True	False	True	True
Orphanet:1861	Thoracic dysplasia-hydrocephalus syndrome	True	False	True	True
Orphanet:3316	Thomas syndrome	True	False	True	True
Orphanet:141030	Third branchial cleft anomaly	True	False	True	True
Orphanet:1506	Thin ribs-tubular bones-dysmorphism syndrome	True	False	True	True
Orphanet:2405	Thickened earlobes-conductive deafness syndrome	True	False	True	True
Orphanet:268184	Thiamine-responsive maple syrup urine disease	True	False	True	True
Orphanet:86846	Therapy related acute myeloid leukemia and myelodysplastic syndrome	True	False	True	True
Orphanet:93274	Thanatophoric dysplasia type 2	True	False	True	True
Orphanet:1860	Thanatophoric dysplasia type 1	True	False	True	True
Orphanet:3312	Thalidomide embryopathy	True	False	True	True
Orphanet:1780	Thakker-Donnai syndrome	True	False	True	True
Orphanet:9	Tetrasomy X	True	False	True	True
Orphanet:3310	Tetrasomy 9p	True	False	True	True
Orphanet:3309	Tetrasomy 5p	True	False	True	True
Orphanet:96055	Tetrasomy 21	True	False	True	True
Orphanet:3307	Tetrasomy 18p	True	False	True	True
Orphanet:884	Tetrasomy 12p	True	False	True	True
Orphanet:3305	Tetraploidy	True	False	True	True
Orphanet:2564	Tetramelic monodactyly	True	False	True	True
Orphanet:3303	Tetralogy of Fallot	True	False	True	True
Orphanet:293284	Tetrahydrobiopterin-responsive hyperphenylalaninemia/phenylketonuria	True	False	True	True
Orphanet:199310	Tetragametic chimerism	True	False	True	True
Orphanet:3301	Tetraamelia-multiple malformations syndrome	True	False	True	True
Orphanet:294971	Tetra-amelia	True	False	True	True
Orphanet:983	Testicular regression syndrome	True	False	True	True
Orphanet:325124	Testicular agenesis	True	False	True	True
Orphanet:141276	Tessier number 7 facial cleft	True	False	True	True
Orphanet:141265	Tessier number 6 facial cleft	True	False	True	True
Orphanet:141261	Tessier number 5 facial cleft	True	False	True	True
Orphanet:141258	Tessier number 4 facial cleft	True	False	True	True
Orphanet:498461	Terminal transverse limb defect	True	False	True	True
Orphanet:88630	Terminal osseous dysplasia-pigmentary defects syndrome	True	False	True	True
Orphanet:252018	Teratoma of the central nervous system	True	False	True	True
Orphanet:138059	Teratogenic Pierre Robin syndrome	True	False	True	True
Orphanet:1777	Temtamy syndrome	True	False	True	True
Orphanet:363417	Temtamy preaxial brachydactyly syndrome	True	False	True	True
Orphanet:210581	Temporomandibular joint anomaly	True	False	True	True
Orphanet:254525	Temple syndrome due to paternal 14q32.2 microdeletion	True	False	True	True
Orphanet:254531	Temple syndrome due to paternal 14q32.2 hypomethylation	True	False	True	True
Orphanet:96184	Temple syndrome due to maternal uniparental disomy of chromosome 14	True	False	True	True
Orphanet:254516	Temple syndrome	True	False	True	True
Orphanet:352737	Temperature-sensitive oculocutaneous albinism type 1	True	False	True	True
Orphanet:3293	Telecanthus-hypertelorism-strabismus-pes cavus syndrome	True	False	True	True
Orphanet:90389	Telangiectasia macularis eruptiva perstans	True	False	True	True
Orphanet:3292	Tel Hashomer camptodactyly syndrome	True	False	True	True
Orphanet:3291	Teebi-Shaltout syndrome	True	False	True	True
Orphanet:309239	Tay-Sachs disease, B1 variant	True	False	True	True
Orphanet:309185	Tay-Sachs disease, B variant, juvenile form	True	False	True	True
Orphanet:309178	Tay-Sachs disease, B variant, infantile form	True	False	True	True
Orphanet:309192	Tay-Sachs disease, B variant, adult form	True	False	True	True
Orphanet:404443	Tatton-Brown-Rahman syndrome	True	False	True	True
Orphanet:1412	Tarsal-carpal coalition syndrome	True	False	True	True
Orphanet:99170	Tarsal kink syndrome	True	False	True	True
Orphanet:50809	Talo-patello-scaphoid osteolysis	True	False	True	True
Orphanet:500095	Tall stature-intellectual disability-renal anomalies syndrome	True	False	True	True
Orphanet:364820	TRPV4-related bone disorder	True	False	True	True
Orphanet:592570	TRAF7-associated heart defect-digital anomalies-facial dysmorphism-motor and speech delay syndrome	True	False	True	True
Orphanet:562569	TMEM94-associated congenital heart defect-facial dysmorphism-developmental delay syndrome	True	False	True	True
Orphanet:363444	THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome	True	False	True	True
Orphanet:284227	TEMPI syndrome	True	False	True	True
Orphanet:488642	TELO2-related intellectual disability-neurodevelopmental disorder	True	False	True	True
Orphanet:488632	TBCK-related intellectual disability syndrome	True	False	True	True
Orphanet:2886	TARP syndrome	True	False	True	True
Orphanet:171918	T-cell non-Hodgkin lymphoma	True	False	True	True
Orphanet:317419	T-B- severe combined immunodeficiency	True	False	True	True
Orphanet:317416	T-B+ severe combined immunodeficiency	True	False	True	True
Orphanet:397802	T+ B+ severe combined immunodeficiency	True	False	True	True
Orphanet:439762	Systemic polyarteritis nodosa	True	False	True	True
Orphanet:2467	Systemic mastocytosis	True	False	True	True
Orphanet:209007	Systemic inflammatory disease associated with an acquired peripheral neuropathy	True	False	True	True
Orphanet:280930	Systemic diseases with posterior uveitis	True	False	True	True
Orphanet:280933	Systemic diseases with panuveitis	True	False	True	True
Orphanet:280926	Systemic diseases with anterior uveitis	True	False	True	True
Orphanet:290836	Systemic disease with skin involvement	True	False	True	True
Orphanet:567554	Systemic disease with glomerulopathy as a major feature	True	False	True	True
Orphanet:182228	Systemic autoimmune disease	True	False	True	True
Orphanet:3280	Syringomyelia	True	False	True	True
Orphanet:295199	Synpolydactyly type 3	True	False	True	True
Orphanet:295197	Synpolydactyly type 2	True	False	True	True
Orphanet:295195	Synpolydactyly type 1	True	False	True	True
Orphanet:3263	Syngnathia-cleft palate syndrome	True	False	True	True
Orphanet:519327	Syndromic vitreoretinopathy	True	False	True	True
Orphanet:108973	Syndromic visceral malformation	True	False	True	True
Orphanet:180148	Syndromic uterovaginal malformation	True	False	True	True
Orphanet:165707	Syndromic urogenital tract malformation	True	False	True	True
Orphanet:98575	Syndromic telecanthus	True	False	True	True
Orphanet:98661	Syndromic rod-cone dystrophy	True	False	True	True
Orphanet:108995	Syndromic respiratory or mediastinal malformation	True	False	True	True
Orphanet:93547	Syndromic renal or urinary tract malformation	True	False	True	True
Orphanet:98576	Syndromic outer canthal malposition	True	False	True	True
Orphanet:98606	Syndromic orbital border hypoplasia	True	False	True	True
Orphanet:137905	Syndromic optic nerve hypoplasia	True	False	True	True
Orphanet:284811	Syndromic oculocutaneous albinism	True	False	True	True
Orphanet:240371	Syndromic obesity	True	False	True	True
Orphanet:79370	Syndromic nail anomaly	True	False	True	True
Orphanet:202948	Syndromic microphthalmia-anophthalmia-coloboma	True	False	True	True
Orphanet:178364	Syndromic microphthalmia type 5	True	False	True	True
Orphanet:98623	Syndromic keratoconus	True	False	True	True
Orphanet:108969	Syndromic intestinal malformation	True	False	True	True
Orphanet:519325	Syndromic inherited retinal disorder	True	False	True	True
Orphanet:177107	Syndromic hypothyroidism	True	False	True	True
Orphanet:98622	Syndromic hyperopia	True	False	True	True
Orphanet:441434	Syndromic hereditary optic neuropathy	True	False	True	True
Orphanet:79367	Syndromic hair shaft abnormality	True	False	True	True
Orphanet:90642	Syndromic genetic deafness	True	False	True	True
Orphanet:108965	Syndromic gastroduodenal malformation	True	False	True	True
Orphanet:98566	Syndromic eyelid coloboma	True	False	True	True
Orphanet:108961	Syndromic esophageal malformation	True	False	True	True
Orphanet:98574	Syndromic epicanthus	True	False	True	True
Orphanet:519292	Syndromic ectopia lentis	True	False	True	True
Orphanet:98683	Syndromic disorder with strabismus	True	False	True	True
Orphanet:180779	Syndromic diaphragmatic or thoracic malformation	True	False	True	True
Orphanet:108979	Syndromic diaphragmatic or abdominal wall malformation	True	False	True	True
Orphanet:139393	Syndromic craniosynostosis	True	False	True	True
Orphanet:98628	Syndromic corneal dystrophy	True	False	True	True
Orphanet:477794	Syndromic constitutional thrombocytopenia	True	False	True	True
Orphanet:98641	Syndromic cataract	True	False	True	True
Orphanet:180193	Syndromic breast hypoplasia/aplasia	True	False	True	True
Orphanet:498350	Syndromic biliary atresia	True	False	True	True
Orphanet:117573	Syndromic anorectal malformation	True	False	True	True
Orphanet:98565	Syndromic ankyloblepharon filiforme adnatum	True	False	True	True
Orphanet:98557	Syndromic aniridia	True	False	True	True
Orphanet:229720	Syndromic agammaglobulinemia	True	False	True	True
Orphanet:85274	Syndromic X-linked intellectual disability 7	True	False	True	True
Orphanet:434809	Syndrome with woolly hair	True	False	True	True
Orphanet:93459	Syndrome with synostosis or other joint formation defect	True	False	True	True
Orphanet:275853	Syndrome with pulmonary hypertension as a major feature	True	False	True	True
Orphanet:269528	Syndrome with microcephaly as a major feature	True	False	True	True
Orphanet:294955	Syndrome with limb reduction defects	True	False	True	True
Orphanet:109009	Syndrome with limb malformations as a major feature	True	False	True	True
Orphanet:294959	Syndrome with limb duplication, polydactyly, syndactyly, and/or hyperphalangy	True	False	True	True
Orphanet:181402	Syndrome with hypoparathyroidism	True	False	True	True
Orphanet:325638	Syndrome with disorder of sex development of gynecological interest	True	False	True	True
Orphanet:199639	Syndrome with corpus callosum agenesis/dysgenesis as a major feature	True	False	True	True
Orphanet:331217	Syndrome with combined immunodeficiency	True	False	True	True
Orphanet:232288	Syndrome with alpha-thalassemia as a major feature	True	False	True	True
Orphanet:269523	Syndrome with a cerebellar malformation as a major feature	True	False	True	True
Orphanet:108991	Syndrome with a central nervous system malformation as a major feature	True	False	True	True
Orphanet:269546	Syndrome with a Dandy-Walker malformation as a major feature	True	False	True	True
Orphanet:98087	Syndrome with 46,XY disorder of sex development	True	False	True	True
Orphanet:325109	Syndrome with 46,XX disorder of sex development	True	False	True	True
Orphanet:156237	Syndrome or malformation associated with head and neck malformations	True	False	True	True
Orphanet:596426	Syndrome of reduced sensitivity to thyroid hormone	True	False	True	True
Orphanet:217595	Syndrome associated with hypertrophic cardiomyopathy	True	False	True	True
