mondo_id	mondo_label	source_id	source_label	synonym_scope	synonym	synonym_type	mondo_evidence	synonym_scope_mondo
MONDO:0001421	frontal lobe neoplasm	DOID:12016	frontal lobe neoplasm	oio:hasExactSynonym	malignant neoplasm of frontal lobe		DOID:12016	oio:hasNarrowSynonym
MONDO:0001429	transient arthropathy	DOID:12084	transient arthropathy	oio:hasExactSynonym	transient arthropathy involving forearm		DOID:12084	oio:hasNarrowSynonym
MONDO:0001429	transient arthropathy	DOID:12084	transient arthropathy	oio:hasExactSynonym	transient arthropathy involving hand		DOID:12084	oio:hasNarrowSynonym
MONDO:0001429	transient arthropathy	DOID:12084	transient arthropathy	oio:hasExactSynonym	transient arthropathy involving lower leg		DOID:12084	oio:hasNarrowSynonym
MONDO:0001429	transient arthropathy	DOID:12084	transient arthropathy	oio:hasExactSynonym	transient arthropathy involving multiple sites		DOID:12084	oio:hasNarrowSynonym
MONDO:0001429	transient arthropathy	DOID:12084	transient arthropathy	oio:hasExactSynonym	transient arthropathy involving pelvic region and thigh		DOID:12084	oio:hasNarrowSynonym
MONDO:0001429	transient arthropathy	DOID:12084	transient arthropathy	oio:hasExactSynonym	transient arthropathy involving shoulder region		DOID:12084	oio:hasNarrowSynonym
MONDO:0001429	transient arthropathy	DOID:12084	transient arthropathy	oio:hasExactSynonym	transient arthropathy involving upper arm		DOID:12084	oio:hasNarrowSynonym
MONDO:0001434	inflammatory spondylopathy	DOID:12105	inflammatory spondylopathy	oio:hasExactSynonym	inflammatory spondylopathies in disease classified elsewhere		ICD9CM:720.81, DOID:12105	oio:hasNarrowSynonym
MONDO:0001434	inflammatory spondylopathy	DOID:12105	inflammatory spondylopathy	oio:hasExactSynonym	inflammatory spondylopathy in disease classified elsewhere		DOID:12105	oio:hasNarrowSynonym
MONDO:0001449	lymphocytic choriomeningitis	DOID:12155	lymphocytic choriomeningitis	oio:hasExactSynonym	lymphocytic meningitis		DOID:12155	oio:hasBroadSynonym
MONDO:0001476	coloboma	DOID:12270	coloboma	oio:hasExactSynonym	coloboma of macula		DOID:12270	oio:hasNarrowSynonym
MONDO:0001476	coloboma	DOID:12270	coloboma	oio:hasExactSynonym	congenital ocular coloboma		DOID:12270	oio:hasNarrowSynonym
MONDO:0001502	retroperitoneum carcinoma	DOID:12342	retroperitoneum carcinoma	oio:hasRelatedSynonym	carcinoma of the retroperitoneum		NCIT:C7352, DOID:12342	oio:hasExactSynonym
MONDO:0001528	vulva cancer	DOID:1245	vulva cancer	oio:hasExactSynonym	neoplasm of vulva		DOID:1245	oio:hasBroadSynonym
MONDO:0001528	vulva cancer	DOID:1245	vulva cancer	oio:hasExactSynonym	vulval neoplasm		DOID:1245	oio:hasBroadSynonym
MONDO:0001564	binocular vision disease	DOID:12667	binocular vision disease	oio:hasExactSynonym	simultaneous visual perception without fusion		DOID:12667	oio:hasNarrowSynonym
MONDO:0001575	chronic gonococcal salpingitis	DOID:12718	chronic gonococcal salpingitis	oio:hasExactSynonym	gonococcal salpingitis		DOID:12718	oio:hasBroadSynonym
MONDO:0001586	mucopolysaccharidosis type 1	DOID:12802	mucopolysaccharidosis I	oio:hasExactSynonym	Hurler syndrome		DOID:12802	oio:hasNarrowSynonym
MONDO:0001595	choreatic disease	DOID:12859	choreatic disease	oio:hasExactSynonym	hereditary chorea		DOID:12859	oio:hasRelatedSynonym
MONDO:0001602	labia minora carcinoma	DOID:1293	labia minora carcinoma	oio:hasExactSynonym	labia minora cancer		NCIT:C9364, DOID:1293	oio:hasBroadSynonym
MONDO:0001602	labia minora carcinoma	DOID:1293	labia minora carcinoma	oio:hasRelatedSynonym	carcinoma of labia minora		NCIT:C9364, DOID:1293	oio:hasExactSynonym
MONDO:0001657	brain cancer	DOID:1319	brain cancer	oio:hasExactSynonym	adult brain tumor		DOID:1319	oio:hasNarrowSynonym
MONDO:0001657	brain cancer	DOID:1319	brain cancer	oio:hasExactSynonym	adult malignant brain neoplasm		DOID:1319	oio:hasNarrowSynonym
MONDO:0001657	brain cancer	DOID:1319	brain cancer	oio:hasExactSynonym	brain neoplasm		DOID:1319	oio:hasBroadSynonym
MONDO:0001657	brain cancer	DOID:1319	brain cancer	oio:hasExactSynonym	brain neoplasm, adult		NCIT:C7710, DOID:1319	oio:hasRelatedSynonym
MONDO:0001657	brain cancer	DOID:1319	brain cancer	oio:hasExactSynonym	malignant primary brain neoplasm		NCIT:C4954, DOID:1319	oio:hasNarrowSynonym
MONDO:0001657	brain cancer	DOID:1319	brain cancer	oio:hasExactSynonym	malignant primary brain tumor		DOID:1319	oio:hasNarrowSynonym
MONDO:0001657	brain cancer	DOID:1319	brain cancer	oio:hasExactSynonym	malignant tumor of adult brain		NCIT:C5115, DOID:1319	oio:hasNarrowSynonym
MONDO:0001657	brain cancer	DOID:1319	brain cancer	oio:hasExactSynonym	primary brain neoplasm		NCIT:C4952, DOID:1319	oio:hasRelatedSynonym
MONDO:0001657	brain cancer	DOID:1319	brain cancer	oio:hasExactSynonym	primary brain tumor		DOID:1319	oio:hasRelatedSynonym
MONDO:0001657	brain cancer	DOID:1319	brain cancer	oio:hasExactSynonym	tumor of the brain		NCIT:C2907, DOID:1319	oio:hasBroadSynonym
MONDO:0001657	brain cancer	DOID:1319	brain cancer	oio:hasExactSynonym	BT - brain tumour	http://purl.obolibrary.org/obo/OMO_0003005		oio:hasRelatedSynonym
MONDO:0001672	bronchus cancer	DOID:1325	bronchus cancer	oio:hasExactSynonym	malignant neoplasm of bronchus and lung		DOID:1325	oio:hasNarrowSynonym
MONDO:0001672	bronchus cancer	DOID:1325	bronchus cancer	oio:hasExactSynonym	malignant neoplasm of bronchus or lung		DOID:1325	oio:hasRelatedSynonym
MONDO:0001673	diarrheal disease	DOID:13250	diarrhea	oio:hasRelatedSynonym	diarrhoea	http://purl.obolibrary.org/obo/OMO_0003005		oio:hasExactSynonym
MONDO:0001698	tinea profunda	DOID:13368	tinea profunda	oio:hasExactSynonym	Majocchi's granuloma		DOID:13368	oio:hasRelatedSynonym
MONDO:0001698	tinea profunda	DOID:13368	tinea profunda	oio:hasExactSynonym	deep seated dermatophytosis		ICD9CM:110.6, DOID:13368	oio:hasRelatedSynonym
MONDO:0001702	labia majora carcinoma	DOID:13389	labia majora carcinoma	oio:hasRelatedSynonym	carcinoma of labia majora		NCIT:C9363, DOID:13389	oio:hasExactSynonym
MONDO:0001712	alexia	DOID:13417	alexia	oio:hasExactSynonym	acquired dyslexia		MESH:D004411, DOID:13417	oio:hasRelatedSynonym
MONDO:0001713	inherited aplastic anemia	DOID:1342	congenital hypoplastic anemia	oio:hasExactSynonym	congenital aplastic anemia			oio:hasRelatedSynonym
MONDO:0001713	inherited aplastic anemia	DOID:1342	congenital hypoplastic anemia	oio:hasExactSynonym	congenital aplastic anaemia	http://purl.obolibrary.org/obo/OMO_0003005		oio:hasRelatedSynonym
MONDO:0001713	inherited aplastic anemia	DOID:1342	congenital hypoplastic anemia	oio:hasExactSynonym	congenital hypoplastic anaemia	http://purl.obolibrary.org/obo/OMO_0003005		oio:hasRelatedSynonym
MONDO:0001713	inherited aplastic anemia	DOID:1342	congenital hypoplastic anemia	oio:hasRelatedSynonym	constitutional aplastic anaemia	http://purl.obolibrary.org/obo/OMO_0003005		oio:hasExactSynonym
MONDO:0001734	tuberous sclerosis	DOID:13515	tuberous sclerosis	oio:hasExactSynonym	bourneville's disease			oio:hasRelatedSynonym
MONDO:0001809	adhesions of uterus	DOID:13812	adhesions of uterus	oio:hasExactSynonym	intrauterine synechiae		ICD9CM:621.5, DOID:13812	oio:hasRelatedSynonym
MONDO:0001838	acute gonococcal prostatitis	DOID:13943	acute gonococcal prostatitis	oio:hasExactSynonym	gonococcal prostatitis		DOID:13943	oio:hasBroadSynonym
MONDO:0001848	Morgagni cataract	DOID:13964	Morgagni cataract	oio:hasExactSynonym	hypermature cataract		ICD9CM:366.18, DOID:13964	oio:hasBroadSynonym
MONDO:0001858	Tietze syndrome	DOID:14021	Tietze's syndrome	oio:hasRelatedSynonym	Tietze syndrome		DOID:14021	oio:hasExactSynonym
MONDO:0001870	acute poststreptococcal glomerulonephritis	DOID:14064	acute poststreptococcal glomerulonephritis	oio:hasExactSynonym	post-streptococcal glomerulonephritis		NCIT:C35443, DOID:14064	oio:hasRelatedSynonym
MONDO:0001892	spinal cord lymphoma	DOID:5612	spinal cancer	oio:hasExactSynonym	spinal cord cancer		DOID:14150	oio:hasRelatedSynonym
MONDO:0001901	selective IgG subclass deficiency	DOID:14176	selective IgG deficiency disease	oio:hasExactSynonym	selective IgG immunodeficiency		NCIT:C27142, DOID:14176	oio:hasRelatedSynonym
MONDO:0001992	rete testis adenocarcinoma	DOID:14544	rete testis adenocarcinoma	oio:hasRelatedSynonym	adenocarcinoma of rete testis		NCIT:C8955, DOID:14544	oio:hasExactSynonym
MONDO:0002008	labyrinthitis	DOID:3930	otitis interna	oio:hasExactSynonym	inner ear infection		DOID:3930	oio:hasRelatedSynonym
MONDO:0002010	FG syndrome	DOID:1312	focal segmental glomerulosclerosis	oio:hasExactSynonym	FGS	MONDO:ABBREVIATION	GARD:0002317	oio:hasRelatedSynonym
MONDO:0002010	FG syndrome	DOID:14711	FG syndrome	oio:hasExactSynonym	Opitz-Kaveggia syndrome		GARD:0002317, DOID:14711	oio:hasNarrowSynonym
MONDO:0002012	methylmalonic acidemia	DOID:0060740	methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency	oio:hasExactSynonym	methylmalonic aciduria mut type		DOID:14749	oio:hasNarrowSynonym
MONDO:0002012	methylmalonic acidemia	DOID:0060743	methylmalonic acidemia cblB type	oio:hasExactSynonym	methylmalonic aciduria cblB type		DOID:14749	oio:hasNarrowSynonym
MONDO:0002013	lymphangioma	DOID:1475	lymphangioma	oio:hasExactSynonym	congenital lymphangioma		DOID:1475	oio:hasNarrowSynonym
MONDO:0002017	olivopontocerebellar atrophy	DOID:14784	olivopontocerebellar atrophy	oio:hasExactSynonym	Thomas' syndrome	MONDO:AMBIGUOUS	DOID:14784	oio:hasRelatedSynonym
MONDO:0002026	candidiasis	DOID:1508	candidiasis	oio:hasExactSynonym	disseminated candidiasis		ICD9CM:112.5, DOID:1508	oio:hasNarrowSynonym
MONDO:0002026	candidiasis	DOID:1508	candidiasis	oio:hasExactSynonym	systemic candidiasis		DOID:1508	oio:hasNarrowSynonym
MONDO:0002037	pleural disorder	DOID:1532	pleural disease	oio:hasExactSynonym	non-neoplastic pleural disease		DOID:1532	oio:hasNarrowSynonym
MONDO:0002038	head and neck carcinoma	DOID:1542	head and neck carcinoma	oio:hasExactSynonym	carcinoma of the neck		NCIT:C6077, DOID:1542	oio:hasNarrowSynonym
MONDO:0002038	head and neck carcinoma	DOID:1542	head and neck carcinoma	oio:hasRelatedSynonym	carcinoma of neck		MONDO:patterns/carcinoma, DOID:1542	oio:hasExactSynonym
MONDO:0002046	alcohol abuse	DOID:0050741	alcohol dependence	oio:hasExactSynonym	alcoholism		MESH:D000437	oio:hasRelatedSynonym
MONDO:0002048	thrombocytopenia due to immune destruction	DOID:1587	thrombocytopenia due to platelet alloimmunization	oio:hasExactSynonym	Immune Thrombocytopenia		NORD:1297	oio:hasBroadSynonym
MONDO:0002048	thrombocytopenia due to immune destruction	DOID:1587	thrombocytopenia due to platelet alloimmunization	oio:hasExactSynonym	immune thrombocytopenia		NCIT:C3991	oio:hasBroadSynonym
MONDO:0002050	depressive disorder	DOID:1595	melancholic depression	oio:hasExactSynonym	melancholia		MESH:D003866	oio:hasRelatedSynonym
MONDO:0002050	depressive disorder	DOID:1596	depressive disorder	oio:hasRelatedSynonym	depression		NCIT:C2982	oio:hasExactSynonym
MONDO:0002052	lymphadenitis	DOID:1602	lymphadenitis	oio:hasExactSynonym	acute adenitis		DOID:1602	oio:hasNarrowSynonym
MONDO:0002052	lymphadenitis	DOID:1602	lymphadenitis	oio:hasExactSynonym	acute lymphadenitis		ICD9CM:683, DOID:1602	oio:hasNarrowSynonym
MONDO:0002052	lymphadenitis	DOID:1602	lymphadenitis	oio:hasExactSynonym	chronic adenitis		DOID:1602	oio:hasNarrowSynonym
MONDO:0002052	lymphadenitis	DOID:1602	lymphadenitis	oio:hasExactSynonym	chronic lymphadenitis		NCIT:C26966, DOID:1602	oio:hasNarrowSynonym
MONDO:0002066	breast adenomyoepithelioma	DOID:1642	breast adenomyoepithelioma	oio:hasRelatedSynonym	adenomyoepithelioma of the breast		NCIT:C6899, DOID:1642	oio:hasExactSynonym
MONDO:0002087	peritoneum cancer	DOID:1725	peritoneum cancer	oio:hasRelatedSynonym	cancer of peritoneum		MONDO:patterns/cancer, DOID:1725	oio:hasExactSynonym
MONDO:0002095	vascular cancer	DOID:175	vascular cancer	oio:hasExactSynonym	blood vessel neoplasm		NCIT:C7387, DOID:175	oio:hasBroadSynonym
MONDO:0002095	vascular cancer	DOID:175	vascular cancer	oio:hasExactSynonym	blood vessel tumor		DOID:175	oio:hasBroadSynonym
MONDO:0002095	vascular cancer	DOID:175	vascular cancer	oio:hasExactSynonym	blood vessel tumors		DOID:175	oio:hasBroadSynonym
MONDO:0002095	vascular cancer	DOID:175	vascular cancer	oio:hasExactSynonym	leiomyosarcoma of the renal vein		NCIT:C5388, DOID:175	oio:hasNarrowSynonym
MONDO:0002095	vascular cancer	DOID:175	vascular cancer	oio:hasExactSynonym	malignant tumor of pulmonary artery		NCIT:C5380, DOID:175	oio:hasNarrowSynonym
MONDO:0002095	vascular cancer	DOID:175	vascular cancer	oio:hasExactSynonym	malignant tumor of pulmonary vein		NCIT:C5383, DOID:175	oio:hasNarrowSynonym
MONDO:0002095	vascular cancer	DOID:175	vascular cancer	oio:hasExactSynonym	neoplasm of great vessel		DOID:175	oio:hasBroadSynonym
MONDO:0002095	vascular cancer	DOID:175	vascular cancer	oio:hasExactSynonym	renal vein leiomyosarcoma		DOID:175	oio:hasRelatedSynonym
MONDO:0002095	vascular cancer	DOID:175	vascular cancer	oio:hasExactSynonym	vascular tissue neoplasm		DOID:175	oio:hasRelatedSynonym
MONDO:0002095	vascular cancer	DOID:175	vascular cancer	oio:hasExactSynonym	vascular tumors		NCIT:C7388, DOID:175	oio:hasBroadSynonym
MONDO:0002095	vascular cancer	DOID:175	vascular cancer	oio:hasExactSynonym	Haemangiomatous tumour	http://purl.obolibrary.org/obo/OMO_0003005		oio:hasBroadSynonym
MONDO:0002095	vascular cancer	DOID:175	vascular cancer	oio:hasExactSynonym	blood vessel tumour disorder	http://purl.obolibrary.org/obo/OMO_0003005		oio:hasBroadSynonym
MONDO:0002096	malignant conjunctival melanoma	DOID:3663	cutaneous mastocytosis	oio:hasExactSynonym	CM	MONDO:ABBREVIATION	ONCOTREE:CM	oio:hasRelatedSynonym
MONDO:0002100	cardiovascular cancer	DOID:176	cardiovascular cancer	oio:hasExactSynonym	cardiovascular neoplasm		DOID:176	oio:hasBroadSynonym
MONDO:0002108	thyroid cancer	DOID:1781	thyroid cancer	oio:hasExactSynonym	neoplasm of thyroid gland		DOID:1781	oio:hasBroadSynonym
MONDO:0002108	thyroid cancer	DOID:1781	thyroid cancer	oio:hasExactSynonym	thyroid gland neoplasm		DOID:1781	oio:hasBroadSynonym
MONDO:0002109	pituitary cancer	DOID:1785	pituitary cancer	oio:hasExactSynonym	pituitary gland neoplasm		NCIT:C3330, DOID:1785	oio:hasBroadSynonym
MONDO:0002109	pituitary cancer	DOID:1785	pituitary cancer	oio:hasExactSynonym	pituitary neoplasm		DOID:1785	oio:hasBroadSynonym
MONDO:0002112	benign peritoneal mesothelioma	DOID:1789	benign peritoneal mesothelioma	oio:hasExactSynonym	mesothelioma of peritoneum		NCIT:C7633, DOID:1789	oio:hasBroadSynonym
MONDO:0002113	peritoneal carcinoma	DOID:1791	peritoneal carcinoma	oio:hasExactSynonym	primary peritoneal carcinoma		DOID:1791	oio:hasNarrowSynonym
MONDO:0002129	bone cancer	DOID:184	bone cancer	oio:hasExactSynonym	bone neoplasm		DOID:184	oio:hasBroadSynonym
MONDO:0002129	bone cancer	DOID:184	bone cancer	oio:hasExactSynonym	osseous tumor		NCIT:C9343, DOID:184	oio:hasBroadSynonym
MONDO:0002129	bone cancer	DOID:184	bone cancer	oio:hasExactSynonym	bone tumour	http://purl.obolibrary.org/obo/OMO_0003005		oio:hasBroadSynonym
MONDO:0002131	jaw cancer	DOID:1862	jaw cancer	oio:hasExactSynonym	neoplasm of jaw		DOID:1862	oio:hasBroadSynonym
MONDO:0002131	jaw cancer	DOID:1862	jaw cancer	oio:hasRelatedSynonym	jaw neoplasm		DOID:1862	oio:hasBroadSynonym
MONDO:0002143	vaginal yolk sac tumor	DOID:1911	endodermal sinus tumor	oio:hasExactSynonym	yolk sac tumor		ONCOTREE:VYST	oio:hasRelatedSynonym
MONDO:0002143	vaginal yolk sac tumor	DOID:1911	endodermal sinus tumor	oio:hasExactSynonym	yolk sac tumour	http://purl.obolibrary.org/obo/OMO_0003005		oio:hasRelatedSynonym
MONDO:0002149	reproductive system cancer	DOID:193	reproductive organ cancer	oio:hasExactSynonym	reproductive tumor		NCIT:C3674, DOID:193	oio:hasBroadSynonym
MONDO:0002149	reproductive system cancer	DOID:193	reproductive organ cancer	oio:hasRelatedSynonym	cancer of reproductive system		MONDO:patterns/cancer, DOID:193	oio:hasExactSynonym
MONDO:0002154	trichomoniasis	DOID:1947	trichomoniasis	oio:hasRelatedSynonym	Trichomonas infection		MONDO:patterns/infectious_disease_by_agent, DOID:1947	oio:hasExactSynonym
MONDO:0002155	cholecystitis	DOID:1949	cholecystitis	oio:hasExactSynonym	acute cholecystitis		NCIT:C35152, ICD9CM:575.0, DOID:1949	oio:hasNarrowSynonym
MONDO:0002155	cholecystitis	DOID:1949	cholecystitis	oio:hasExactSynonym	acute on chronic cholecystitis		DOID:1949	oio:hasNarrowSynonym
MONDO:0002155	cholecystitis	DOID:1949	cholecystitis	oio:hasExactSynonym	chronic cholecystitis		ICD9CM:575.11, DOID:1949	oio:hasNarrowSynonym
MONDO:0002158	fallopian tube cancer	DOID:1964	fallopian tube cancer	oio:hasExactSynonym	tumor of the fallopian tube		NCIT:C3032, DOID:1964	oio:hasBroadSynonym
MONDO:0002178	placenta cancer	DOID:2021	placenta cancer	oio:hasExactSynonym	placental tumors		NCIT:C4858, DOID:2021	oio:hasBroadSynonym
MONDO:0002181	exostosis	DOID:203	exostosis	oio:hasExactSynonym	orbital exostosis		DOID:203	oio:hasNarrowSynonym
MONDO:0002181	exostosis	DOID:203	exostosis	oio:hasExactSynonym	swimmer's exostosis		DOID:203	oio:hasNarrowSynonym
MONDO:0002193	Bartholin gland benign neoplasm	DOID:2068	Bartholin's gland benign neoplasm	oio:hasExactSynonym	Bartholin gland neoplasm		DOID:2068	oio:hasBroadSynonym
MONDO:0002193	Bartholin gland benign neoplasm	DOID:2068	Bartholin's gland benign neoplasm	oio:hasExactSynonym	tumor of Bartholin's gland		NCIT:C6434, DOID:2068	oio:hasBroadSynonym
MONDO:0002197	minor vestibular glands adenoma	DOID:2075	minor vestibular glands adenoma	oio:hasRelatedSynonym	adenoma of minor vestibular glands		NCIT:C40301, DOID:2075	oio:hasExactSynonym
MONDO:0002211	B cell deficiency	DOID:2115	B cell deficiency	oio:hasExactSynonym	immunoglobulin heavy chain deficiency		DOID:2115	oio:hasRelatedSynonym
MONDO:0002211	B cell deficiency	DOID:2115	B cell deficiency	oio:hasExactSynonym	immunoglobulin heavy chain deletion		DOID:2115	oio:hasRelatedSynonym
MONDO:0002214	brain germinoma	DOID:2127	brain germinoma	oio:hasExactSynonym	intracranial germinoma		DOID:2127	oio:hasBroadSynonym
MONDO:0002230	ovarian Wilms tumor	DOID:2153	ovarian Wilms' cancer	oio:hasRelatedSynonym	ovarian Wilms' tumor		NCIT:C40443, DOID:2153	oio:hasExactSynonym
MONDO:0002236	ocular cancer	DOID:2174	ocular cancer	oio:hasExactSynonym	eye neoplasm		DOID:2174	oio:hasBroadSynonym
MONDO:0002236	ocular cancer	DOID:2174	ocular cancer	oio:hasExactSynonym	neoplasm of eye		DOID:2174	oio:hasBroadSynonym
MONDO:0002236	ocular cancer	DOID:2174	ocular cancer	oio:hasExactSynonym	neoplasm of eye proper		DOID:2174	oio:hasRelatedSynonym
MONDO:0002236	ocular cancer	DOID:2174	ocular cancer	oio:hasExactSynonym	ocular tumor		NCIT:C3030, DOID:2174	oio:hasBroadSynonym
MONDO:0002251	hepatitis	DOID:2237	hepatitis	oio:hasExactSynonym	acute and subacute liver necrosis		DOID:2237	oio:hasNarrowSynonym
MONDO:0002251	hepatitis	DOID:2237	hepatitis	oio:hasExactSynonym	acute hepatitis		DOID:2237	oio:hasNarrowSynonym
MONDO:0002251	hepatitis	DOID:2237	hepatitis	oio:hasExactSynonym	acute/subac. necrosis of liver		DOID:2237	oio:hasNarrowSynonym
MONDO:0002251	hepatitis	DOID:2237	hepatitis	oio:hasExactSynonym	animal hepatitis		DOID:2237	oio:hasNarrowSynonym
MONDO:0002251	hepatitis	DOID:2237	hepatitis	oio:hasExactSynonym	chronic hepatitis		DOID:2237	oio:hasNarrowSynonym
MONDO:0002251	hepatitis	DOID:2237	hepatitis	oio:hasExactSynonym	chronic persistent hepatitis		DOID:2237	oio:hasNarrowSynonym
MONDO:0002258	pharyngitis	DOID:11337	Lemierre's syndrome	oio:hasRelatedSynonym	acute sore throat		DOID:2275	oio:hasNarrowSynonym
MONDO:0002258	pharyngitis	DOID:2275	pharyngitis	oio:hasExactSynonym	Sore throat - chronic		DOID:2275	oio:hasNarrowSynonym
MONDO:0002258	pharyngitis	DOID:2275	pharyngitis	oio:hasExactSynonym	acute pharyngitis		ICD9CM:462, DOID:2275	oio:hasNarrowSynonym
