mondo_id	ordo_id	subset	mondo_label	ordo_label
MONDO:0005321	Orphanet:98974	http://purl.obolibrary.org/obo/mondo#ordo_disease	Fuchs' endothelial dystrophy	Fuchs endothelial corneal dystrophy
MONDO:0005342	Orphanet:34145	http://purl.obolibrary.org/obo/mondo#ordo_disease	IgA glomerulonephritis	Immunoglobulin A nephropathy
MONDO:0005380	Orphanet:399158	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	osteonecrosis	Osteonecrosis
MONDO:0005388	Orphanet:186	http://purl.obolibrary.org/obo/mondo#ordo_disease	primary biliary cholangitis	Primary biliary cholangitis
MONDO:0005440	Orphanet:180226	http://purl.obolibrary.org/obo/mondo#ordo_disease	embryonal carcinoma	Embryonal carcinoma
MONDO:0005459	Orphanet:3385	http://purl.obolibrary.org/obo/mondo#ordo_disease	human African trypanosomiasis	African trypanosomiasis
MONDO:0005486	Orphanet:99798	http://purl.obolibrary.org/obo/mondo#ordo_disease	tooth agenesis	Oligodontia
MONDO:0005498	Orphanet:1267	http://purl.obolibrary.org/obo/mondo#ordo_disease	botulism	Botulism
MONDO:0005502	Orphanet:99828	http://purl.obolibrary.org/obo/mondo#ordo_disease	dengue disease	Dengue fever
MONDO:0005504	Orphanet:1679	http://purl.obolibrary.org/obo/mondo#ordo_disease	diphtheria	Diphtheria
MONDO:0005505	Orphanet:251946	http://purl.obolibrary.org/obo/mondo#ordo_disease	dysembryoplastic neuroepithelial tumor	Dysembryoplastic neuroepithelial tumor
MONDO:0005508	Orphanet:321	http://purl.obolibrary.org/obo/mondo#ordo_disease	hereditary multiple osteochondromas	Multiple osteochondromas
MONDO:0005512	Orphanet:168811	http://purl.obolibrary.org/obo/mondo#ordo_disease	malignant peritoneal mesothelioma	Malignant peritoneal mesothelioma
MONDO:0005514	Orphanet:35612	http://purl.obolibrary.org/obo/mondo#ordo_disease	nanophthalmia	Nanophthalmos
MONDO:0005526	Orphanet:3299	http://purl.obolibrary.org/obo/mondo#ordo_disease	tetanus	Tetanus
MONDO:0005543	Orphanet:563576	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	autoimmune hepatitis type 1	Autoimmune hepatitis type 1
MONDO:0005563	Orphanet:443167	http://purl.obolibrary.org/obo/mondo#ordo_disease	nut midline carcinoma	NUT midline carcinoma
MONDO:0005570	Orphanet:97992	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	hematologic disorder	Rare hematologic disease
MONDO:0005571	Orphanet:98427	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	polycythemia	Polycythemia
MONDO:0005580	Orphanet:99977	http://purl.obolibrary.org/obo/mondo#ordo_disease	esophageal squamous cell carcinoma	Squamous cell carcinoma of the esophagus
MONDO:0005595	Orphanet:494550	http://purl.obolibrary.org/obo/mondo#ordo_disease	laryngeal squamous cell carcinoma	Squamous cell carcinoma of the larynx
MONDO:0005601	Orphanet:398961	http://purl.obolibrary.org/obo/mondo#ordo_disease	ovarian mucinous adenocarcinoma	Mucinous adenocarcinoma of ovary
MONDO:0005615	Orphanet:86855	http://purl.obolibrary.org/obo/mondo#ordo_disease	plasmacytoma	Plasmacytoma
MONDO:0005619	Orphanet:99745	http://purl.obolibrary.org/obo/mondo#ordo_disease	typhoid fever	Typhoid
MONDO:0005620	Orphanet:85458	http://purl.obolibrary.org/obo/mondo#ordo_disease	cerebral amyloid angiopathy	Hereditary cerebral hemorrhage with amyloidosis
MONDO:0005629	Orphanet:67043	http://purl.obolibrary.org/obo/mondo#ordo_disease	Acanthamoeba keratitis	Amoebic keratitis
MONDO:0005631	Orphanet:457095	http://purl.obolibrary.org/obo/mondo#ordo_disease	actinomycosis	Actinomycosis
MONDO:0005645	Orphanet:78	http://purl.obolibrary.org/obo/mondo#ordo_disease	ancylostomiasis	Ankylostomiasis
MONDO:0005657	Orphanet:1163	http://purl.obolibrary.org/obo/mondo#ordo_disease	aspergillosis	Aspergillosis
MONDO:0005661	Orphanet:108	http://purl.obolibrary.org/obo/mondo#ordo_disease	babesiosis	Babesiosis
MONDO:0005662	Orphanet:1223	http://purl.obolibrary.org/obo/mondo#ordo_disease	balantidiasis	Balantidiasis
MONDO:0005668	Orphanet:99908	http://purl.obolibrary.org/obo/mondo#ordo_disease	bird fancier's lung	Pigeon-breeder lung disease
MONDO:0005674	Orphanet:363976	http://purl.obolibrary.org/obo/mondo#ordo_disease	bone giant cell tumor	Giant cell tumor of bone
MONDO:0005680	Orphanet:99990	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Brill-Zinsser disease	Brill-Zinsser disease
MONDO:0005683	Orphanet:1304	http://purl.obolibrary.org/obo/mondo#ordo_disease	brucellosis	Brucellosis
MONDO:0005692	Orphanet:50839	http://purl.obolibrary.org/obo/mondo#ordo_disease	cat-scratch disease	Cat-scratch disease
MONDO:0005696	Orphanet:641396	http://purl.obolibrary.org/obo/mondo#ordo_disease	central nervous system tuberculosis	Central nervous system tuberculosis
MONDO:0005705	Orphanet:658917	http://purl.obolibrary.org/obo/mondo#ordo_disease	clonorchiasis	Clonorchiasis
MONDO:0005706	Orphanet:228123	http://purl.obolibrary.org/obo/mondo#ordo_disease	coccidioidomycosis	Coccidioidomycosis
MONDO:0005708	Orphanet:83595	http://purl.obolibrary.org/obo/mondo#ordo_disease	Colorado tick fever	Colorado tick fever
MONDO:0005710	Orphanet:168966	http://purl.obolibrary.org/obo/mondo#ordo_disease	composite lymphoma	Composite lymphoma
MONDO:0005711	Orphanet:2140	http://purl.obolibrary.org/obo/mondo#ordo_disease	congenital diaphragmatic hernia	Congenital diaphragmatic hernia
MONDO:0005714	Orphanet:499009	http://purl.obolibrary.org/obo/mondo#ordo_disease	congenital syphilis	Congenital syphilis
MONDO:0005715	Orphanet:858	http://purl.obolibrary.org/obo/mondo#ordo_disease	congenital toxoplasmosis	Congenital toxoplasmosis
MONDO:0005724	Orphanet:1546	http://purl.obolibrary.org/obo/mondo#ordo_disease	cryptococcosis	Cryptococcosis
MONDO:0005725	Orphanet:210	http://purl.obolibrary.org/obo/mondo#ordo_disease	cyclosporiasis	Cyclosporiasis
MONDO:0005736	Orphanet:83594	http://purl.obolibrary.org/obo/mondo#ordo_disease	eastern equine encephalitis	Eastern equine encephalitis
MONDO:0005737	Orphanet:319218	http://purl.obolibrary.org/obo/mondo#ordo_disease	Ebola hemorrhagic fever	Ebola hemorrhagic fever
MONDO:0005744	Orphanet:876	http://purl.obolibrary.org/obo/mondo#ordo_disease	yolk sac tumor	Yolk sac tumor
MONDO:0005761	Orphanet:2035	http://purl.obolibrary.org/obo/mondo#ordo_disease	filarial elephantiasis	Lymphatic filariasis
MONDO:0005764	Orphanet:86902	http://purl.obolibrary.org/obo/mondo#ordo_disease	follicular dendritic cell sarcoma	Follicular dendritic cell sarcoma
MONDO:0005769	Orphanet:3020	http://purl.obolibrary.org/obo/mondo#ordo_disease	geniculate herpes zoster	Ramsay Hunt syndrome
MONDO:0005773	Orphanet:221117	http://purl.obolibrary.org/obo/mondo#ordo_disease	Gerstmann syndrome	Gerstmann syndrome
MONDO:0005789	Orphanet:402823	http://purl.obolibrary.org/obo/mondo#ordo_disease	hepatitis D virus infection	Hepatitis delta
MONDO:0005797	Orphanet:90081	http://purl.obolibrary.org/obo/mondo#ordo_disease	HIV wasting syndrome	AIDS wasting syndrome
MONDO:0005802	Orphanet:401	http://purl.obolibrary.org/obo/mondo#ordo_disease	hymenolepiasis	Hymenolepiasis
MONDO:0005803	Orphanet:443095	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	hyperinsulinemic hypoglycemia	Hyperinsulinemic hypoglycaemia
MONDO:0005815	Orphanet:506052	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	pancreatic neuroendocrine neoplasm	Neuroendocrine neoplasm of pancreas
MONDO:0005817	Orphanet:157823	http://purl.obolibrary.org/obo/mondo#ordo_disease	Kluver-Bucy syndrome	Klüver-Bucy syndrome
MONDO:0005820	Orphanet:99824	http://purl.obolibrary.org/obo/mondo#ordo_disease	Lassa fever	Lassa fever
MONDO:0005823	Orphanet:549	http://purl.obolibrary.org/obo/mondo#ordo_disease	legionellosis	Legionnaires disease
MONDO:0005823	Orphanet:600832	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	legionellosis	Legionella infection
MONDO:0005825	Orphanet:509	http://purl.obolibrary.org/obo/mondo#ordo_disease	leptospirosis	Leptospirosis
MONDO:0005828	Orphanet:533	http://purl.obolibrary.org/obo/mondo#ordo_disease	listeriosis	Listeriosis
MONDO:0005835	Orphanet:144	http://purl.obolibrary.org/obo/mondo#ordo_disease	Lynch syndrome	Lynch syndrome
MONDO:0005838	Orphanet:2459	http://purl.obolibrary.org/obo/mondo#ordo_disease	mansonelliasis	Mansonelliasis
MONDO:0005846	Orphanet:2552	http://purl.obolibrary.org/obo/mondo#ordo_disease	microsporidiosis	Microsporidiosis
MONDO:0005851	Orphanet:98919	http://purl.obolibrary.org/obo/mondo#ordo_disease	Miller Fisher syndrome	Miller Fisher syndrome
MONDO:0005854	Orphanet:809	http://purl.obolibrary.org/obo/mondo#ordo_disease	mixed connective tissue disease	Mixed connective tissue disease
MONDO:0005893	Orphanet:506098	http://purl.obolibrary.org/obo/mondo#ordo_disease	pancreatic endocrine carcinoma	Neuroendocrine carcinoma of pancreas
MONDO:0005894	Orphanet:73260	http://purl.obolibrary.org/obo/mondo#ordo_disease	paracoccidioidomycosis	Paracoccidioidomycosis
MONDO:0005895	Orphanet:658913	http://purl.obolibrary.org/obo/mondo#ordo_disease	paragonimiasis	Paragonimiasis
MONDO:0005919	Orphanet:439167	http://purl.obolibrary.org/obo/mondo#ordo_disease	placental insufficiency	Placental insufficiency
MONDO:0005933	Orphanet:64741	http://purl.obolibrary.org/obo/mondo#ordo_disease	pulmonary blastoma	Pulmonary blastoma
MONDO:0005942	Orphanet:3096	http://purl.obolibrary.org/obo/mondo#ordo_disease	Reye syndrome	Reye syndrome
MONDO:0005968	Orphanet:826	http://purl.obolibrary.org/obo/mondo#ordo_disease	sporotrichosis	Sporotrichosis
MONDO:0005969	Orphanet:83484	http://purl.obolibrary.org/obo/mondo#ordo_disease	st. Louis encephalitis	St. Louis encephalitis
MONDO:0005974	Orphanet:76	http://purl.obolibrary.org/obo/mondo#ordo_disease	strongyloidiasis	Strongyloidiasis
MONDO:0005979	Orphanet:97330	http://purl.obolibrary.org/obo/mondo#ordo_disease	thoracic outlet syndrome	Thoracic outlet syndrome
MONDO:0005988	Orphanet:3343	http://purl.obolibrary.org/obo/mondo#ordo_disease	toxocariasis	Toxocariasis
MONDO:0005991	Orphanet:64694	http://purl.obolibrary.org/obo/mondo#ordo_disease	trench fever	Trench fever
MONDO:0006009	Orphanet:98252	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	viral encephalitis	Infectious encephalitis
MONDO:0006015	Orphanet:100067	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Waterhouse-Friderichsen syndrome	Waterhouse-Friderichsen syndrome
MONDO:0006033	Orphanet:497188	http://purl.obolibrary.org/obo/mondo#ordo_disease	diffuse intrinsic pontine glioma	Diffuse intrinsic pontine glioma
MONDO:0006037	Orphanet:2189	http://purl.obolibrary.org/obo/mondo#ordo_disease	hydrolethalus syndrome	Hydrolethalus
MONDO:0006043	Orphanet:213531	http://purl.obolibrary.org/obo/mondo#ordo_disease	metaplastic breast carcinoma	Metaplastic carcinoma of the breast
MONDO:0006045	Orphanet:398971	http://purl.obolibrary.org/obo/mondo#ordo_disease	ovarian clear cell adenocarcinoma	Clear cell adenocarcinoma of the ovary
MONDO:0006079	Orphanet:314422	http://purl.obolibrary.org/obo/mondo#ordo_disease	ameloblastic carcinoma	Ameloblastic carcinoma
MONDO:0006131	Orphanet:251931	http://purl.obolibrary.org/obo/mondo#ordo_disease	cerebellar liponeurocytoma	Cerebellar liponeurocytoma
MONDO:0006132	Orphanet:213828	http://purl.obolibrary.org/obo/mondo#ordo_disease	cervical adenoid basal carcinoma	Adenoid basal carcinoma of the cervix uteri
MONDO:0006133	Orphanet:213823	http://purl.obolibrary.org/obo/mondo#ordo_disease	cervical adenoid cystic carcinoma	Adenoid cystic carcinoma of the cervix uteri
MONDO:0006143	Orphanet:213767	http://purl.obolibrary.org/obo/mondo#ordo_disease	cervical squamous cell carcinoma	Squamous cell carcinoma of the cervix uteri
MONDO:0006183	Orphanet:71274	http://purl.obolibrary.org/obo/mondo#ordo_disease	disseminated peritoneal leiomyomatosis	Disseminated peritoneal leiomyomatosis
MONDO:0006210	Orphanet:401920	http://purl.obolibrary.org/obo/mondo#ordo_disease	fibrolamellar hepatocellular carcinoma	Fibrolamellar hepatocellular carcinoma
MONDO:0006230	Orphanet:418959	http://purl.obolibrary.org/obo/mondo#ordo_disease	gastric squamous cell carcinoma	Squamous cell carcinoma of the stomach
MONDO:0006238	Orphanet:96256	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	growth hormone-producing pituitary gland adenoma	Somatotropic adenoma
MONDO:0006247	Orphanet:98287	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	histiocytic and dendritic cell neoplasm	Histiocytic and dendritic cell tumor
MONDO:0006248	Orphanet:99927	http://purl.obolibrary.org/obo/mondo#ordo_disease	hydatidiform mole	Hydatidiform mole
MONDO:0006260	Orphanet:319319	http://purl.obolibrary.org/obo/mondo#ordo_disease	kidney medullary carcinoma	Renal medullary carcinoma
MONDO:0006277	Orphanet:538	http://purl.obolibrary.org/obo/mondo#ordo_disease	lung lymphangioleiomyomatosis	Lymphangioleiomyomatosis
MONDO:0006292	Orphanet:50251	http://purl.obolibrary.org/obo/mondo#ordo_disease	malignant mesothelioma	Pleural mesothelioma
MONDO:0006335	Orphanet:454723	http://purl.obolibrary.org/obo/mondo#ordo_disease	ovarian endometrioid adenocarcinoma	Endometrioid carcinoma of ovary
MONDO:0006339	Orphanet:569248	http://purl.obolibrary.org/obo/mondo#ordo_disease	ovarian microcystic stromal tumor	Microcystic stromal tumor
MONDO:0006346	Orphanet:424046	http://purl.obolibrary.org/obo/mondo#ordo_disease	pancreatic acinar cell carcinoma	Acinar cell carcinoma of pancreas
MONDO:0006359	Orphanet:595133	http://purl.obolibrary.org/obo/mondo#ordo_disease	neoplasm with perivascular epithelioid cell differentiation	Perivascular epithelioid cell neoplasm
MONDO:0006363	Orphanet:168816	http://purl.obolibrary.org/obo/mondo#ordo_disease	peritoneal multicystic mesothelioma	Peritoneal cystic mesothelioma
MONDO:0006369	Orphanet:251919	http://purl.obolibrary.org/obo/mondo#ordo_disease	pineal parenchymal tumor of intermediate differentiation	Pineal parenchymal tumor of intermediate differentiation
MONDO:0006372	Orphanet:251623	http://purl.obolibrary.org/obo/mondo#ordo_disease	pituicytoma	Pituicytoma
MONDO:0006373	Orphanet:99408	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	pituitary gland adenoma	Pituitary adenoma
MONDO:0006383	Orphanet:178544	http://purl.obolibrary.org/obo/mondo#ordo_disease	primary cutaneous diffuse large B-cell lymphoma, Leg type	Primary cutaneous diffuse large B-cell lymphoma, leg type
MONDO:0006412	Orphanet:158014	http://purl.obolibrary.org/obo/mondo#ordo_disease	sinus histiocytosis with massive lymphadenopathy	Rosaï-Dorfman disease
MONDO:0006447	Orphanet:363494	http://purl.obolibrary.org/obo/mondo#ordo_disease	testicular non-seminomatous germ cell tumor	Non-seminomatous germ cell tumor of testis
MONDO:0006451	Orphanet:99868	http://purl.obolibrary.org/obo/mondo#ordo_disease	thymic carcinoma	Thymic carcinoma
MONDO:0006456	Orphanet:99867	http://purl.obolibrary.org/obo/mondo#ordo_disease	thymoma	Thymoma
MONDO:0006468	Orphanet:142	http://purl.obolibrary.org/obo/mondo#ordo_disease	thyroid gland undifferentiated (anaplastic) carcinoma	Anaplastic thyroid carcinoma
MONDO:0006479	Orphanet:424080	http://purl.obolibrary.org/obo/mondo#ordo_disease	undifferentiated pancreatic carcinoma with osteoclast-like giant cells	Undifferentiated carcinoma with osteoclast-like giant cells of pancreas
MONDO:0006486	Orphanet:39044	http://purl.obolibrary.org/obo/mondo#ordo_disease	uveal melanoma	Uveal melanoma
MONDO:0006543	Orphanet:303	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	epidermolysis bullosa dystrophica	Dystrophic epidermolysis bullosa
MONDO:0006558	Orphanet:63275	http://purl.obolibrary.org/obo/mondo#ordo_disease	pemphigoid gestationis	Pemphigoid gestationis
MONDO:0006583	Orphanet:542592	http://purl.obolibrary.org/obo/mondo#ordo_disease	necrobiosis lipoidica	Necrobiosis lipoidica
MONDO:0006602	Orphanet:79358	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	porokeratosis	Porokeratosis
MONDO:0006606	Orphanet:352763	http://purl.obolibrary.org/obo/mondo#ordo_disease	scleredema adultorum	Scleredema
MONDO:0006614	Orphanet:48377	http://purl.obolibrary.org/obo/mondo#ordo_disease	subcorneal pustular dermatosis	Subcorneal pustular dermatosis
MONDO:0006639	Orphanet:1501	http://purl.obolibrary.org/obo/mondo#ordo_disease	adrenal cortex carcinoma	Adrenocortical carcinoma
MONDO:0006651	Orphanet:280886	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	anterior uveitis	Anterior uveitis
MONDO:0006663	Orphanet:137577	http://purl.obolibrary.org/obo/mondo#ordo_disease	perinatal asphyxia	Neonatal hypoxic and ischemic brain injury
MONDO:0006664	Orphanet:1478	http://purl.obolibrary.org/obo/mondo#ordo_disease	atrial septal defect	Interatrial communication
MONDO:0006687	Orphanet:353253	http://purl.obolibrary.org/obo/mondo#ordo_disease	burning mouth syndrome	Burning mouth syndrome
MONDO:0006702	Orphanet:2932	http://purl.obolibrary.org/obo/mondo#ordo_disease	chronic inflammatory demyelinating polyradiculoneuropathy	Chronic inflammatory demyelinating polyneuropathy
MONDO:0006745	Orphanet:213711	http://purl.obolibrary.org/obo/mondo#ordo_disease	endometrioid stromal sarcoma	Endometrial stromal sarcoma
MONDO:0006806	Orphanet:279914	http://purl.obolibrary.org/obo/mondo#ordo_disease	intermediate uveitis	Intermediate uveitis
MONDO:0006825	Orphanet:454745	http://purl.obolibrary.org/obo/mondo#ordo_disease	kuru	Kuru
MONDO:0006851	Orphanet:70588	http://purl.obolibrary.org/obo/mondo#ordo_disease	meconium aspiration syndrome	Meconium aspiration syndrome
MONDO:0006861	Orphanet:86850	http://purl.obolibrary.org/obo/mondo#ordo_disease	myeloid sarcoma	Myeloid sarcoma
MONDO:0006908	Orphanet:95613	http://purl.obolibrary.org/obo/mondo#ordo_disease	pituitary apoplexy	Pituitary apoplexy
MONDO:0006913	Orphanet:55655	http://purl.obolibrary.org/obo/mondo#ordo_disease	pneumococcal meningitis	Pneumococcal meningitis
MONDO:0006941	Orphanet:31205	http://purl.obolibrary.org/obo/mondo#ordo_disease	rat-bite fever	Rat-bite fever
MONDO:0006952	Orphanet:90050	http://purl.obolibrary.org/obo/mondo#ordo_disease	retinopathy of prematurity	Retinopathy of prematurity
MONDO:0006956	Orphanet:102021	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Rickettsiosis	Rickettsial disease
MONDO:0006976	Orphanet:97283	http://purl.obolibrary.org/obo/mondo#ordo_disease	somatostatinoma	Somatostatinoma
MONDO:0007012	Orphanet:576370	http://purl.obolibrary.org/obo/mondo#ordo_disease	variant Creutzfeldt-Jakob disease	Variant Creutzfeldt-Jakob disease
MONDO:0007029	Orphanet:107	http://purl.obolibrary.org/obo/mondo#ordo_disease	branchio-oto-renal syndrome	BOR syndrome
MONDO:0007031	Orphanet:86	http://purl.obolibrary.org/obo/mondo#ordo_disease	familial abdominal aortic aneurysm	Familial abdominal aortic aneurysm
